id	target_txt	prediction
1052  ch_ag_1726.wav	wir haben ihn in den turm geworfen	wir haben ihn in den turm gerührt
1226  ch_lu_2471.wav	kann es sein das ich ranzig rieche	kann sie durch sich renzen liessen
101  ch_vs_1774.wav	er ass den kuchen selbst auf	er hatte den kuchen selbst
792  ch_sg_1745.wav	ich zanke gerne mit dir rum	ich zanke gerne mit dich um
252  ch_be_2464.wav	er prahlte nicht gern damit	er hatte nicht geäussert
278  ch_be_2710.wav	ich habe gehört das du hier her umziehst	ich hörte zu deinen scheinheiten
165  ch_vs_2724.wav	ihm war unterdessen eine idee gekommen	ich muss unterdessen nicht einkommen
654  ch_zh_0820.wav	die person wurde behandelt	die person wurde behandelt
282  ch_be_2738.wav	er verschmutzt die taschentücher	er verschmutzt die nasse tür
568  ch_zh_1723.wav	er warf die flasche zur seite	er hatte die flasche auf die seite gerührt
1130  ch_bs_2634.wav	ich spucke dir ins gesicht	ich spuckte ihn ins gesicht
427  ch_zh_3447.wav	das geschieht mehr schlecht als recht	das passiert mir schlecht wir recht
244  ch_be_2666.wav	stell dir vor ich stürze	stell der vor ist durch die stürze
456  ch_zh_1697.wav	du bereitest ein bad für ihn vor	du machst ein bad für ihm bereit
963  ch_ag_2214.wav	seither hat sie stark abgenommen	seither hat sie ihm einen abgenommen
1297  ch_lu_1782.wav	wir haben gekochte kartoffeln gemacht	wir haben gehochte heruntergezogen
388  ch_gr_2615.wav	er sitzt an einem computer	er sitzt an einem kompleuter
389  ch_gr_0957.wav	mannschaft integriert	mannschaft integriert
27  ch_vs_0916.wav	die wall street steht unter feuer	die wasserweiz steht unter vier
1276  ch_lu_1541.wav	aber es gehe auch um medizin	aber es gehe auch um medizin
1054  ch_ag_2561.wav	eine alte frau schrie auf	eine alte schrauen sie auf
1206  ch_lu_2713.wav	ich bin gerade wirklich unbeholfen	ich bin gerade wirklich umgeschickt
1294  ch_lu_2738.wav	er verschmutzt die taschentücher	er macht natürliche dreckung
536  ch_zh_1523.wav	allerdings ist sie nicht selbstverständlich	aber sie ist nicht selbstverständlich
580  ch_zh_1694.wav	er hatte sich gut vorbereitet	er hat sich gut vorbereitet
1290  ch_lu_2704.wav	er hat mich um diesen gefallen gebeten	er hat mich um diesen gefallen gebeten
75  ch_vs_2709.wav	ich ziehe gerade ins alte haus um	ich zeige gerade in saal
672  ch_zh_1527.wav	aber alle haben dieselben sorgen	aber alle haben die gleichen sorgen
1278  ch_lu_2712.wav	sie sah sehr unbeholfen aus	sie sah sehr umgeschickt aus
66  ch_vs_1770.wav	es ist mir aus der hand entglitten	es ist mir aus der hand gekickt
240  ch_be_2672.wav	aber nach was hat sie gesucht	aber nach was hat sie gesucht
880  ch_sg_1595.wav	news aus dem eishockey	meines aus dem weissen kam
763  ch_sg_2689.wav	ich trinke einen schluck bier	ich dringe in schluck bier
670  ch_zh_2748.wav	nur verstand sie nicht warum	nur hat sie nicht verstanden warum
1282  ch_lu_2706.wav	du hast sie gebeten das zu tun	du hast dich better das machen
236  ch_be_2699.wav	ich umarme dich fest	ich umarme dich fest
1265  ch_lu_2538.wav	sonst schlafe ich am nachmittag ein	sonst schläft ihm noch mit den gleich
516  ch_zh_2572.wav	nicht wenn ich sie vorher schubse	nicht wenn ich sie zuerst schubse
258  ch_be_2538.wav	sonst schlafe ich am nachmittag ein	zu schlafe ich am nachmittag ein
802  ch_sg_2700.wav	du umarmst mich fest	du umarmst mich fest
760  ch_sg_0061.wav	also habe ich gepfuscht	also ich am fost
592  ch_zh_2410.wav	es fängt langsam an zu regnen	es fängt langsam an regnen
613  ch_zh_2613.wav	jetzt sitze ich zum letzten mal	jetzt sitze ich zum letzten mal
7  ch_vs_1017.wav	jänner im amt war	jänner im amt war
970  ch_ag_1725.wav	ich hab keinen stein geworfen	ich hab keinen stein gerochen
570  ch_zh_1051.wav	er möchte sich die welt anschauen	er möchte welt anschauen
1033  ch_ag_1532.wav	schon lieber im hintergrund	schon lieber im hintergrund
514  ch_zh_1696.wav	ich bereite den verband vor	ich machte den verband gerade
1300  ch_lu_2274.wav	er wringt nichts aus	er drückt nichts aus
981  ch_ag_1255.wav	wer ist jon snow	wer ist die schanze noch
741  ch_sg_1784.wav	ich gewinne sonst nie	ich gründe sonst nie
1018  ch_ag_2615.wav	er sitzt an einem computer	er sitzt aus dem kompleuter
826  ch_sg_1787.wav	ich gewinne dieses spiel gerade	in gewinnen spielen gerade
714  ch_sg_2703.wav	sie hatten sich umarmt	sie hatten sich umarmt
956  ch_ag_0198.wav	er war geh	er war gesehen
997  ch_ag_1692.wav	ich bin von oben rein gekommen	ich bin folge mich nach hoch
1250  ch_lu_2699.wav	ich umarme dich fest	ich schaue mir dich fest
142  ch_vs_2334.wav	wir haben die tüten festgehalten	wir haben secken festgekommen
932  ch_sg_2699.wav	ich umarme dich fest	jumand ich fest
1246  ch_lu_0071.wav	ich sehe ihn mir an	ich schaue mir an
669  ch_zh_1255.wav	wer ist jon snow	wer ist die chance noch
1101  ch_bs_0234.wav	starker föhn	starker föhn
1075  ch_ag_1478.wav	alle wissen es	alle wissen es
397  ch_gr_1478.wav	alle wissen es	alle bis sind es
162  ch_vs_0899.wav	was ist fake	was ist fake
473  ch_zh_3282.wav	will man sie nicht mehr	will man sie niemand
489  ch_zh_3268.wav	wieviel soll die ausnahmebewilligung künftig kosten	wie viel soll die ausnahmebewilligung in zukunft kosten
497  ch_zh_1494.wav	das gehöre zu einer glaubwürdigen klimapolitik	das gehöre zu einer glaubwürdigen klimapolitik dazu
375  ch_gr_2403.wav	erst wenn er genug lärm gemacht hatte gab er sich zufrieden	erst wenn er genommen gemacht hatte ist er zufrieden
222  ch_be_1193.wav	in der nacht fallen die temperaturen unter dreizehn grad	in der nacht gehen jetzt themperaturen unter dreizehn grad
836  ch_sg_2488.wav	die reifen dieses wagens waren nicht kugelsicher	die reifen des wagens waren nicht rugensicher
391  ch_gr_0969.wav	oft können die experimente dann sogar nützlich sein	oft könnte experimente sogar nützlich sein
1136  ch_bs_2387.wav	also ich verstehe das gerade inhaltlich überhaupt nicht	also ich verstehe das gerade inhaltlich überhaupt nicht
537  ch_zh_2994.wav	sie bauten mais bohnen quinoa und kürbisse an	sie hatten meist bohnen kinoa und kürbis angebaut
1251  ch_lu_0930.wav	amazon will quantumcomputing salonfähig machen	einen sohn werden konkompliziert hinsichtlich auch feigemachen
600  ch_zh_0978.wav	sie ermöglicht ausserdem eine vorhersage des kommenden wetters	sie ermöglicht ausserdem von herrsag des kommenden wetters
973  ch_ag_2576.wav	einer von ihnen wurde von seinen kameraden nach vorne geschubst	einer von ihnen wurde von seinen kameraden nach vorne geschüpft
619  ch_zh_0038.wav	noch sein vater animierte ralph voltz zum zeichnen	noch sein vater hat den ralpholz zum zeichnen animiert
628  ch_zh_1118.wav	die flanken der beiden räder berühren sich nur punktförmig	die rente der beiden reder berühren sich nur punktförmig
768  ch_sg_0077.wav	sie hatten sich nie gestritten	sie haben sich nie gestritten
297  ch_gr_0788.wav	auch bio kommt nicht ganz ohne pestizide aus	auch bio kommt nicht ganz ohne pestizide aus
1288  ch_lu_0661.wav	der jäger zog seinen pelz ab und ging damit nach hause	der jäger hatten seinen belg zu abzug und ist damit heikel
1197  ch_bs_1854.wav	am samstagvormittag nicht ganz wolkenlos	am samstagvormittag nicht ganz wolkenlos
1181  ch_bs_0419.wav	fahrrad und wanderwege verlaufen um den gesamten stausee	welcher und wanderwege gehen unter ganze stausen
1192  ch_bs_2408.wav	hattest du ihn nicht gehört er hat und ganz laut gerufen	hast du ihn nicht gehört er hatte er ganz laut gerufen
609  ch_zh_1469.wav	das kann für die schweiz sicher keine valable lösung sein	das kann für die schweiz aber sicher keine brauchbare lösung sein
1019  ch_ag_0764.wav	in der schweiz gibt es nur noch dreitausend brutpaare so frei	in der schweiz gibt es nur auch dreitausend blutbar sofrei
1108  ch_bs_0591.wav	sie ist schon eine träge sache die schweizer politik	sie ist schon eine träge sache die schweizer politik
1028  ch_ag_1491.wav	der negative wert hat sich innert zwei jahren fast verdoppelt	eine negative werte sich innerhalb von zwei jahren fast verdoppelt
908  ch_sg_1741.wav	er zwängte sich durch die öffnung und wühlte weiter	er zwängt sich durch die öffnung und wühlt weiter
662  ch_zh_3318.wav	bern aargau und graubünden melden neue rekorde	bern aargau und graubünden melder neuer gehört
349  ch_gr_2203.wav	es geht um unsere altstadt und es soll neues entstehen	es geht um unsere altstadt und es soll neues entstehen
552  ch_zh_0159.wav	beim milliardenprojekt zeichnet sich ein klares nein ab	beim milliardenprojekt zeichnet sich ein klares nein ab
1260  ch_lu_2316.wav	lange krankheit ertrug er zum ende seines lebens geduldig	am anderen seines lebens hat er einen langen krankenlang erträgt
1040  ch_ag_2577.wav	ihr rechter arm schürfte über eine scharfe glaskante	in der rechte arme schürfte über eine schafe glaskante
1010  ch_ag_2403.wav	erst wenn er genug lärm gemacht hatte gab er sich zufrieden	erst nach demokratier gemacht hatte er sich zufrieden
778  ch_sg_0513.wav	positiv für geldbeutel und umwelt	positiver geldbütel und umwelt
29  ch_vs_0094.wav	in den alpen und im süden ist es meistens sonnig	in alpen im südeurs meist sonnig
495  ch_zh_0985.wav	sehr spannend wurde das spiel in den schlussminuten	sehr spannend aus spielen in der schlussminuten
1180  ch_bs_1061.wav	dann soll thor eine katze vom boden aufheben	dann soll der thor eine katze vom boden aufheben
807  ch_sg_0894.wav	um die software braucht man sich ebenfalls keine sorgen zu machen	um die software braucht man sich auch keinen sorgen zu machen
975  ch_ag_0413.wav	die spannung zwischen ihm und sema scheint zu explodieren	die spannung zwischen ihm und ziemlich scheint sexudieren
412  ch_gr_2429.wav	laycock war nicht in der kutsche mitgefahren	laycopisch nicht in der gootschamit gefahren
370  ch_gr_1650.wav	und das ohne eine einzige platte laufen zu lassen	und das ohne eine einzige platte laufen zu lassen
445  ch_zh_1046.wav	die art gehört zu den sklavenhaltenden ameisen	diese art gehört zu den sklavenhaltenden ameisen
808  ch_sg_2729.wav	ich verscheuche sie mit einer handbewegung	ich verscheuche sie mit hand bewegt
965  ch_ag_2599.wav	du übernimmst die verantwortung dafür dass sie sich nicht betrinkt	du wird verantwortung dafür dass sie sich nicht betrinkt
70  ch_vs_0122.wav	es bräuchte deshalb zunächst eine vermittlung von dritten	es bräuchte darum zu einem vermittlung von dritten
288  ch_be_2260.wav	ich male sehr gerne die figuren in den malheften aus	ich male sehr gerne dich guren in den malheften aus
149  ch_vs_1775.wav	wir assen alle zusammen den feinen braten	wir haben alle zusammen den feinen braten
667  ch_zh_1533.wav	zurückzuführen ist das einerseits auf die metoobewegung	das ist einerseits auf die mittelbewegung zurückzuführen
1188  ch_bs_2420.wav	erst jahre später liess er sie endlich los	erst jahre spielte er sie endlich los
409  ch_gr_0202.wav	manchmal sind sie bemalt meist auf der innenseite	manchmal sind das bemalt meist auf der innenseite
255  ch_be_1780.wav	ich kehre laub immer nur ende herbst	ich reche laut immer nur eine ende herbst
1164  ch_bs_2742.wav	ich fürchte damit verschwendet ihr wertvolle zeit	ich befürchte damit verschwendete er wertvolle zeit
784  ch_sg_1143.wav	die temperaturen gehen im norden ein bisschen zurück	die emparaturen gehen im norden ein bisschen zurück
649  ch_zh_1078.wav	die offiziere zwingen ihn sich nackt ausziehen	die offizierte zwingend ihm sich blut abzuziehen
295  ch_be_1796.wav	tatsächlich können sie den killern die münze wieder abnehmen	tatsächlich können diesen killern gemünzen wieder abnehmen
1269  ch_lu_2504.wav	er trinkt noch einen schluck bier rülpst und schüttelt den kopf	er trinkt von einer schluckbier gelöst und schüttelt den kopf
1085  ch_bs_1512.wav	dabei fehle es dem staat eigentlich nicht am geld	dabei fehle ich sie im staat eigentlich nicht am geld
1261  ch_lu_0298.wav	auch vollkornbrot mit butter und käse ist zulässig	auch folgendes rot mit ankannten kräsischen zulässig
888  ch_sg_2705.wav	sie bat mich erst gerade ihr den tee zu bringen	sie hat mich erst gerade beiten ihr den team zu bringen
815  ch_sg_1591.wav	und es sei demokratisch nicht legitim	und es sei demokratisch negativ
410  ch_gr_1134.wav	zudem gibt es dort auch noch mischungen mit cola oder zitronenlimonade	zudem gibt es auch dort noch mischungen mit kohle oder zeitern
680  ch_sg_2688.wav	wir traffen uns gegenseitig ins gesicht	wir treffen diesen antworten gegenseitig aus
867  ch_sg_2473.wav	es hatte den ganzen tag schon ranzig gerochen	es hat schon den ganzen tag ranzig geschmiert
1070  ch_ag_0969.wav	oft können die experimente dann sogar nützlich sein	oft können die experimente dann sogar nicht sein
1111  ch_bs_0036.wav	ich deute ihr mein interesse offensichtlich an	ich tue ihr mein interesse offensichtlich an
82  ch_vs_1589.wav	ist albert rösti noch der richtige präsident	ist der alpentröste noch der richtige präsident
1086  ch_bs_0181.wav	viele verkäufer haben von botanik wenig ahnung	viele verkäufer haben von der gootarnung wenig ahnung
1307  ch_lu_1806.wav	narben falten und akne können ebenfalls behandelt werden	narben falten oder bikel könnte auch behandelt werden
1253  ch_lu_0529.wav	der ausgang der ständeratswahl in genf ist noch offen	der ausgang der ständeratswahl im genf ist noch offen
292  ch_be_1741.wav	er zwängte sich durch die öffnung und wühlte weiter	er wühlte sich durch die öffnung zwang und weiter
432  ch_zh_2995.wav	hierbei handelt es sich um einen spielerischen abschluss des kusses	bei diesem handelt es sich um einen spielerischen abschuss des kusses
1303  ch_lu_1027.wav	die einrichtung eines nahverkehrs konnte keine rolle spielen	die einrichtung eines nahverkehrs hat keine wollen
1082  ch_bs_2741.wav	er selbst hatte keinen gedanken daran verschwendet	er selbst hatte kein gedanken daran verschwendet
368  ch_gr_2588.wav	sie war ausgeruht hungrig glücklich	sie war ausgeruht hunglich und glücklich
221  ch_be_1811.wav	ab heute mittag örtlich gewitter	ab heute mittag örtlich gewitter
87  ch_vs_0898.wav	karrierestart zwischen hightech und tradition	karrierestart zwischen heitech und tradition
264  ch_be_2276.wav	du ziehst die doch besser aus	du ziehst die doch besser aus
