id	target_txt	prediction
182  ch_be_2701.wav	er umarmt sie fest	er umarmt sie fest
949  ch_ag_0629.wav	guten tag rotkäppchen sagte der wolf	guten tag rotkäppchen hatte der wolf
1289  ch_lu_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	im wallis gibt es ein paar grössere wolkenlücken
1298  ch_lu_0488.wav	das gefieder ist allgemein dunkel blaugrau	die faden sind allgemein dunkel blaugrau
641  ch_zh_3096.wav	sie beanspruchen deutlich weniger ressourcen als wir dies tun	sie brauchen deutlich weniger ressourcen als mier
1066  ch_ag_0606.wav	wie oft haben sie mit ihr schon über die schweiz gesprochen	ja auf die hand sind mit ihrer schweiz gesprochen
398  ch_gr_2171.wav	highlight der ausstellung sind die sensen	heilleit der ausstellung sind zentren
734  ch_sg_2528.wav	du schielst tatsächlich ein bisschen	du schielst tatsächlich ein bisschen
746  ch_sg_2448.wav	er hasste es zu niesen	er hatte das kaster zu nessen
559  ch_zh_2014.wav	was bedeutet das konkret	was heisst das konkret
443  ch_zh_1052.wav	der apfel kann vielseitig eingesetzt werden	der öpfer kann viele seite eingesetzt werden
392  ch_gr_1493.wav	die kleine kammer setze falsche prioritäten	die kleinkamer setzt die falsche prioritäten
939  ch_sg_2666.wav	stell dir vor ich stürze	stell die form ist die türze
1135  ch_bs_1856.wav	wie hoch ist das schauerrisiko heute	wie hoch ist das schauerrisiko heute
326  ch_gr_2570.wav	schrumpfst du zu einem kleinen käfer zusammen	schrumpfst du zu einem kleinen chef zusammen
974  ch_ag_1719.wav	sie wendet sich um und blickt hinunter auf die stadt	sie trägt sich um und blickt auf gestaltet
717  ch_sg_2717.wav	seine oberfläche war uneben	seine oberfläche war uneben
1312  ch_lu_0503.wav	die trikots wurden von gonzo geklaut	die liebe sind vom gonzen klaut worden
567  ch_zh_3861.wav	der deutsche kaiser war hocherfreut	der deutsche kaiser ist hochenfrage
458  ch_zh_1873.wav	zeitweise hat es dichtere schleierwolken	teilweise hat es dichtere schleierwolken
1233  ch_lu_0925.wav	im nächsten jahr soll handtracking hinzukommen	im nachsten jahr haben die schweiz hinterzukommen
1223  ch_lu_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	aber mittwoch ist die wetterlage noch unklar
465  ch_zh_2413.wav	kurz vor weihnachten schneite es leicht	kurz vor weihnachten hat es bisher geschneit
1254  ch_lu_2458.wav	irgendjemand pfuscht mir hier ins handwerk	irgendjemand befinden sich auch ins handwerk
338  ch_gr_0171.wav	jetzt hab ich dich du alter sünder	jetzt habe ich dich du alter sender
350  ch_gr_1527.wav	aber alle haben dieselben sorgen	aber alle haben die gleichen sorgen
379  ch_gr_1687.wav	und jetzt stopft er sich mit fleisch voll	aber dort stoppt er sich mit fleisch vor
998  ch_ag_0598.wav	die sechsunddreissig jährige greta gysin zieht ins parlament ein	die sechsunddreissig jährige situation
1313  ch_lu_2472.wav	meine güte roch der arme ranzig aus dem mund	dort wollte er allerdings aus dem umgeschmeckt
774  ch_sg_2648.wav	geliehen hab ich es nicht gestohlen	ich habe es ausgelehnt nicht gestohlen
119  ch_vs_0046.wav	ich zog mich also vor dem arzt aus	ich kann mich also vor dem arzt abgezogen
153  ch_vs_1991.wav	es ist immer teil von machstrukturen	es ist immer teil des machtstrukturen
79  ch_vs_0693.wav	das geheimrezept wildblumen	das geheimrezept wildblumen
53  ch_vs_0268.wav	also drei grad mehr als heute	also drei grad mehr weiter
403  ch_gr_1861.wav	lockerschnee weisst eine extrem geringe dichte auf	lockerschnee hat extrem dringende richtung
708  ch_sg_1034.wav	seitdem ist der ort selbstständig	seitdem ist der art selbstständig
227  ch_be_2673.wav	aber ich tanze nicht nach deiner pfeife	aber ich danke nicht nach deiner pfeife
309  ch_gr_2389.wav	ja ich glaube jetzt habe ich das verstanden	ja ich glaube jetzt habe ich das verstanden
951  ch_ag_1523.wav	allerdings ist sie nicht selbstverständlich	allerdings sind nicht selbstverständlich
931  ch_sg_0924.wav	videoconferencing boomt	viele kann so lange singbohn
135  ch_vs_2693.wav	ich trank noch ein glas	ich kann es glas getrauchen
842  ch_sg_2675.wav	du tanzt so leicht wie eine feder	du tanzt so leicht wie eine feder
1272  ch_lu_1780.wav	ich kehre laub immer nur ende herbst	ich wische es laub in einem noren ende herbst
704  ch_sg_2501.wav	nicky rollte sich auf die seite	mittlerweile sind auf die sitte
1120  ch_bs_1499.wav	seit zehn jahren ist sie konstant	seit zehn jahren ist sie konstant
57  ch_vs_2494.wav	ich bin nur so gerannt um dich einzuholen	ich bin nur so geseklosse für die kirche zuhören
127  ch_vs_2678.wav	ich fürchte dass er euch täuscht	ich fürchte dass er euch täuscht
1140  ch_bs_0221.wav	aber er widersprach auch nicht	aber er hat auch nie widersprochen
771  ch_sg_0063.wav	das auto rast durch die nacht	das auto rast durch die nacht
1056  ch_ag_2207.wav	ich starre in die weiten des ozeans	er hatte die weite des nutzes gestartet
828  ch_sg_1142.wav	sonst ist es dann morgen wieder trocken	sonst ist es dann morgen wieder trocken
404  ch_gr_1849.wav	drohnen vermessen die schneedicke	drohnen vermessen die schneedecke
322  ch_gr_1723.wav	er warf die flasche zur seite	er hatte die flasche auf die seite
1022  ch_ag_2601.wav	ich wohne in einem kleinen hotel und erhole mich	ich wollte mir noch freinhalten und erhole mich
1023  ch_ag_2629.wav	auf diese weise sparst du jede menge zeit	auf diese weise schrieden margen zeit
1216  ch_lu_0474.wav	wochentags werden eher frühstücksflocken zum frühstück serviert	unter den wochen gibt es müssen sie zum teil zu morgen
1215  ch_lu_2505.wav	dann rülpste er gewaltig und kicherte darüber	dann hatte ihn über gehört und darüber geplacht
438  ch_zh_3686.wav	wir waren total erstaunt über lena	wir sind der talen stunde sind über die lehnen
1262  ch_lu_1838.wav	am abend klar mit wenigen wolken	am abend klar mit ein paar wolken
1195  ch_bs_1698.wav	hommes bereitet schon das haus vor	du onne macht es hausberg
877  ch_sg_2261.wav	du malst das ja sehr bunt aus	du magst ein sehr bundes
660  ch_zh_2953.wav	die zahl der betroffenen schwankt	die zahl der betroffenen schwankt
540  ch_zh_2758.wav	doch es kam andersnein	aber es ist anders kommt nein
1047  ch_ag_2588.wav	sie war ausgeruht hungrig glücklich	sie ist ausgebrochen unterrichtet
1218  ch_lu_1018.wav	diese volksbräuche sind europaweit verbreitet	die volksberücke sind auch ropaweit verbreitet
418  ch_gr_2207.wav	ich starre in die weiten des ozeans	ich starre entwicklung des ozeans
420  ch_gr_2561.wav	eine alte frau schrie auf	eine alte frau hat aufgeschrauen
1015  ch_ag_1888.wav	am abend nicht ganz wolkenlos	am abend ist es nicht ganz wolkenlos
311  ch_gr_1864.wav	auf zweitausend metern elf grad	auf zweitausend metern ölf grad
873  ch_sg_1754.wav	unglaublich er zerpflückt dich ja	unglaublich eine nichte auseinander
1013  ch_ag_0228.wav	du hast mir damals alles weg gegessen	du schmeisst mir doch noch ein alles weg
782  ch_sg_1631.wav	die schweiz eine schwimmnation	die schweiz beschwinden nation
1219  ch_lu_2539.wav	alter freund du schläfst jetzt ein	auch der kollege auf lastet sein
565  ch_zh_3685.wav	der unfall verursachte zwei tote	deshalb führte sie zwei toten geführt
604  ch_zh_0987.wav	beliebtes ziel ist der stockberg	beliebtes ziel ist der stockberg
37  ch_vs_2641.wav	du magst ihn und das spürt er	die maxim und das gespielt er
1256  ch_lu_2302.wav	dann drehe sich für ihn die zeit zurück	denn drei sich freunde zeit zurück
886  ch_sg_2711.wav	sie ist schon vor langer zeit umgezogen	das ist eine verlangerte zeit zu sein
1231  ch_lu_0528.wav	das zeigte sich am dienstagabend	das hat sich am dienstag obung zeigt
1102  ch_bs_2437.wav	sie naschte von den pralinen	sie hatten von den projekten gesessen
73  ch_vs_1228.wav	der april macht wieder mal was er will	der april macht man wieder was er will
643  ch_zh_1695.wav	sie sind sicher gut vorbereitet	sie sind sicher gut vorbereitet
31  ch_vs_2668.wav	dann stürzt du dich von einem kliff	der sturz ist die dichfangen kliffe
686  ch_sg_0074.wav	vor allem du siehst dich ein bisschen um	vor allem du spitzen um
1238  ch_lu_2667.wav	deshalb stürze ich auch hin und wieder ab	deshalb stürzte sich ab und zu weder ab
166  ch_vs_0655.wav	sofort sah er das rotkäppchen	sofort hat das rotkäppchen
23  ch_vs_2330.wav	der plan wurde fallengelassen	der planer hatte man lassen
61  ch_vs_2523.wav	ich schaue mir das im auto an	ich lebe zahlte an
446  ch_zh_1720.wav	endlich wendete sich das schicksal	endlich hatte sich das schicksal gewendet
616  ch_zh_1468.wav	weshalb haben sie eigentlich deutschland im auge	wieso haben sie eigentlich deutschland im auge
48  ch_vs_0254.wav	diese benötigen viel strom	das brauchen viele strom
1277  ch_lu_1555.wav	das problem sind nicht die kantonsgrenzen	das vollem sind nicht kantonsgrenze
1165  ch_bs_0633.wav	gut dachte sich der wolf	gut hatte sich der wolf
122  ch_vs_2645.wav	ich stehle ihn aus der vorratskammer	ich stelle noch unserer vorratskammer
1004  ch_ag_2364.wav	der maulwurf gräbt sich durch die erde	der mund gerade sich durch die terden
944  ch_sg_1810.wav	am samstag ist es oft sonnig	am samstag ist es oft sonnig
492  ch_zh_2638.wav	weil ich deine fantasien spüre	wie licht in ihrer fantasien gespürt
481  ch_zh_2611.wav	sie hatte auf der kellertreppe gesessen	sie ist auf den kallen städten gesessen
777  ch_sg_1180.wav	ich wünsche ihnen einen schönen abend	ich wünsche ihn einen schönen arbeit
22  ch_vs_0241.wav	am donnerstag einzelne regenschauer	am donnerstag einzelne regenfälle
1093  ch_bs_1062.wav	ich sollte immer auf ihn aufpassen	ich sollte immer auf ihn aufpassen
855  ch_sg_0072.wav	er sieht sie erstaunt an	er schaute sie erstaunt an
1053  ch_ag_2549.wav	sie mussten ihn auf eine lichtung geschleppt haben	sie muss ihn auf einen leichtungsschlüppen
1000  ch_ag_0229.wav	ich sage du wirst für sie gekehrt haben	ich sage du wirst für sie bots tagen
469  ch_zh_1668.wav	und wie stoppt man ronaldo	und wie stoppt mit der ronaldo
921  ch_sg_2670.wav	mutter war zu boden gestürzt	materia ist auf der boden geheit
561  ch_zh_0171.wav	jetzt hab ich dich du alter sünder	jetzt kann ich dich du alter sünder
199  ch_be_1142.wav	sonst ist es dann morgen wieder trocken	sonst ist es der morgen wieder trocken
1017  ch_ag_1687.wav	und jetzt stopft er sich mit fleisch voll	bei nicht stopfen sich mit fleisch voll
116  ch_vs_2686.wav	sie hat es gut getroffen	sie hat es gut getroffen
645  ch_zh_4114.wav	ein raunen ging durch die menge	ein rahmen ist durch meine gegangen
547  ch_zh_2955.wav	immer wieder werden hier tiere überfahren	immer wieder werden diese regenfahren
1016  ch_ag_1877.wav	prognose für in den bissen	prognose für individualismus
351  ch_gr_2749.wav	ja sie hatten alle verstanden	ja sehen alle verstanden
1052  ch_ag_1726.wav	wir haben ihn in den turm geworfen	wir haben ihn die ungerührt
1226  ch_lu_2471.wav	kann es sein das ich ranzig rieche	was sind du sich einzelne geschmöcken
101  ch_vs_1774.wav	er ass den kuchen selbst auf	er hatte den kuchen selbst gesessen
792  ch_sg_1745.wav	ich zanke gerne mit dir rum	ich zwank gerne mit dir um
252  ch_be_2464.wav	er prahlte nicht gern damit	er hatte nicht geglaufen
278  ch_be_2710.wav	ich habe gehört das du hier her umziehst	ich habe gehört dass du dich hier hin
165  ch_vs_2724.wav	ihm war unterdessen eine idee gekommen	ich muss unterwesen nicht einkommen
654  ch_zh_0820.wav	die person wurde behandelt	die person spielt behandelt
282  ch_be_2738.wav	er verschmutzt die taschentücher	er verschmutzt die nasse dicher
568  ch_zh_1723.wav	er warf die flasche zur seite	er hatte flasche auf die seite gerührt
1130  ch_bs_2634.wav	ich spucke dir ins gesicht	ich spucke ihn ein gesicht
427  ch_zh_3447.wav	das geschieht mehr schlecht als recht	das passiert mir schlecht wird
244  ch_be_2666.wav	stell dir vor ich stürze	stell der for ist durchzusetzen
456  ch_zh_1697.wav	du bereitest ein bad für ihn vor	machst ein bad für in parad
963  ch_ag_2214.wav	seither hat sie stark abgenommen	seither hatten sie mehr genommen
1297  ch_lu_1782.wav	wir haben gekochte kartoffeln gemacht	wir haben gekochte hervorgemacht
388  ch_gr_2615.wav	er sitzt an einem computer	er sitzt allerdings konkurren
389  ch_gr_0957.wav	mannschaft integriert	mannschaft integriert
27  ch_vs_0916.wav	die wall street steht unter feuer	die wall schreibt steht unter vier
1276  ch_lu_1541.wav	aber es gehe auch um medizin	aber es ging auch um medizin
1054  ch_ag_2561.wav	eine alte frau schrie auf	ein alter sauer auf
1206  ch_lu_2713.wav	ich bin gerade wirklich unbeholfen	ich bin gerade wirklich umgeschickt
1294  ch_lu_2738.wav	er verschmutzt die taschentücher	er macht nass du eine dreckung
536  ch_zh_1523.wav	allerdings ist sie nicht selbstverständlich	aber es ist nicht selbstverständlich
580  ch_zh_1694.wav	er hatte sich gut vorbereitet	er hatte sich gut vorbereitet
1290  ch_lu_2704.wav	er hat mich um diesen gefallen gebeten	er hatte ihn einen gefallen betten
75  ch_vs_2709.wav	ich ziehe gerade ins alte haus um	ich ziege gerade in saal
672  ch_zh_1527.wav	aber alle haben dieselben sorgen	aber alle haben die gleichen sorgen
1278  ch_lu_2712.wav	sie sah sehr unbeholfen aus	sie hat sehr ungeschickt aus
66  ch_vs_1770.wav	es ist mir aus der hand entglitten	es ist mir aus einer hand gekriegt
240  ch_be_2672.wav	aber nach was hat sie gesucht	aber nach was hatte sie gesucht
880  ch_sg_1595.wav	news aus dem eishockey	meines aus dem isel kein
763  ch_sg_2689.wav	ich trinke einen schluck bier	ich dringe in schluckbiere
670  ch_zh_2748.wav	nur verstand sie nicht warum	nur hatte sie nicht verstanden
1282  ch_lu_2706.wav	du hast sie gebeten das zu tun	du schielst dich das machen
236  ch_be_2699.wav	ich umarme dich fest	ich umarme dich fest
1265  ch_lu_2538.wav	sonst schlafe ich am nachmittag ein	sie schläft sich noch mit den gleichen
516  ch_zh_2572.wav	nicht wenn ich sie vorher schubse	nicht wenn ich sie zuerst schupfe
258  ch_be_2538.wav	sonst schlafe ich am nachmittag ein	zu schlafe ich am nachmittag ein
802  ch_sg_2700.wav	du umarmst mich fest	du umarmst mich fest
760  ch_sg_0061.wav	also habe ich gepfuscht	also einhalten fost
592  ch_zh_2410.wav	es fängt langsam an zu regnen	es franken langsam anregnen
613  ch_zh_2613.wav	jetzt sitze ich zum letzten mal	wird sie zum letzten mal
7  ch_vs_1017.wav	jänner im amt war	jänner im amt war
970  ch_ag_1725.wav	ich hab keinen stein geworfen	ich habe keinen steigerten
570  ch_zh_1051.wav	er möchte sich die welt anschauen	er möchte welt anschauen
1033  ch_ag_1532.wav	schon lieber im hintergrund	schon lieber mehr integrant
514  ch_zh_1696.wav	ich bereite den verband vor	ich machte verbandparat
1300  ch_lu_2274.wav	er wringt nichts aus	er drückt nichts aus
981  ch_ag_1255.wav	wer ist jon snow	wer ist die schanze nahm
741  ch_sg_1784.wav	ich gewinne sonst nie	ich gewinne sonst nie
1018  ch_ag_2615.wav	er sitzt an einem computer	es wird sonst konbilder
826  ch_sg_1787.wav	ich gewinne dieses spiel gerade	ich gewinne spiele gerade
714  ch_sg_2703.wav	sie hatten sich umarmt	sie hatten sich umarmt
956  ch_ag_0198.wav	er war geh	er ist gesehen
997  ch_ag_1692.wav	ich bin von oben rein gekommen	ich bin froh wenn ich nachher
1250  ch_lu_2699.wav	ich umarme dich fest	ich komme zu den festen
142  ch_vs_2334.wav	wir haben die tüten festgehalten	wir haben zweck festkommen
932  ch_sg_2699.wav	ich umarme dich fest	jumand in fester
1246  ch_lu_0071.wav	ich sehe ihn mir an	ich wringe einen an
669  ch_zh_1255.wav	wer ist jon snow	wer ist der chance nah
1101  ch_bs_0234.wav	starker föhn	starker föhn
1075  ch_ag_1478.wav	alle wissen es	alle wissen es
397  ch_gr_1478.wav	alle wissen es	alle beispielsweise
162  ch_vs_0899.wav	was ist fake	was ist feit
473  ch_zh_3282.wav	will man sie nicht mehr	wir sind nicht mehr
489  ch_zh_3268.wav	wieviel soll die ausnahmebewilligung künftig kosten	wie viel sollte ausnahmen bewilligungen in zukunft kosten
497  ch_zh_1494.wav	das gehöre zu einer glaubwürdigen klimapolitik	das gehöre zu einer glaubwürdigen klimapolitik dazu
375  ch_gr_2403.wav	erst wenn er genug lärm gemacht hatte gab er sich zufrieden	erst wenn er genug gemacht hatte ist er zufrieden
222  ch_be_1193.wav	in der nacht fallen die temperaturen unter dreizehn grad	in der nacht haben jetzt themperaturen unter dreizehn grad
836  ch_sg_2488.wav	die reifen dieses wagens waren nicht kugelsicher	die reifen des wagens sind nicht kugelsicher
391  ch_gr_0969.wav	oft können die experimente dann sogar nützlich sein	oft können die experimente sogar nützlich sein
1136  ch_bs_2387.wav	also ich verstehe das gerade inhaltlich überhaupt nicht	also ich verstehe das gerade inhaltlich überhaupt nicht
537  ch_zh_2994.wav	sie bauten mais bohnen quinoa und kürbisse an	sie entweisen das bohnenkinoa und kürbis angebote
1251  ch_lu_0930.wav	amazon will quantumcomputing salonfähig machen	eine moson werden gewandelte komplizinsen auch feingemacht
600  ch_zh_0978.wav	sie ermöglicht ausserdem eine vorhersage des kommenden wetters	sie ermöglicht ausserdem von herrsag des kommenden wetters
973  ch_ag_2576.wav	einer von ihnen wurde von seinen kameraden nach vorne geschubst	einer von ihnen wurde von seinen konraden nach vorne geschüpft
619  ch_zh_0038.wav	noch sein vater animierte ralph voltz zum zeichnen	noch sein vater hat der ralpholz zum zeichnen nachmiert
628  ch_zh_1118.wav	die flanken der beiden räder berühren sich nur punktförmig	die rente der beiden reden berühren sich nur punktförmig
768  ch_sg_0077.wav	sie hatten sich nie gestritten	sie haben sich nie gestritten
297  ch_gr_0788.wav	auch bio kommt nicht ganz ohne pestizide aus	auch bio kommt nicht ganz ohne pestizide aus
1288  ch_lu_0661.wav	der jäger zog seinen pelz ab und ging damit nach hause	der jäger hatten seinen pell zurück und ist der mitheit gegangen
1197  ch_bs_1854.wav	am samstagvormittag nicht ganz wolkenlos	am samstagvormittag nicht ganz wolkenlos
1181  ch_bs_0419.wav	fahrrad und wanderwege verlaufen um den gesamten stausee	wellen und wanderweg gehen und der ganze stelle sein
1192  ch_bs_2408.wav	hattest du ihn nicht gehört er hat und ganz laut gerufen	hast du ihn nicht gehört er hatte ganz laut gerufen
609  ch_zh_1469.wav	das kann für die schweiz sicher keine valable lösung sein	das kann für die schweiz aber sicher keine bruchbare lösung sein
1019  ch_ag_0764.wav	in der schweiz gibt es nur noch dreitausend brutpaare so frei	in der schweiz gibt es noch eine dreitausend blutpaare sofern
1108  ch_bs_0591.wav	sie ist schon eine träge sache die schweizer politik	sie ist schon eine träge sache die schweizer politik
1028  ch_ag_1491.wav	der negative wert hat sich innert zwei jahren fast verdoppelt	der negative wert hat sich innerhalb von zwei jahren fast verdoppelt
908  ch_sg_1741.wav	er zwängte sich durch die öffnung und wühlte weiter	dazu wendet sich durch die öffnung und wühlt weiter
662  ch_zh_3318.wav	bern aargau und graubünden melden neue rekorde	bern argen und graubünden melden neue rekörde
349  ch_gr_2203.wav	es geht um unsere altstadt und es soll neues entstehen	es geht um unsere altstadt und es soll neues entstehen
552  ch_zh_0159.wav	beim milliardenprojekt zeichnet sich ein klares nein ab	beim milliardenprojekt zeichnet sich ein klares nein ab
1260  ch_lu_2316.wav	lange krankheit ertrug er zum ende seines lebens geduldig	am ende der seines lebens hatte er eine lange kranket lange erträgt
1040  ch_ag_2577.wav	ihr rechter arm schürfte über eine scharfe glaskante	in den rechten jahren ist im bereich schaffung laskanten geschürft
1010  ch_ag_2403.wav	erst wenn er genug lärm gemacht hatte gab er sich zufrieden	erst nach demokratischen gemacht hatte er sich zufrieden
778  ch_sg_0513.wav	positiv für geldbeutel und umwelt	positiv für geldbütel und umwelt
29  ch_vs_0094.wav	in den alpen und im süden ist es meistens sonnig	in den alpen im südeursmeistens und nicht
495  ch_zh_0985.wav	sehr spannend wurde das spiel in den schlussminuten	sehr spannend ist spiel in der schlussminute
1180  ch_bs_1061.wav	dann soll thor eine katze vom boden aufheben	dann soll der tor eine katze des boden aufheben
807  ch_sg_0894.wav	um die software braucht man sich ebenfalls keine sorgen zu machen	um die software braucht man sich auch keinen sorgen zu machen
975  ch_ag_0413.wav	die spannung zwischen ihm und sema scheint zu explodieren	die spannung zwischen ihm und ziemlich in zweitausendzwanzig für diese
412  ch_gr_2429.wav	laycock war nicht in der kutsche mitgefahren	der leitgropisch nicht in der grundschamitge fahren
370  ch_gr_1650.wav	und das ohne eine einzige platte laufen zu lassen	und das ohne eine einzige platte laufen zu lassen
445  ch_zh_1046.wav	die art gehört zu den sklavenhaltenden ameisen	diese art gehört zu aus klavenhaltenden ameisen
808  ch_sg_2729.wav	ich verscheuche sie mit einer handbewegung	ich verscheuche sie mit handbewegen
965  ch_ag_2599.wav	du übernimmst die verantwortung dafür dass sie sich nicht betrinkt	du wenn ist die verantwortung dafür dass sie sich nicht betrinkt
70  ch_vs_0122.wav	es bräuchte deshalb zunächst eine vermittlung von dritten	es brauchte darum zu einem vermittlung von dritten
288  ch_be_2260.wav	ich male sehr gerne die figuren in den malheften aus	ich male sehr gerne die figuren in den malheften aus
149  ch_vs_1775.wav	wir assen alle zusammen den feinen braten	wir haben alle zusammen den feinen braten
667  ch_zh_1533.wav	zurückzuführen ist das einerseits auf die metoobewegung	das ist einerseits auf die mittel bewegung zurückzuführen
1188  ch_bs_2420.wav	erst jahre später liess er sie endlich los	er steuern spielte er sein endlich los
409  ch_gr_0202.wav	manchmal sind sie bemalt meist auf der innenseite	manchmal sind es bemalt meist auf den innenseiten
255  ch_be_1780.wav	ich kehre laub immer nur ende herbst	ich reche laute immer nur ende herbst
1164  ch_bs_2742.wav	ich fürchte damit verschwendet ihr wertvolle zeit	ich befürchtete mit verschwendenen wertvolle zeit
784  ch_sg_1143.wav	die temperaturen gehen im norden ein bisschen zurück	demparaturen gehen im norden ein bisschen zurück
649  ch_zh_1078.wav	die offiziere zwingen ihn sich nackt ausziehen	die verzierte zwingenden sich blut abzuziehen
295  ch_be_1796.wav	tatsächlich können sie den killern die münze wieder abnehmen	tatsächlich können dieser killer die münzen wieder abnehmen
1269  ch_lu_2504.wav	er trinkt noch einen schluck bier rülpst und schüttelt den kopf	er dringt von einem fluktbier gehört und schüttelt den kopf
1085  ch_bs_1512.wav	dabei fehle es dem staat eigentlich nicht am geld	dabei fehlen sie im staat eigentlich nicht am geld
1261  ch_lu_0298.wav	auch vollkornbrot mit butter und käse ist zulässig	auch vollkonboden mit ankommen und kein ist zulässig
888  ch_sg_2705.wav	sie bat mich erst gerade ihr den tee zu bringen	sie hat mich erst gerade betten ihr den teil zu bringen
815  ch_sg_1591.wav	und es sei demokratisch nicht legitim	und es sei demokratisch nicht legitim
410  ch_gr_1134.wav	zudem gibt es dort auch noch mischungen mit cola oder zitronenlimonade	zudem gibt es auch dort noch mischungen mit kohlen und den zeiten
680  ch_sg_2688.wav	wir traffen uns gegenseitig ins gesicht	wir treffen den anderen gegenseitig ins gesicht
867  ch_sg_2473.wav	es hatte den ganzen tag schon ranzig gerochen	es hatte schon den ganzen tag ganze geschneit
1070  ch_ag_0969.wav	oft können die experimente dann sogar nützlich sein	oft können die experimenten in sogar nicht sein
1111  ch_bs_0036.wav	ich deute ihr mein interesse offensichtlich an	ich deute ihr mein interesse offensichtlich an
82  ch_vs_1589.wav	ist albert rösti noch der richtige präsident	ist der alpenraustinnen und richtung präsident
1086  ch_bs_0181.wav	viele verkäufer haben von botanik wenig ahnung	viele verkäufer haben von der brotanig weniger annimmt
1307  ch_lu_1806.wav	narben falten und akne können ebenfalls behandelt werden	narben falten oder bikel könnte auch behandelt werden
1253  ch_lu_0529.wav	der ausgang der ständeratswahl in genf ist noch offen	der ausgang der ständeratswahl in genf ist noch offen
292  ch_be_1741.wav	er zwängte sich durch die öffnung und wühlte weiter	er hatte sich durch die öffnung zwenkt und weiter
432  ch_zh_2995.wav	hierbei handelt es sich um einen spielerischen abschluss des kusses	bei diesem handelt es sich um einen spielerischen abschluss des kosses
1303  ch_lu_1027.wav	die einrichtung eines nahverkehrs konnte keine rolle spielen	diese richtung eines nahverkehrs hat keine laulichen spielen
1082  ch_bs_2741.wav	er selbst hatte keinen gedanken daran verschwendet	er selbst hatte keinen gedanken daran verschwendet
368  ch_gr_2588.wav	sie war ausgeruht hungrig glücklich	sie ist ausgeruht hungert und glücklich
221  ch_be_1811.wav	ab heute mittag örtlich gewitter	ab heute mittag örtlich gewitter
87  ch_vs_0898.wav	karrierestart zwischen hightech und tradition	karriere stark zwischen heitech und tradition
264  ch_be_2276.wav	du ziehst die doch besser aus	du ziehst dich doch besser an
