id	target_txt	prediction
532  ch_zh_3308.wav	es bat um eine verlängerung der frist	es hat nach einer verlängerung der frischbatte
136  ch_vs_1173.wav	am morgen haben wir nebel über basel	eine morgen haben wir nebel über basel
506  ch_zh_2412.wav	es regnete leicht auf den warmen asphalt	es hat ein bisschen auf den warmen asfall geregelt
1237  ch_lu_0064.wav	das mit den reifen war eine kindische racheaktion	das wird am reifen war ein kind umgegeben
788  ch_sg_1779.wav	wir werden alle zusammen das laub gekehrt haben	wir werden alle das laub gekehrt haben
920  ch_sg_2499.wav	dafür rieche ich nach schweisse	dafür schmisse ich noch schweiz
107  ch_vs_1833.wav	leichter regenschauer und windig	leichter regenfall und windig
28  ch_vs_2697.wav	aber das dürfte doch wohl etwas übertrieben sein	aber das dürfte doch wohl etwas übertrieben sein
556  ch_zh_3322.wav	diese erhielt schliesslich auch den zuschlag	diese hat stussendlich auch den zuschlag erhalten
182  ch_be_2701.wav	er umarmt sie fest	er umarmt sie fest
949  ch_ag_0629.wav	guten tag rotkäppchen sagte der wolf	guten tag rotkäppchen sagte der wolf
1289  ch_lu_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	im wallis gibt es einige grösseren wolkenlücken
1298  ch_lu_0488.wav	das gefieder ist allgemein dunkel blaugrau	fadern sind allgemein dunkelblaugrau
641  ch_zh_3096.wav	sie beanspruchen deutlich weniger ressourcen als wir dies tun	sie brauchen deutlich weniger ressourcen als mir
1066  ch_ag_0606.wav	wie oft haben sie mit ihr schon über die schweiz gesprochen	wie oft haben sie mit ihr über die schweiz gesprochen
398  ch_gr_2171.wav	highlight der ausstellung sind die sensen	highlight der ausstellung sind die sensen
734  ch_sg_2528.wav	du schielst tatsächlich ein bisschen	du schielst tatsächlich ein bisschen
746  ch_sg_2448.wav	er hasste es zu niesen	er hasste es gekastet schnell
559  ch_zh_2014.wav	was bedeutet das konkret	was heisst das konkret
443  ch_zh_1052.wav	der apfel kann vielseitig eingesetzt werden	der öpfer kann vielseitig eingesetzt werden
392  ch_gr_1493.wav	die kleine kammer setze falsche prioritäten	die kleinkamer setzt falsche prioritäten
939  ch_sg_2666.wav	stell dir vor ich stürze	stell dir vor ist die tür
1135  ch_bs_1856.wav	wie hoch ist das schauerrisiko heute	wie hoch ist das schauerrisiko heute
326  ch_gr_2570.wav	schrumpfst du zu einem kleinen käfer zusammen	schrumpfst du zu einem kleinen käfer zusammen
974  ch_ag_1719.wav	sie wendet sich um und blickt hinunter auf die stadt	sie trägt sich um und blickt aber auf die stadt
717  ch_sg_2717.wav	seine oberfläche war uneben	seine oberfläche war uneben
1312  ch_lu_0503.wav	die trikots wurden von gonzo geklaut	die liby sind vom gonzen geklaut worden
567  ch_zh_3861.wav	der deutsche kaiser war hocherfreut	der deutsche kaiser war hochenfreude
458  ch_zh_1873.wav	zeitweise hat es dichtere schleierwolken	teilweise hat es dichtere schleierwolken
1233  ch_lu_0925.wav	im nächsten jahr soll handtracking hinzukommen	in den nachstallen haben die schwegen gekommen
1223  ch_lu_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	aber mittwoch ist die wetterlage noch unklar
465  ch_zh_2413.wav	kurz vor weihnachten schneite es leicht	kurz vor weihnachten hat es bisher geschneit
1254  ch_lu_2458.wav	irgendjemand pfuscht mir hier ins handwerk	irgendetwa finden leben auch uns handwerk
338  ch_gr_0171.wav	jetzt hab ich dich du alter sünder	jetzt hab ich dich du alter sünder
350  ch_gr_1527.wav	aber alle haben dieselben sorgen	aber alle haben dieselben sorgen
379  ch_gr_1687.wav	und jetzt stopft er sich mit fleisch voll	und jetzt stoppt er sich mit fleisch voll
998  ch_ag_0598.wav	die sechsunddreissig jährige greta gysin zieht ins parlament ein	die sechsunddreissig jährige sind das parlament ein
1313  ch_lu_2472.wav	meine güte roch der arme ranzig aus dem mund	topf hatte er allerdings nicht aus dem null geschnellt
774  ch_sg_2648.wav	geliehen hab ich es nicht gestohlen	ich habe es ausgerehmt nicht gestohlt
119  ch_vs_0046.wav	ich zog mich also vor dem arzt aus	ich kann mich also vor dem arzt abgezogen
153  ch_vs_1991.wav	es ist immer teil von machstrukturen	es ist immer teil des machtstrukturen
79  ch_vs_0693.wav	das geheimrezept wildblumen	das geheimrezept wildblumen
53  ch_vs_0268.wav	also drei grad mehr als heute	also drei grad mehr von heute
403  ch_gr_1861.wav	lockerschnee weisst eine extrem geringe dichte auf	lockerschnee hat extrem geringe wichtig
708  ch_sg_1034.wav	seitdem ist der ort selbstständig	seitdem ist der ort selbstständig
227  ch_be_2673.wav	aber ich tanze nicht nach deiner pfeife	aber ich danke nicht nach deiner pfeife
309  ch_gr_2389.wav	ja ich glaube jetzt habe ich das verstanden	ja ich glaube jetzt habe ich das verstanden
951  ch_ag_1523.wav	allerdings ist sie nicht selbstverständlich	allerdings sind nicht selbstverständlich
931  ch_sg_0924.wav	videoconferencing boomt	videoconferenzen gebunden
135  ch_vs_2693.wav	ich trank noch ein glas	ich kann es gelossen getrauchen
842  ch_sg_2675.wav	du tanzt so leicht wie eine feder	du tanzt so leicht wie eine feder
1272  ch_lu_1780.wav	ich kehre laub immer nur ende herbst	ich wüsche es auch immer noch ende herbst
704  ch_sg_2501.wav	nicky rollte sich auf die seite	mittlerweile schaute sie auf die sitte
1120  ch_bs_1499.wav	seit zehn jahren ist sie konstant	seit zehn jahren ist sie konstant
57  ch_vs_2494.wav	ich bin nur so gerannt um dich einzuholen	ich bin nur so gesekelt für die kitze wollen
127  ch_vs_2678.wav	ich fürchte dass er euch täuscht	ich fürchte dass er euch täuscht
1140  ch_bs_0221.wav	aber er widersprach auch nicht	aber er hat auch nicht widersprochen
771  ch_sg_0063.wav	das auto rast durch die nacht	das auto rast durch genacht
1056  ch_ag_2207.wav	ich starre in die weiten des ozeans	er starrte die weite des nutzens
828  ch_sg_1142.wav	sonst ist es dann morgen wieder trocken	sonst ist es dann morgen wieder trocken
404  ch_gr_1849.wav	drohnen vermessen die schneedicke	drohnen vermessen die schneedecke
322  ch_gr_1723.wav	er warf die flasche zur seite	er warf die flasche auf die seite
1022  ch_ag_2601.wav	ich wohne in einem kleinen hotel und erhole mich	ich wohne immer noch freinhalten und erhole mich
1023  ch_ag_2629.wav	auf diese weise sparst du jede menge zeit	auf diese weise sparst wieder morgen zeit
1216  ch_lu_0474.wav	wochentags werden eher frühstücksflocken zum frühstück serviert	unter den wochen gibt es müssen nicht zum morgen
1215  ch_lu_2505.wav	dann rülpste er gewaltig und kicherte darüber	dann hatte er geroben und darüber getrochen
438  ch_zh_3686.wav	wir waren total erstaunt über lena	wir sind auch talen stunden über die lehnen
1262  ch_lu_1838.wav	am abend klar mit wenigen wolken	am abend klar mit einigen wolken
1195  ch_bs_1698.wav	hommes bereitet schon das haus vor	der onlinestes hausbereit
877  ch_sg_2261.wav	du malst das ja sehr bunt aus	du malst ein sehr bunter aus
660  ch_zh_2953.wav	die zahl der betroffenen schwankt	die zahl der betroffenen schwankt
540  ch_zh_2758.wav	doch es kam andersnein	aber es ist anders kam nein
1047  ch_ag_2588.wav	sie war ausgeruht hungrig glücklich	sie war ausgeruht hungerung deutlich
1218  ch_lu_1018.wav	diese volksbräuche sind europaweit verbreitet	die volksbrüche sind europaweit verbreitet
418  ch_gr_2207.wav	ich starre in die weiten des ozeans	ich starre in die weite des ozeans
420  ch_gr_2561.wav	eine alte frau schrie auf	eine alte frau hat aufgeschrieben
1015  ch_ag_1888.wav	am abend nicht ganz wolkenlos	am abend ist es nicht ganz wolkenlos
311  ch_gr_1864.wav	auf zweitausend metern elf grad	auf zweitausend metern elf grad
873  ch_sg_1754.wav	unglaublich er zerpflückt dich ja	unglaublich ernimmt die auseinander
1013  ch_ag_0228.wav	du hast mir damals alles weg gegessen	du hast mir damals alles weggesessen
782  ch_sg_1631.wav	die schweiz eine schwimmnation	die schweiz eine schwimmnation
1219  ch_lu_2539.wav	alter freund du schläfst jetzt ein	auch der kollege dauerschluss nun ein
565  ch_zh_3685.wav	der unfall verursachte zwei tote	die umfallen führte sich zwei tore
604  ch_zh_0987.wav	beliebtes ziel ist der stockberg	beliebtes ziel ist der stockberg
37  ch_vs_2641.wav	du magst ihn und das spürt er	du magst noch und das gespielt er
1256  ch_lu_2302.wav	dann drehe sich für ihn die zeit zurück	dann drei sich für ihm die zeit zurück
886  ch_sg_2711.wav	sie ist schon vor langer zeit umgezogen	sie war schon vor langer zeit gezeigt
1231  ch_lu_0528.wav	das zeigte sich am dienstagabend	das zeigte sich am dienstag obung
1102  ch_bs_2437.wav	sie naschte von den pralinen	sie hat von den projekten gewässert
73  ch_vs_1228.wav	der april macht wieder mal was er will	der april macht mal wieder was er will
643  ch_zh_1695.wav	sie sind sicher gut vorbereitet	sie sind sicher gut vorbereitet
31  ch_vs_2668.wav	dann stürzt du dich von einem kliff	dann stürzt du dich von einem kliff
686  ch_sg_0074.wav	vor allem du siehst dich ein bisschen um	von allen dauern spielt sonnen
1238  ch_lu_2667.wav	deshalb stürze ich auch hin und wieder ab	deshalb stürze ich ab und zu wieder ab
166  ch_vs_0655.wav	sofort sah er das rotkäppchen	sofort hat er das rotkäppchen
23  ch_vs_2330.wav	der plan wurde fallengelassen	der planer haben wir lasen
61  ch_vs_2523.wav	ich schaue mir das im auto an	ich schaue mir das auto
446  ch_zh_1720.wav	endlich wendete sich das schicksal	endlich hatte sich das schwicksal gewendet
616  ch_zh_1468.wav	weshalb haben sie eigentlich deutschland im auge	wieso haben sie eigentlich deutschland im auge
48  ch_vs_0254.wav	diese benötigen viel strom	das brauche viele strom
1277  ch_lu_1555.wav	das problem sind nicht die kantonsgrenzen	das vollem sind nicht kantonsgrenzen
1165  ch_bs_0633.wav	gut dachte sich der wolf	gut dachte sich der wolf
122  ch_vs_2645.wav	ich stehle ihn aus der vorratskammer	ich stelle noch aus der vorratskammer
1004  ch_ag_2364.wav	der maulwurf gräbt sich durch die erde	der maulwurf graubt sich durch die erde
944  ch_sg_1810.wav	am samstag ist es oft sonnig	am samstag ein oft sonnig
492  ch_zh_2638.wav	weil ich deine fantasien spüre	wie licht in ihrer fantasien spüren
481  ch_zh_2611.wav	sie hatte auf der kellertreppe gesessen	sie ist auf der kellerstage gesessen
777  ch_sg_1180.wav	ich wünsche ihnen einen schönen abend	ich wünsche ihnen einen schönen arbeit
22  ch_vs_0241.wav	am donnerstag einzelne regenschauer	am donnerstag einzelne regenfelle
1093  ch_bs_1062.wav	ich sollte immer auf ihn aufpassen	ich sollte immer auf ihn aufpassen
855  ch_sg_0072.wav	er sieht sie erstaunt an	er schaute sie erstaunt an
1053  ch_ag_2549.wav	sie mussten ihn auf eine lichtung geschleppt haben	sie muss ihn auf dem wichtigen geschleppt haben
1000  ch_ag_0229.wav	ich sage du wirst für sie gekehrt haben	ich sage du wirst für sie botstand
469  ch_zh_1668.wav	und wie stoppt man ronaldo	und wie stoppt mit der ronaldo
921  ch_sg_2670.wav	mutter war zu boden gestürzt	mutter war auf der bodenkeit
561  ch_zh_0171.wav	jetzt hab ich dich du alter sünder	jetzt kann ich dich du alter sünder
199  ch_be_1142.wav	sonst ist es dann morgen wieder trocken	sonst ist es der morgen wieder trocken
1017  ch_ag_1687.wav	und jetzt stopft er sich mit fleisch voll	und nun schaffen sich mit fleisch voll
116  ch_vs_2686.wav	sie hat es gut getroffen	sie hat es gut getroffen
645  ch_zh_4114.wav	ein raunen ging durch die menge	ein rahmen ist durch die menge
547  ch_zh_2955.wav	immer wieder werden hier tiere überfahren	immer wieder werden tiere überfordern
1016  ch_ag_1877.wav	prognose für in den bissen	prognose für individuell
351  ch_gr_2749.wav	ja sie hatten alle verstanden	ja sieht alle verstanden
1052  ch_ag_1726.wav	wir haben ihn in den turm geworfen	wir haben ihn in den turm geworfen
1226  ch_lu_2471.wav	kann es sein das ich ranzig rieche	kann es sein das ich ranzig geschmücken
101  ch_vs_1774.wav	er ass den kuchen selbst auf	er hat den kuchen selbst geässert
792  ch_sg_1745.wav	ich zanke gerne mit dir rum	ich zanke gerne mit dir um
252  ch_be_2464.wav	er prahlte nicht gern damit	er hat nicht geändert mit gebrochen
278  ch_be_2710.wav	ich habe gehört das du hier her umziehst	ich hörte dazu dich schon hin
165  ch_vs_2724.wav	ihm war unterdessen eine idee gekommen	ich mich unterdessen nicht einkommen
654  ch_zh_0820.wav	die person wurde behandelt	die person wurde behandelt
282  ch_be_2738.wav	er verschmutzt die taschentücher	es verschmutzt die nasse dauern
568  ch_zh_1723.wav	er warf die flasche zur seite	er hatte die flasche auf die seite
1130  ch_bs_2634.wav	ich spucke dir ins gesicht	ich spuckte ihn das gesicht
427  ch_zh_3447.wav	das geschieht mehr schlecht als recht	das passiert mehr schlecht wird
244  ch_be_2666.wav	stell dir vor ich stürze	stell davor ist durch die stürze
456  ch_zh_1697.wav	du bereitest ein bad für ihn vor	du machst ein bad für ihm parad
963  ch_ag_2214.wav	seither hat sie stark abgenommen	seither hat sie ihm einen abgenommen
1297  ch_lu_1782.wav	wir haben gekochte kartoffeln gemacht	wir haben gekochte kartoffeln gemacht
388  ch_gr_2615.wav	er sitzt an einem computer	er sitzt an einem computer
389  ch_gr_0957.wav	mannschaft integriert	mannschaft integriert
27  ch_vs_0916.wav	die wall street steht unter feuer	die wasserschweiz steht unter vier
1276  ch_lu_1541.wav	aber es gehe auch um medizin	aber es ging auch um medizin
1054  ch_ag_2561.wav	eine alte frau schrie auf	eine alte frauen auf
1206  ch_lu_2713.wav	ich bin gerade wirklich unbeholfen	ich bin gerade wichtig umgeschickt
1294  ch_lu_2738.wav	er verschmutzt die taschentücher	er macht natürlichen dreckung
536  ch_zh_1523.wav	allerdings ist sie nicht selbstverständlich	aber sie ist nicht selbstverständlich
580  ch_zh_1694.wav	er hatte sich gut vorbereitet	er hat sich gut vorbereitet
1290  ch_lu_2704.wav	er hat mich um diesen gefallen gebeten	er hatte in den gefallen gebeten
75  ch_vs_2709.wav	ich ziehe gerade ins alte haus um	ich ziger gerade im saal die hause
672  ch_zh_1527.wav	aber alle haben dieselben sorgen	aber alle haben die gleichen sorgen
1278  ch_lu_2712.wav	sie sah sehr unbeholfen aus	sie sehen sie umgeschickt aus
66  ch_vs_1770.wav	es ist mir aus der hand entglitten	es ist mir aus der hand gekriegt
240  ch_be_2672.wav	aber nach was hat sie gesucht	aber nach was hat sie gesucht
880  ch_sg_1595.wav	news aus dem eishockey	man muss aus dem weissen können
763  ch_sg_2689.wav	ich trinke einen schluck bier	ich trinke einen schluck bier
670  ch_zh_2748.wav	nur verstand sie nicht warum	nur hat sie nicht verstanden warum
1282  ch_lu_2706.wav	du hast sie gebeten das zu tun	du ist dich betroffenes tun
236  ch_be_2699.wav	ich umarme dich fest	ich umarme dich fest
1265  ch_lu_2538.wav	sonst schlafe ich am nachmittag ein	sonst schläft sich um noch mit den gleichen
516  ch_zh_2572.wav	nicht wenn ich sie vorher schubse	nicht wenn ich sie zuerst schupfe
258  ch_be_2538.wav	sonst schlafe ich am nachmittag ein	zur schlafe ich am nachmittag ein
802  ch_sg_2700.wav	du umarmst mich fest	du umarmst mich fest
760  ch_sg_0061.wav	also habe ich gepfuscht	also ich am fost
592  ch_zh_2410.wav	es fängt langsam an zu regnen	es fängt langsam an regnen
613  ch_zh_2613.wav	jetzt sitze ich zum letzten mal	jetzt sitze ich zum letzten mal
7  ch_vs_1017.wav	jänner im amt war	jänner im amt war
970  ch_ag_1725.wav	ich hab keinen stein geworfen	ich hab keinen stein geworfen
570  ch_zh_1051.wav	er möchte sich die welt anschauen	er möchte die welt anschauen
1033  ch_ag_1532.wav	schon lieber im hintergrund	schon lieber im hintergrund
514  ch_zh_1696.wav	ich bereite den verband vor	ich machte den verband bereit
1300  ch_lu_2274.wav	er wringt nichts aus	er trückt nichts aus
981  ch_ag_1255.wav	wer ist jon snow	wer ist die schanzmale
741  ch_sg_1784.wav	ich gewinne sonst nie	ich gewinne sonst nie
1018  ch_ag_2615.wav	er sitzt an einem computer	er sitzt aus dem kompletten
826  ch_sg_1787.wav	ich gewinne dieses spiel gerade	ich gewinne spiele gerade
714  ch_sg_2703.wav	sie hatten sich umarmt	sie haben sich umarmt
956  ch_ag_0198.wav	er war geh	er war gesehen
997  ch_ag_1692.wav	ich bin von oben rein gekommen	ich bin folge meine nachkommen
1250  ch_lu_2699.wav	ich umarme dich fest	ich habe mir dich fest
142  ch_vs_2334.wav	wir haben die tüten festgehalten	wir haben die sekunde festgehalten
932  ch_sg_2699.wav	ich umarme dich fest	jumand ich fest
1246  ch_lu_0071.wav	ich sehe ihn mir an	ich schaue mir nicht an
669  ch_zh_1255.wav	wer ist jon snow	wer ist der chance noch
1101  ch_bs_0234.wav	starker föhn	starker föhn
1075  ch_ag_1478.wav	alle wissen es	alle wissen es
397  ch_gr_1478.wav	alle wissen es	alle wissen es
162  ch_vs_0899.wav	was ist fake	was ist fake
473  ch_zh_3282.wav	will man sie nicht mehr	will man sie nicht mehr
489  ch_zh_3268.wav	wieviel soll die ausnahmebewilligung künftig kosten	wie viel soll die ausnahmebewilligung in zukunft kosten
497  ch_zh_1494.wav	das gehöre zu einer glaubwürdigen klimapolitik	das gehöre zu einer glaubwürdigen klimapolitik dazu
375  ch_gr_2403.wav	erst wenn er genug lärm gemacht hatte gab er sich zufrieden	erst wenn er genug lärm gemacht hatte war er zufrieden
222  ch_be_1193.wav	in der nacht fallen die temperaturen unter dreizehn grad	in der nacht haben jetzt temperaturen unter dreizehn grad
836  ch_sg_2488.wav	die reifen dieses wagens waren nicht kugelsicher	die reifen des wagens waren nicht kugelsicher
391  ch_gr_0969.wav	oft können die experimente dann sogar nützlich sein	oft können die experimente sogar nützlich sein
1136  ch_bs_2387.wav	also ich verstehe das gerade inhaltlich überhaupt nicht	also ich verstehe das gerade inhaltlich überhaupt nicht
537  ch_zh_2994.wav	sie bauten mais bohnen quinoa und kürbisse an	sie haben meist bohnen keine nahe und kürbis angebaut
1251  ch_lu_0930.wav	amazon will quantumcomputing salonfähig machen	einem sohn werden computer im kanton bern sowohl auf einigen machen
600  ch_zh_0978.wav	sie ermöglicht ausserdem eine vorhersage des kommenden wetters	sie ermöglicht ausserdem von herrn sagt vom kommenden wetter
973  ch_ag_2576.wav	einer von ihnen wurde von seinen kameraden nach vorne geschubst	einer von ihnen wurde von seinen kameraden nach vorgeschüpft
619  ch_zh_0038.wav	noch sein vater animierte ralph voltz zum zeichnen	noch sein vater hat der ralpholz zum zeichnen animiert
628  ch_zh_1118.wav	die flanken der beiden räder berühren sich nur punktförmig	die rende der beiden reder berühren sich nur punktförmig
768  ch_sg_0077.wav	sie hatten sich nie gestritten	sie hatten sich nie gestritten
297  ch_gr_0788.wav	auch bio kommt nicht ganz ohne pestizide aus	auch bio kommt nicht ganz ohne pestizide aus
1288  ch_lu_0661.wav	der jäger zog seinen pelz ab und ging damit nach hause	der jäger hatten seinen pellzabzug und ist damit heimlich
1197  ch_bs_1854.wav	am samstagvormittag nicht ganz wolkenlos	am samstagvormittag nicht ganz wolkenlos
1181  ch_bs_0419.wav	fahrrad und wanderwege verlaufen um den gesamten stausee	welcher und wanderwege gehen um den ganzen stausee
1192  ch_bs_2408.wav	hattest du ihn nicht gehört er hat und ganz laut gerufen	hast du ihn nicht gehört er hatte ganz laut gerufen
609  ch_zh_1469.wav	das kann für die schweiz sicher keine valable lösung sein	das kann für die schweiz aber sicher keine bruchbaren lösung sein
1019  ch_ag_0764.wav	in der schweiz gibt es nur noch dreitausend brutpaare so frei	in der schweiz gibt es nur noch dreitausend blutbar so frei
1108  ch_bs_0591.wav	sie ist schon eine träge sache die schweizer politik	sie ist schon eine träge die sache die schweizer politik
1028  ch_ag_1491.wav	der negative wert hat sich innert zwei jahren fast verdoppelt	negative werte sich innerhalb von zwei jahren fast verdoppelt
908  ch_sg_1741.wav	er zwängte sich durch die öffnung und wühlte weiter	er zwängt sich durch die öffnung und laut weiter
662  ch_zh_3318.wav	bern aargau und graubünden melden neue rekorde	bern argau und graubünden melden neuern gehört
349  ch_gr_2203.wav	es geht um unsere altstadt und es soll neues entstehen	es geht um unsere altstadt und es soll neues entstehen
552  ch_zh_0159.wav	beim milliardenprojekt zeichnet sich ein klares nein ab	bei milliardenprojekten zeichnet sich ein klares nein ab
1260  ch_lu_2316.wav	lange krankheit ertrug er zum ende seines lebens geduldig	am ende von seinem leben hatte er einen langen kranken lange ertragen
1040  ch_ag_2577.wav	ihr rechter arm schürfte über eine scharfe glaskante	in den rechten jahren wurde über eine schaffung laskante geschürft
1010  ch_ag_2403.wav	erst wenn er genug lärm gemacht hatte gab er sich zufrieden	erst nach demokratien machte dann der sich zu bedecken
778  ch_sg_0513.wav	positiv für geldbeutel und umwelt	positiv für geldbeutel und umwelt
29  ch_vs_0094.wav	in den alpen und im süden ist es meistens sonnig	in den alpen nicht meistens sonnig
495  ch_zh_0985.wav	sehr spannend wurde das spiel in den schlussminuten	sehr spannend aus spielen in den schlussminuten
1180  ch_bs_1061.wav	dann soll thor eine katze vom boden aufheben	dann soll der tor eine katze des bodens aufheben
807  ch_sg_0894.wav	um die software braucht man sich ebenfalls keine sorgen zu machen	um die software braucht man sich auch keine sorgen zu machen
975  ch_ag_0413.wav	die spannung zwischen ihm und sema scheint zu explodieren	die spannung zwischen immer und ziehen maschinen zu explodieren
412  ch_gr_2429.wav	laycock war nicht in der kutsche mitgefahren	laycopisch nicht in der grutschen mitgefahren
370  ch_gr_1650.wav	und das ohne eine einzige platte laufen zu lassen	und das ohne eine einzige platte laufen zu lassen
445  ch_zh_1046.wav	die art gehört zu den sklavenhaltenden ameisen	diese art gehört zu den sklavenhaltenden ameisen
808  ch_sg_2729.wav	ich verscheuche sie mit einer handbewegung	ich verscheuche sie mit handbewegung
965  ch_ag_2599.wav	du übernimmst die verantwortung dafür dass sie sich nicht betrinkt	du wenn ist die verantwortung dafür dass sie sich nicht betrinkt
70  ch_vs_0122.wav	es bräuchte deshalb zunächst eine vermittlung von dritten	es bräuchte darum zuerst eine vermittlung von dritten
288  ch_be_2260.wav	ich male sehr gerne die figuren in den malheften aus	ich male sehr gerne die figuren in diesem augenheft aus
149  ch_vs_1775.wav	wir assen alle zusammen den feinen braten	wir haben alle zusammen den feinbraten gesessen
667  ch_zh_1533.wav	zurückzuführen ist das einerseits auf die metoobewegung	das ist einerseits auf die metholbewegung zurückzuführen
1188  ch_bs_2420.wav	erst jahre später liess er sie endlich los	erst jahre später liess er sie endlich los
409  ch_gr_0202.wav	manchmal sind sie bemalt meist auf der innenseite	mannmal sind es bemalt meist auf der innenseite
255  ch_be_1780.wav	ich kehre laub immer nur ende herbst	ich reche laut immer nur ende herbst
1164  ch_bs_2742.wav	ich fürchte damit verschwendet ihr wertvolle zeit	ich befürchte damit verschwendete er wertvolle zeit
784  ch_sg_1143.wav	die temperaturen gehen im norden ein bisschen zurück	demperaturen gehen im norden etwas zurück
649  ch_zh_1078.wav	die offiziere zwingen ihn sich nackt ausziehen	die offiziere zwingen ihn sich blut abzuziehen
295  ch_be_1796.wav	tatsächlich können sie den killern die münze wieder abnehmen	tatsächlich können sie den geschildern die münzen wieder abnehmen
1269  ch_lu_2504.wav	er trinkt noch einen schluck bier rülpst und schüttelt den kopf	er trinkt von einer schluckbier geöpft und schüttelt den kopf
1085  ch_bs_1512.wav	dabei fehle es dem staat eigentlich nicht am geld	dabei fehlen sie dem staat eigentlich nicht am geld
1261  ch_lu_0298.wav	auch vollkornbrot mit butter und käse ist zulässig	auch vollkomboden mit ankommen und käser zulässig
888  ch_sg_2705.wav	sie bat mich erst gerade ihr den tee zu bringen	sie bringen erst gerade ihr den treten zu bringen
815  ch_sg_1591.wav	und es sei demokratisch nicht legitim	und es sei demokratisch nicht legitim
410  ch_gr_1134.wav	zudem gibt es dort auch noch mischungen mit cola oder zitronenlimonade	zudem gibt es auch dort noch mischungen mit kohlen oder zeitraum
680  ch_sg_2688.wav	wir traffen uns gegenseitig ins gesicht	wir treffen diesen antrag gegenseitig uns gesicht
867  ch_sg_2473.wav	es hatte den ganzen tag schon ranzig gerochen	es hat schon den ganzen tag granze geschnellt
1070  ch_ag_0969.wav	oft können die experimente dann sogar nützlich sein	oft können die experimente dann sogar nicht sein
1111  ch_bs_0036.wav	ich deute ihr mein interesse offensichtlich an	ich türe ihr mein interessen offensichtlich an
82  ch_vs_1589.wav	ist albert rösti noch der richtige präsident	ist der albertröste noch der richtige präsident
1086  ch_bs_0181.wav	viele verkäufer haben von botanik wenig ahnung	viele verkäufer haben von der brotanigen wenigen ahnung
1307  ch_lu_1806.wav	narben falten und akne können ebenfalls behandelt werden	narben falten oder die bikel können auch behandelt werden
1253  ch_lu_0529.wav	der ausgang der ständeratswahl in genf ist noch offen	der ausgang der ständeratswahl im genf ist noch offen
292  ch_be_1741.wav	er zwängte sich durch die öffnung und wühlte weiter	er wühlte sich durch die öffnung und weiter
432  ch_zh_2995.wav	hierbei handelt es sich um einen spielerischen abschluss des kusses	bei diesem handelt es sich um einen spielerischen abschuss des kusses
1303  ch_lu_1027.wav	die einrichtung eines nahverkehrs konnte keine rolle spielen	die einrichtung eines nahverkehrs konnte keine rolle spielen
1082  ch_bs_2741.wav	er selbst hatte keinen gedanken daran verschwendet	er selbst hatte keinen gedanken daran verschwendet
368  ch_gr_2588.wav	sie war ausgeruht hungrig glücklich	sie war ausgeruht hungrig und glücklich
221  ch_be_1811.wav	ab heute mittag örtlich gewitter	ab heute mittag örtlich gewitter
87  ch_vs_0898.wav	karrierestart zwischen hightech und tradition	karrierestart zwischen heitech und tradition
264  ch_be_2276.wav	du ziehst die doch besser aus	du ziehst die doch besser ab
