id	target_txt	prediction
1478  common_voice_sv-SE_18847644	Are you?	What do you want?
1574  common_voice_sv-SE_18858771	You don’t know her.	What are you going?
1487  common_voice_sv-SE_18847653	How do you say it?	What are you going?
1571  common_voice_sv-SE_18858768	Where did they travel?	What are you going?
1540  common_voice_sv-SE_18847871	We should panic.	What are you going?
257  common_voice_sv-SE_18858735	Thanks for that!	What do you know?
1475  common_voice_sv-SE_18847641	Good idea, right?	What are you going?
1320  common_voice_sv-SE_18775053	I fell head over heals.	What are you going?
820  common_voice_sv-SE_19575631	There’s a geezer there.	What are you going?
1318  common_voice_sv-SE_18775051	Here we have it.	You don’t know.
465  common_voice_sv-SE_18855100	I understand, but.	What are you going to that?
1203  common_voice_sv-SE_18797089	It’s bad luck.	What are you going?
1503  common_voice_sv-SE_18847695	Are you going to jump?	You don’t know.
1545  common_voice_sv-SE_18851019	How did they defeat you?	You don’t know.
1007  common_voice_sv-SE_18854175	I can handle it.	What are you going?
967  common_voice_sv-SE_18852877	It’s been fun.	What do you know that?
1064  common_voice_sv-SE_18858758	And for your family.	You don’t know that.
1532  common_voice_sv-SE_18847858	You’re so beautiful.	What are you going?
1463  common_voice_sv-SE_18847619	He was in the same class as me.	What do you know.
1077  common_voice_sv-SE_18858789	Just what I need.	You don’t know that were that the there.
1500  common_voice_sv-SE_18847666	Your Maria?	What are you going?
945  common_voice_sv-SE_19932470	Whats happening?	You don’t know.
1413  common_voice_sv-SE_20021501	Can I see?	What do you know.
985  common_voice_sv-SE_18852946	I’m a little busy.	You don’t know.
986  common_voice_sv-SE_18852947	You’re offering to cook for me.	Why do you know that?
226  common_voice_sv-SE_19518857	You’re crazy.	What do you have?
679  common_voice_sv-SE_19758103	Nice evening.	What are you going?
694  common_voice_sv-SE_19758162	Show me what you got.	What are you going?
36  common_voice_sv-SE_19878007	Because now you are.	You don’t know.
1204  common_voice_sv-SE_18797090	Yes, finally.	What are you going to that?
1496  common_voice_sv-SE_18847662	Could we hurry up?	You don’t know.
1565  common_voice_sv-SE_18858233	It’s dead.	What are you going?
1098  common_voice_sv-SE_18858822	He thinks I’m in.	You’re not think about there.
420  common_voice_sv-SE_18762823	It is not.	What are you going?
1092  common_voice_sv-SE_18858816	What the hell?	You don’t know.
1483  common_voice_sv-SE_18847649	Count on that.	What are you going?
1505  common_voice_sv-SE_18847697	Call me.	What are you going?
1006  common_voice_sv-SE_18853089	Are you sleeping with him?	What are you going?
1489  common_voice_sv-SE_18847655	The men are with us.	What are you going?
1502  common_voice_sv-SE_18847694	A skillful thief?	What are you going?
1582  common_voice_sv-SE_18858784	You’re frustrated.	What are you going?
1019  common_voice_sv-SE_18858675	We can plant now.	What doesn’t think that.
949  common_voice_sv-SE_18852853	I’m just kidding.	What are you going?
430  common_voice_sv-SE_18762839	Crank the pedal.	What are you going?
1285  common_voice_sv-SE_18775017	He’s never at home.	What do you know that?
386  common_voice_sv-SE_18736942	You can talk to me.	What do you know that?
596  common_voice_sv-SE_19354332	I am high.	What are you going?
1570  common_voice_sv-SE_18858767	Isn’t that your thing?	You don’t know.
458  common_voice_sv-SE_18855091	They’re almost done.	What are you going?
1482  common_voice_sv-SE_18847648	What do you want?	What are you going?
1060  common_voice_sv-SE_18858753	I’m sick of it.	You don’t know.
1579  common_voice_sv-SE_18858776	We were so scared.	What are you going?
1225  common_voice_sv-SE_18770441	Who is she?	What are you going?
1501  common_voice_sv-SE_18847692	He lives in my basement.	You don’t know.
900  common_voice_sv-SE_19589177	Thank you for today.	You don’t know.
825  common_voice_sv-SE_19575641	To what?	What are you going?
290  common_voice_sv-SE_19582303	I am single.	What are you going?
1063  common_voice_sv-SE_18858757	What do you think.	What do you know that?
1287  common_voice_sv-SE_18775019	What did you think?	What are you going?
1590  common_voice_sv-SE_18858802	What’s inside?	What are you going?
1589  common_voice_sv-SE_18858796	Thank you.	What are you going?
1023  common_voice_sv-SE_18858691	I can’t make my mind up.	What doesn’t that want to that.
1058  common_voice_sv-SE_18858751	Take it away.	What do you know.
1082  common_voice_sv-SE_18858800	It’s hard to read.	What are you going to that?
963  common_voice_sv-SE_18852872	I am moving here.	What are you going?
463  common_voice_sv-SE_18855098	Sure it will be sold.	What are you going to that?
1525  common_voice_sv-SE_18847846	Stand still.	What are you going?
1091  common_voice_sv-SE_18858815	See you, man.	You can’t have you.
453  common_voice_sv-SE_18855083	Dance with me.	What are you going?
1190  common_voice_sv-SE_18780670	Bye for now!	What are you going?
1247  common_voice_sv-SE_18770486	Are you kidding?	What are you going?
1544  common_voice_sv-SE_18851018	Tell them we will take it.	What do you know that?
1248  common_voice_sv-SE_18770487	Is it here?	What do you know that?
998  common_voice_sv-SE_18853076	What is in them?	What are you going?
1258  common_voice_sv-SE_18774984	How good for you.	What are you going?
1514  common_voice_sv-SE_18847713	You look the same!	What are you going?
454  common_voice_sv-SE_18855084	Then we can wait!	You don’t know.
462  common_voice_sv-SE_18855097	I hate you!	What are you going?
470  common_voice_sv-SE_18855105	Come down again.	You don’t know.
1297  common_voice_sv-SE_18775029	I am sick!	What are you going?
704  common_voice_sv-SE_19758217	On the carpet.	What are you going?
299  common_voice_sv-SE_19797189	It’s not that easy.	What do you know that?
1488  common_voice_sv-SE_18847654	What do you want to eat?	What are you going?
1292  common_voice_sv-SE_18775024	No, I swear.	What are you going?
1084  common_voice_sv-SE_18858807	To play.	You don’t know.
992  common_voice_sv-SE_18853068	He is smart.	What are you going?
1550  common_voice_sv-SE_18851024	That is important!	What are you going?
1104  common_voice_sv-SE_18858829	Do you have a garage?	You don’t know.
1542  common_voice_sv-SE_18851016	Is that true?	What are you going?
1558  common_voice_sv-SE_18858222	Do you have more?	What are you going?
1486  common_voice_sv-SE_18847652	Up your ass!	You don’t know.
958  common_voice_sv-SE_18852867	Just listen.	You don’t know.
1470  common_voice_sv-SE_18847636	What do you want?	What are you going?
974  common_voice_sv-SE_18852919	Come on.	What are you going?
1484  common_voice_sv-SE_18847650	If it’s what I want?	You don’t know.
962  common_voice_sv-SE_18852871	Look around!	What are you going?
1088  common_voice_sv-SE_18858811	Have you seen?	What are you going?
1264  common_voice_sv-SE_18774996	You wanted to quit.	What are you going?
1250  common_voice_sv-SE_18770489	Take that later.	What are you going?
1239  common_voice_sv-SE_18770472	Ouch, my liver!	What are you going to that?
1176  common_voice_sv-SE_18780649	Let’s go there now.	What are you going?
1209  common_voice_sv-SE_18770425	Goddamn!	What are you going?
1052  common_voice_sv-SE_18858739	So not from mine?	What doesn’t that will have to the cold.
518  common_voice_sv-SE_18852861	Don’t say that!	What are you going?
528  common_voice_sv-SE_18852912	You will get sick.	What do you know that?
529  common_voice_sv-SE_18852913	Do not hit people like that.	What do you know that?
433  common_voice_sv-SE_18763570	Keep an eye on her.	What are you going?
483  common_voice_sv-SE_19550824	No, I’m working out.	What do you want?
659  common_voice_sv-SE_18754035	Start and I’ll be there.	What do you know that?
573  common_voice_sv-SE_19307838	He will be back.	What are you going?
852  common_voice_sv-SE_19790564	I am arresting you.	What are you going?
872  common_voice_sv-SE_19795636	I will take you to the floor.	What are you going?
854  common_voice_sv-SE_19790571	I lost my train of thought.	What are you going to that?
414  common_voice_sv-SE_18762817	I’m here for you.	What are you going?
722  common_voice_sv-SE_19475975	No, don’t...	What are you going?
686  common_voice_sv-SE_19758136	My colleague calls the shots.	What are you going?
976  common_voice_sv-SE_18852926	Why are you interrogating me?	What are you going?
173  common_voice_sv-SE_18748652	This is reality.	What are you going?
968  common_voice_sv-SE_18852878	Can I give you a ride, father?	You don’t know.
589  common_voice_sv-SE_19354321	I don’t believe you.	What do you know that?
1332  common_voice_sv-SE_20020991	I’m also high.	What are you going?
864  common_voice_sv-SE_19795628	Should I dress up?	What are you going?
881  common_voice_sv-SE_19845655	Do you believe all that?	What are you going?
1367  common_voice_sv-SE_20021300	It’s not a dream.	What are you going?
907  common_voice_sv-SE_19589184	See the bomb?	You don’t know.
838  common_voice_sv-SE_19578954	Here it is.	What are you going?
698  common_voice_sv-SE_19758178	What will I have for lunch?	What are you going?
1372  common_voice_sv-SE_20021336	Yes, what is it?	What are you going?
818  common_voice_sv-SE_19575629	No, I like the song.	What are you going to that?
667  common_voice_sv-SE_18754048	Trust me!	What do you want?
584  common_voice_sv-SE_19354300	That’s the opposite.	What are you going?
145  common_voice_sv-SE_19469915	Don’t fuck with us!	Why do you know that?
1145  common_voice_sv-SE_18746562	It’s awesome.	What are you going?
1183  common_voice_sv-SE_18780658	So you’re coming home?	What are you going?
1206  common_voice_sv-SE_18770422	I’ll be alright.	What are you going?
1211  common_voice_sv-SE_18770427	There’s a pool here.	What do you know that?
531  common_voice_sv-SE_18852940	He’s out of it.	What do you know that?
1219  common_voice_sv-SE_18770435	It’s him there.	What are you going?
1511  common_voice_sv-SE_18847709	I love this city!	You don’t know.
1144  common_voice_sv-SE_18746555	Have you read our mail?	What do you know that?
1134  common_voice_sv-SE_18746533	Try to relax.	You can’t have to the comention.
1133  common_voice_sv-SE_18746532	I am moving his foot.	What do you know that?
1586  common_voice_sv-SE_18858793	Have you seen my in-laws?	Why do you know that?
1120  common_voice_sv-SE_18746490	But there was a test.	What are you going to that?
1099  common_voice_sv-SE_18858823	Do you think that you have a chance?	You don’t know.
748  common_voice_sv-SE_19476004	He must have helped her.	What are you going?
1076  common_voice_sv-SE_18858787	What have I done?	What doesn’t that will that.
1075  common_voice_sv-SE_18858781	Why should I steer it?	You don’t know that the will have you.
1238  common_voice_sv-SE_18770471	I have to move on.	What are you going?
482  common_voice_sv-SE_19550823	Something about your mother.	What do you want to that?
1253  common_voice_sv-SE_18774968	Oh, how wobbly I feel.	What doesn’t that was to that.
547  common_voice_sv-SE_19307792	He is from the north.	What are you going?
1506  common_voice_sv-SE_18847699	You said that he will pick them up later.	Why do you know that?
564  common_voice_sv-SE_19307829	She is revolting.	What doesn’t have to that.
1499  common_voice_sv-SE_18847665	We are going to hit the clock.	What are you going to that?
1498  common_voice_sv-SE_18847664	And are you coming back soon?	What are you going?
51  common_voice_sv-SE_18748645	I don’t have a basement.	You don’t know.
1479  common_voice_sv-SE_18847645	And that goes for your friend, too.	You don’t know.
121  common_voice_sv-SE_20009865	Let’s pack up.	What do you want to that?
1407  common_voice_sv-SE_20021462	As he said.	What are you going?
1531  common_voice_sv-SE_18847857	You can’t just allow it.	You don’t know.
1041  common_voice_sv-SE_18858722	You are correct there.	What do you know that?
1330  common_voice_sv-SE_20020963	Is that possible?	You don’t know.
1535  common_voice_sv-SE_18847861	Yes, at least at my school.	You don’t know.
1290  common_voice_sv-SE_18775022	Were are the silverware?	What are you going?
1286  common_voice_sv-SE_18775018	But I don’t have any cash register experience.	You’re not think about there.
1282  common_voice_sv-SE_18775014	Please hurry up.	What are you going to that?
1512  common_voice_sv-SE_18847710	For my age, or?	What are you going?
174  common_voice_sv-SE_18748653	I have found one more battery.	What do you know that?
1074  common_voice_sv-SE_18858780	Get used to it.	What are you going to that?
1256  common_voice_sv-SE_18774971	It’s doing a countdown!	What are you going to that?
869  common_voice_sv-SE_19795633	At least I'm housebroken.	What are you going to do that?
316  common_voice_sv-SE_20159185	You can look.	What are you going?
827  common_voice_sv-SE_19575673	You are my savior.	What are you going?
1000  common_voice_sv-SE_18853078	I understand perfectly.	What are you going?
1014  common_voice_sv-SE_18854187	We are not taking the group outside.	Why do you know that?
1410  common_voice_sv-SE_20021466	It was a trap.	What are you going?
310  common_voice_sv-SE_18742731	We have to leave.	What are you going?
1449  common_voice_sv-SE_20021799	What are you doing?	What are you going?
1008  common_voice_sv-SE_18854176	He has massive.	What do you know that?
600  common_voice_sv-SE_19354336	How did he do in Irak?	You don’t know.
177  common_voice_sv-SE_18748656	What did you say, honey?	What are you going?
843  common_voice_sv-SE_19578959	Do you understand what happened?	What are you going?
1373  common_voice_sv-SE_20021339	I don’t give a goddamn.	You don’t know.
649  common_voice_sv-SE_18754025	Here it is!	What do you want?
830  common_voice_sv-SE_19575676	I’m a good listener.	What are you going?
965  common_voice_sv-SE_18852874	What a fortune that you’re good friends with a kind like that.	Why do you know that the will the that?
732  common_voice_sv-SE_19475985	He has made his decision.	What are you going?
817  common_voice_sv-SE_19575628	She is not here anymore.	What are you going?
754  common_voice_sv-SE_19476010	That doesn’t apply to the Chinese!	What do you know that?
730  common_voice_sv-SE_19475983	Happy birthday.	What are you going?
1345  common_voice_sv-SE_20021080	She’s a lawyer.	You don’t know.
1515  common_voice_sv-SE_18847714	Can’t you give him yours?	You don’t know.
1216  common_voice_sv-SE_18770432	I’ll fetch him immediately.	What are you going to that?
988  common_voice_sv-SE_18852949	You are so unclear.	What are you going?
468  common_voice_sv-SE_18855103	We’re not interested in that.	Why do you know that?
1447  common_voice_sv-SE_20021776	I know what you do!	You don’t know.
1342  common_voice_sv-SE_20021056	Are you feeling okay?	What are you going?
1222  common_voice_sv-SE_18770438	We should talk to him.	What do you know that?
857  common_voice_sv-SE_19790574	I love you too.	What are you going?
1139  common_voice_sv-SE_18746545	You can do whatever you want.	What do you know that?
1466  common_voice_sv-SE_18847632	In a couple of days, I promise.	You don’t know.
923  common_voice_sv-SE_19932390	Listen to me.	What are you going?
1161  common_voice_sv-SE_18780620	I hurt myself.	What do you know that?
1169  common_voice_sv-SE_18780636	He is to pay.	What are you going?
702  common_voice_sv-SE_19758215	I never said I believe that.	What are you going?
1307  common_voice_sv-SE_18775039	Are you still talking?	What do you know that?
1254  common_voice_sv-SE_18774969	You are a beautiful woman!	What doesn’t that want to that.
1472  common_voice_sv-SE_18847638	Who is ever happy?	You don’t know.
1497  common_voice_sv-SE_18847663	Answer he phone, Peter!	What are you going?
648  common_voice_sv-SE_18754024	Which switch is it?	What are you going?
1210  common_voice_sv-SE_18770426	Lets get out of here.	What are you going to that?
72  common_voice_sv-SE_19380485	I want to buy back in.	What are you going?
1232  common_voice_sv-SE_18770449	Without the three of us.	What do you know that?
1568  common_voice_sv-SE_18858237	We are leaving for the moon then.	You don’t know.
1313  common_voice_sv-SE_18775045	They would really like to hang out with you a bit.	You can’t have to thing to that.
1554  common_voice_sv-SE_18851028	Then I’ll go somewhere else.	You don’t know.
447  common_voice_sv-SE_18763659	It’s a test.	What are you going?
740  common_voice_sv-SE_19475993	Damn!	What are you going?
1588  common_voice_sv-SE_18858795	Do you prefer Asia?	What are you going?
1557  common_voice_sv-SE_18858221	I’m nothing more than wise and reasonable.	Why do you know that?
557  common_voice_sv-SE_19307807	You don’t think I’ll pay you?	What are you going to that?
972  common_voice_sv-SE_18852917	Just look at me.	What are you going?
1408  common_voice_sv-SE_20021463	I’m not feeling well.	What are you going?
559  common_voice_sv-SE_19307819	Your carpet.	What do you know.
1003  common_voice_sv-SE_18853086	Though I am not one of them.	Why do you know that?
989  common_voice_sv-SE_18853065	Then I will have to be selfish.	You don’t know.
1401  common_voice_sv-SE_20021451	I am asking for a lot.	You don’t know.
357  common_voice_sv-SE_18856712	I would not say no to that.	What do you know that?
143  common_voice_sv-SE_19469913	Breathe, girl!	What do you know that?
970  common_voice_sv-SE_18852915	It’s the right clothes.	What do you know that?
348  common_voice_sv-SE_19700051	I counted on it.	Why do you know that?
1365  common_voice_sv-SE_20021296	I can.	What do you have?
1379  common_voice_sv-SE_20021364	I’ve had enough.	You don’t know.
50  common_voice_sv-SE_18748644	No, I’m not done!	What are you going?
34  common_voice_sv-SE_19878005	Why is it fun for him?	What do you know that?
212  common_voice_sv-SE_18748675	I can't believe you did that.	You don’t know.
875  common_voice_sv-SE_19845649	We’re in a hurry, officer.	What do you know that?
1444  common_voice_sv-SE_20021770	Take your time.	You don’t know.
707  common_voice_sv-SE_19758224	What we have done.	What are you going?
878  common_voice_sv-SE_19845652	That is not my wife.	What are you going?
1027  common_voice_sv-SE_18858701	I piss on you.	You don’t know that.
1322  common_voice_sv-SE_18775055	Listen to the chief.	What are you going?
525  common_voice_sv-SE_18852904	It’s not over yet!	What are you going?
1012  common_voice_sv-SE_18854185	Vincent is my best friend.	Why do you know that?
1572  common_voice_sv-SE_18858769	But they travel to the galaxy instead.	Why do you know that?
1061  common_voice_sv-SE_18858754	Can I hang my things here?	You don’t know.
1045  common_voice_sv-SE_18858726	You have a point.	You don’t know.
1280  common_voice_sv-SE_18775012	I’ll knock you out.	What are you going?
1192  common_voice_sv-SE_18780676	Ask me where I am going!	What are you going to that?
418  common_voice_sv-SE_18762821	I will be funnier.	What are you going?
902  common_voice_sv-SE_19589179	And he pissed on it.	What do you have to do?
1279  common_voice_sv-SE_18775011	He is an old friend	What do you know that?
1129  common_voice_sv-SE_18746512	It’s the best way.	What are you going?
49  common_voice_sv-SE_18748643	But that is good.	What are you going?
1425  common_voice_sv-SE_20021617	Are you ready?	What are you going?
1083  common_voice_sv-SE_18858801	So he couldn’t make it.	You don’t know.
1327  common_voice_sv-SE_18775060	And send it.	What are you going?
1080  common_voice_sv-SE_18858797	Don’t let him win.	You don’t know that.
569  common_voice_sv-SE_19307834	Where are we going?	What do you know.
691  common_voice_sv-SE_19758154	Nothing wrong with trying.	What are you going?
1262  common_voice_sv-SE_18774994	Yes they are.	What are you going?
798  common_voice_sv-SE_19624029	Of course.	What do you want?
1013  common_voice_sv-SE_18854186	A pleasure meeting you.	You don’t know.
899  common_voice_sv-SE_19589176	Do you have any vodka?	What do you know.
208  common_voice_sv-SE_18711924	Do not touch me.	You don’t know.
48  common_voice_sv-SE_18748642	It is mean.	You don’t know that will that the come there there.
592  common_voice_sv-SE_19354324	She and I will go to eat.	Why do you know that?
1371  common_voice_sv-SE_20021335	Good to see you.	What are you going?
176  common_voice_sv-SE_18748655	He says something.	What are you going?
756  common_voice_sv-SE_19476012	I mean your mother, ma'am.	What are you going?
1288  common_voice_sv-SE_18775020	It’s his blood.	What are you going?
1249  common_voice_sv-SE_18770488	On one condition.	What are you going?
1298  common_voice_sv-SE_18775030	We won’t talk about that.	You can’t have to the comention.
1242  common_voice_sv-SE_18770475	It doesn’t look good.	What are you going to that?
873  common_voice_sv-SE_19795637	You have the responsibility.	What are you going?
823  common_voice_sv-SE_19575639	I want to speak to Thomas.	What are you going?
452  common_voice_sv-SE_18855082	We have said so.	What are you going?
678  common_voice_sv-SE_19758102	Yes, fuck!	What are you going?
1132  common_voice_sv-SE_18746531	You promise?	What are you going?
865  common_voice_sv-SE_19795629	We have to do it.	What are you going?
743  common_voice_sv-SE_19475997	I can be disgusting.	What do you know that?
1168  common_voice_sv-SE_18780635	Return to London?	What do you know that?
498  common_voice_sv-SE_18716990	I can not take it anymore.	You don’t know.
2  common_voice_sv-SE_20160056	Can you babysit?	What are you going?
510  common_voice_sv-SE_18717014	I’ll pass.	What are you going?
1584  common_voice_sv-SE_18858786	You needed to invest that time a long time ago.	You don’t know that the will have to the theme therere.
296  common_voice_sv-SE_19797186	Come on, let’s hug.	What do you know that?
1566  common_voice_sv-SE_18858235	It’s only more crap from the tobacco farm.	Why do you know that the will have you.
883  common_voice_sv-SE_19845657	You seem to have the upper hand.	What are you going?
1180  common_voice_sv-SE_18780655	It’s not happening.	What are you going?
1324  common_voice_sv-SE_18775057	Take us there.	What are you going?
677  common_voice_sv-SE_19758101	He needs me for something.	What are you going?
1494  common_voice_sv-SE_18847660	My name is Harry, by the way.	What are you going?
219  common_voice_sv-SE_18853005	Make or break.	What are you going to do?
1050  common_voice_sv-SE_18858731	We’ll stay at the hotel.	What doesn’t want to that.
605  common_voice_sv-SE_19354341	Fuck!	You don’t know.
1069  common_voice_sv-SE_18858765	My bladder is about the size of a peanut.	You don’t know that the will have to the the pent.
1436  common_voice_sv-SE_20021682	Do you have a therapist?	What are you going?
932  common_voice_sv-SE_19932426	No, not Alfred.	What are you going?
669  common_voice_sv-SE_18754050	But I need the dynamo.	You don’t know.
406  common_voice_sv-SE_18858835	I interrupted it!	What are you going?
928  common_voice_sv-SE_19932408	I love you mother.	What are you going to do?
811  common_voice_sv-SE_19624829	I can hardly believe it!	What do you know that?
1051  common_voice_sv-SE_18858737	We’re playing dead.	What doesn’t that will have to the cold.
1223  common_voice_sv-SE_18770439	Which planet are you from?	You can’t have to the comention.
1471  common_voice_sv-SE_18847637	He managed to save many.	What are you going to that?
91  common_voice_sv-SE_18850263	Aren’t you going to say anything?	What doesn’t that will have to the hat.
90  common_voice_sv-SE_18850262	It is not fun.	What do you know that?
1275  common_voice_sv-SE_18775007	Your job is crap.	What are you going?
289  common_voice_sv-SE_19582301	What is he talking about?	What are you going?
391  common_voice_sv-SE_18736952	I want to make something very clear.	You don’t know.
460  common_voice_sv-SE_18855094	Have faith, father.	Why do you know that?
135  common_voice_sv-SE_18836293	Where should I put it?	What are you going?
871  common_voice_sv-SE_19795635	Will you mope forever?	What do you know that?
882  common_voice_sv-SE_19845656	I couldn’t bear to sell it.	What are you going to that?
499  common_voice_sv-SE_18716997	I look too ridiculous.	What do you know that?
620  common_voice_sv-SE_18853578	Who is it?	What are you going?
1397  common_voice_sv-SE_20021447	It’s natural.	What are you going?
1433  common_voice_sv-SE_20021663	Because we have a good idea.	You don’t know.
