id	target_txt	prediction
385  common_voice_sv-SE_18736941	They’re just figs.	I I an’the the the the the the the the the.
1163  common_voice_sv-SE_18780622	You are so crazy.	I I atous tous the the the the athe the the athe the the.
1159  common_voice_sv-SE_18780616	Can you open it?	I I atous tous the the tous the the the the athe the.
1246  common_voice_sv-SE_18770484	That is what I want.	You an’the the the the the the athe the the atoure athe the be be be be boure bere the cathe the be the cathe be athe be be berere berere berere bererere be bere berere be s.
647  common_voice_sv-SE_18754023	It was nice.	You anou the the the the.
1141  common_voice_sv-SE_18746552	Where is the dude?	I I atous the the the the the athe the the atous.
1229  common_voice_sv-SE_18770445	But do it quickly.	I I atous tous the the the the athe the the athe.
1130  common_voice_sv-SE_18746513	I am sorry, okay?	Whe athe the the athe the the athe the.
1575  common_voice_sv-SE_18858772	Do you see how you’re talking to me?	You an’the the the the the.
1260  common_voice_sv-SE_18774992	Dead or alive.	I I an’the toure the the the athe the the athe the athe there the the be athe che the thathe the be be the be the thathe be berere be bere berere bererere berere bererere s.
1195  common_voice_sv-SE_18780679	Why would they?	I I atous the the the the the athe the the athe the athe athe the the be be there the thathe the be the be bere athathathe bererere bererererere bererere bererere berere.
1228  common_voice_sv-SE_18770444	I hope you understand.	You an’the the the the the the athe the the athe the be athere the be be boure che the athe the be be the be the athathe be berere thererererere bererere bererere berere s s.
1127  common_voice_sv-SE_18746500	You were my best friend.	You an’the the the the the the athe the the atoure the the.
1237  common_voice_sv-SE_18770459	I don’t like it.	You an’the the the the the the athe the the athe the the.
1220  common_voice_sv-SE_18770436	Nice and easy.	I I an’the tous the the the athe the the the atoure athe there the be the therere the the the the be the berere atherere be berere bererererere therererererere.
1293  common_voice_sv-SE_18775025	Your are welcome, dear.	I I’s the the thathe the the athe the there athe the atherere the be be berere cathe thathe the be be the be the athathe be berere berere berere bererere be bere berere be s.
901  common_voice_sv-SE_19589178	We will fix that.	I I anout tou the the the.
1315  common_voice_sv-SE_18775048	It looks like him.	I I anout tou the the the the athe the the atous.
1299  common_voice_sv-SE_18775031	Let me handle it.	Whe athe the toure the the at athe the athe.
1555  common_voice_sv-SE_18851029	Despite me calling.	I I an’the the the the the the the the the athe the.
993  common_voice_sv-SE_18853069	We can manage everything!	I I an’the the the the the the the the the.
991  common_voice_sv-SE_18853067	Because I’m not thinking that either.	You an’the the the the the the the the the.
984  common_voice_sv-SE_18852934	Your little thing is a hit.	I I an’the the the the the the the the the.
709  common_voice_sv-SE_19758226	What does she want?	I I an’t the toure the the.
955  common_voice_sv-SE_18852859	This is how we do.	I I an’the the the the the the athe the the.
712  common_voice_sv-SE_19758269	We’ve dreamt something up.	You an’the the the the the.
983  common_voice_sv-SE_18852933	It is my last meal.	You the the the the the the the the the the.
979  common_voice_sv-SE_18852929	Another person called.	I I an’the the the the the the athe the the the.
684  common_voice_sv-SE_19758124	I don’t care!	You an’the the the the the the the the.
1462  common_voice_sv-SE_18847618	He is home!	I I an’the the the the the.
1405  common_voice_sv-SE_20021460	Cancel.	I I anout t touthe the.
1326  common_voice_sv-SE_18775059	I didn’t do anything.	I I an’the the the athe tous athe the the athe the athe athere the be the athe bere the athe the be the the bere athathe be berere berere berere berererererererere bere.
181  common_voice_sv-SE_18713028	Thanks, darling.	You anou the the the the.
1311  common_voice_sv-SE_18775043	Damn you!	I I atous tou the the the the athe the the the.
1227  common_voice_sv-SE_18770443	Don’t be stupid.	You an’the the the the the the athe the the atoure the athere the be be boure che the the the the be the be be the berere be berere bererererere bererererererere bererere s.
1241  common_voice_sv-SE_18770474	Why did you sat that?	You an’the the the the the the athe the the athe the the.
1291  common_voice_sv-SE_18775023	It’s a personal matter.	You an’the the the the the the athe the the atoure the the be be be be bousthe che the cathe the be cathe be the the bere be berere bererererere bererere be bere berere be s.
1495  common_voice_sv-SE_18847661	It is for the handyman.	I I an’the the the the the the the the the.
52  common_voice_sv-SE_18748646	Can I finish?	I I an’the tous the the the the the the the.
523  common_voice_sv-SE_18852902	I did not do it.	I I an’t the the the the the athe the the.
1017  common_voice_sv-SE_18858673	That we are not coming in.	You an’the the the the the the athe the the.
788  common_voice_sv-SE_19623824	It is us.	I I tous the the the the.
1478  common_voice_sv-SE_18847644	Are you?	I I an’t the toure the the.
1574  common_voice_sv-SE_18858771	You don’t know her.	I I an’the the the the the the athe the the.
1487  common_voice_sv-SE_18847653	How do you say it?	I I an’the the the the the.
1571  common_voice_sv-SE_18858768	Where did they travel?	I I an’the the the the the.
1540  common_voice_sv-SE_18847871	We should panic.	I I an’the the the the the the the the the athe the.
257  common_voice_sv-SE_18858735	Thanks for that!	I I anout tous the the the.
1475  common_voice_sv-SE_18847641	Good idea, right?	I I an’the the the the the.
1320  common_voice_sv-SE_18775053	I fell head over heals.	I I atous tou the the the the athe the the athe the the.
820  common_voice_sv-SE_19575631	There’s a geezer there.	I I an’the tous the the the athe the there athe the athe athe the be be bathe bere the athe the be be the be the atherere be berere bererererere berererererere.
1318  common_voice_sv-SE_18775051	Here we have it.	I I anout tous the the the the athe the the.
465  common_voice_sv-SE_18855100	I understand, but.	I I an’the the the the the the athe the the.
1203  common_voice_sv-SE_18797089	It’s bad luck.	You an’t the the the the the athe the the atous.
1503  common_voice_sv-SE_18847695	Are you going to jump?	I I an’t the the the the the athe the.
1545  common_voice_sv-SE_18851019	How did they defeat you?	I I an’the the the the the the the the the athe the.
1007  common_voice_sv-SE_18854175	I can handle it.	I I an’the the the the the.
967  common_voice_sv-SE_18852877	It’s been fun.	I I an’the the the the the the the the the.
1064  common_voice_sv-SE_18858758	And for your family.	I I’s the tous the the the the athe the the athe the the the the the bere there the the the the.
1532  common_voice_sv-SE_18847858	You’re so beautiful.	You an’the the the the the.
1463  common_voice_sv-SE_18847619	He was in the same class as me.	I I an’the the the the the.
1077  common_voice_sv-SE_18858789	Just what I need.	You the the the wathe the the the the there athe the the there we be be bere che the the the the be be the be the there be be we the berererere therererere berere berere s s.
1500  common_voice_sv-SE_18847666	Your Maria?	I I an’the the the the the.
945  common_voice_sv-SE_19932470	Whats happening?	I I an’t the the the the tous athe.
1413  common_voice_sv-SE_20021501	Can I see?	I I an’t the toure the the.
985  common_voice_sv-SE_18852946	I’m a little busy.	I I an’the the the the the the the the the.
986  common_voice_sv-SE_18852947	You’re offering to cook for me.	You the the the the the the the the the the.
226  common_voice_sv-SE_19518857	You’re crazy.	I I anout tous the the the.
679  common_voice_sv-SE_19758103	Nice evening.	I I an’t the toure the the.
694  common_voice_sv-SE_19758162	Show me what you got.	I I an’the the the the the.
36  common_voice_sv-SE_19878007	Because now you are.	I I an’the the the the the the athe the the.
1204  common_voice_sv-SE_18797090	Yes, finally.	You at the the the the the the athe the the athe the the.
1496  common_voice_sv-SE_18847662	Could we hurry up?	You an’the the the the the.
1565  common_voice_sv-SE_18858233	It’s dead.	I I an’the the the the the.
1098  common_voice_sv-SE_18858822	He thinks I’m in.	The at the the the the the the athe the the athe the.
420  common_voice_sv-SE_18762823	It is not.	I I tous the the the the the athe the the.
1092  common_voice_sv-SE_18858816	What the hell?	You an’the the the the the the the the the.
1483  common_voice_sv-SE_18847649	Count on that.	I I an’the the the the the.
1505  common_voice_sv-SE_18847697	Call me.	I I an’the the the the the.
1006  common_voice_sv-SE_18853089	Are you sleeping with him?	I I an’t the the the the the athe the the.
1489  common_voice_sv-SE_18847655	The men are with us.	I I an’t the the the the the athe the the.
1502  common_voice_sv-SE_18847694	A skillful thief?	I I an’the the the the the the the the the.
1582  common_voice_sv-SE_18858784	You’re frustrated.	I I an’the the the the the the the the the.
1019  common_voice_sv-SE_18858675	We can plant now.	I I’s the the the athe the the athe the the.
949  common_voice_sv-SE_18852853	I’m just kidding.	I I an’the the the the the the the the the athe.
430  common_voice_sv-SE_18762839	Crank the pedal.	I I tous the the the the the the the the the.
1285  common_voice_sv-SE_18775017	He’s never at home.	Whe athe the the the athe the athe the athe atoure athe athe be athe be be the be be the athe the be the be the athe be be be bere be berererere bererere be bere berere.
386  common_voice_sv-SE_18736942	You can talk to me.	You an’t the the the the the the the the the.
596  common_voice_sv-SE_19354332	I am high.	I I an’the the the the the the the the the.
1570  common_voice_sv-SE_18858767	Isn’t that your thing?	You an’the the the the the the the the the.
458  common_voice_sv-SE_18855091	They’re almost done.	I I an’the tous the the the the the the the.
1482  common_voice_sv-SE_18847648	What do you want?	I I an’the the the the the.
1060  common_voice_sv-SE_18858753	I’m sick of it.	I I an’the tous the the the the the the the athe the the.
1579  common_voice_sv-SE_18858776	We were so scared.	I I an’the the the the the the athe the the.
1225  common_voice_sv-SE_18770441	Who is she?	Whe athe the toure the the is athe the.
1501  common_voice_sv-SE_18847692	He lives in my basement.	You an’the the the the the the the the the the.
900  common_voice_sv-SE_19589177	Thank you for today.	You anou the the the the.
825  common_voice_sv-SE_19575641	To what?	I I atous tou t the the tous athe t.
290  common_voice_sv-SE_19582303	I am single.	I I an’t the the the the the athe the.
1063  common_voice_sv-SE_18858757	What do you think.	I I the tous the athe the the athe the the.
1287  common_voice_sv-SE_18775019	What did you think?	I I atous tou the the the the athe the the atous.
1590  common_voice_sv-SE_18858802	What’s inside?	I I an’t the the the the the athe the the.
1589  common_voice_sv-SE_18858796	Thank you.	I I an’the the the the the.
1023  common_voice_sv-SE_18858691	I can’t make my mind up.	You the the the athe the the athe the there athe the the.
1058  common_voice_sv-SE_18858751	Take it away.	I I’s the the the the the.
1082  common_voice_sv-SE_18858800	It’s hard to read.	I I tous the the the the the athe the the athe the the the.
963  common_voice_sv-SE_18852872	I am moving here.	You an’the the the the the.
463  common_voice_sv-SE_18855098	Sure it will be sold.	I I an’t the toure the the the the the the athe the.
1525  common_voice_sv-SE_18847846	Stand still.	I I an’the the the the the.
1091  common_voice_sv-SE_18858815	See you, man.	You the the the the the the the the the the.
453  common_voice_sv-SE_18855083	Dance with me.	I I an’t the the the the the athe the the athe.
1190  common_voice_sv-SE_18780670	Bye for now!	I I the tous the the there t athe the the.
1247  common_voice_sv-SE_18770486	Are you kidding?	I I tous the the athe the the the the the the.
1544  common_voice_sv-SE_18851018	Tell them we will take it.	I I an’the the the the the the athe the the.
1248  common_voice_sv-SE_18770487	Is it here?	I I an’the tous the the the the the the the athe the the arere the be there the the the athe the the the the the athathathe berere thererere the bererererererere.
998  common_voice_sv-SE_18853076	What is in them?	I I an’t the the the the the athe the the.
1258  common_voice_sv-SE_18774984	How good for you.	I I tousthe the the the the athe the the the athe athe athere the be be bathe the the thathe the be the the be athe bathe be berere bererererere bererere berere.
1514  common_voice_sv-SE_18847713	You look the same!	I I an’t the the the the the athe the the.
454  common_voice_sv-SE_18855084	Then we can wait!	I I an’the the the the the the athe the the.
462  common_voice_sv-SE_18855097	I hate you!	I I an’the the the the the the athe the the athe.
470  common_voice_sv-SE_18855105	Come down again.	I I an’t the toure the the the the the the.
1297  common_voice_sv-SE_18775029	I am sick!	I I’s the tous the the the the athathe the athe the the there athe.
704  common_voice_sv-SE_19758217	On the carpet.	I I an’t the toure the the.
299  common_voice_sv-SE_19797189	It’s not that easy.	I I tous the the the the the athe the the the.
1488  common_voice_sv-SE_18847654	What do you want to eat?	I I an’the the the the the the the the the.
1292  common_voice_sv-SE_18775024	No, I swear.	I I’s the the the athe the the athe the the athe the ingourere athe be bere the the the athe the the the be bere athathathe berere bererererere thererererererere.
1084  common_voice_sv-SE_18858807	To play.	I I’s athe the the the the the the the the athe.
992  common_voice_sv-SE_18853068	He is smart.	I I an’t the the the the the athe the the.
1550  common_voice_sv-SE_18851024	That is important!	I I an’t the the the the the athe.
1104  common_voice_sv-SE_18858829	Do you have a garage?	You the the the the the the the the the the.
1542  common_voice_sv-SE_18851016	Is that true?	I I an’t the the the the the athe the the.
1558  common_voice_sv-SE_18858222	Do you have more?	I I an’t the toure the the.
1486  common_voice_sv-SE_18847652	Up your ass!	I I an’the the the the the.
958  common_voice_sv-SE_18852867	Just listen.	I I an’the the the the the the the the the.
1470  common_voice_sv-SE_18847636	What do you want?	I I an’the the the the the.
974  common_voice_sv-SE_18852919	Come on.	I I an’t the the the the.
1484  common_voice_sv-SE_18847650	If it’s what I want?	I I an’t the the the the the athe the the the.
962  common_voice_sv-SE_18852871	Look around!	I I an’the the the the the.
1088  common_voice_sv-SE_18858811	Have you seen?	I I an’the tous the the the athe the the the athe the.
1264  common_voice_sv-SE_18774996	You wanted to quit.	I I atous the the the the the athe the the athe the.
1250  common_voice_sv-SE_18770489	Take that later.	Whe athe the the athe the the athe the.
1239  common_voice_sv-SE_18770472	Ouch, my liver!	I I an’the tous the the the athe the athe athe the athe athere the be boustherere the the the the be the be the athathathe bererere therererere thererererererere be the.
1176  common_voice_sv-SE_18780649	Let’s go there now.	I I tous the athe the the the athe the the atous.
1209  common_voice_sv-SE_18770425	Goddamn!	Whe athe the the athe the is athe t.
1052  common_voice_sv-SE_18858739	So not from mine?	You an’the the the the the.
518  common_voice_sv-SE_18852861	Don’t say that!	You an’t the the the the.
528  common_voice_sv-SE_18852912	You will get sick.	I I an’the the the the the the the the the.
529  common_voice_sv-SE_18852913	Do not hit people like that.	I I an’the the the the the the the the the athe the.
433  common_voice_sv-SE_18763570	Keep an eye on her.	I I an’the the the the the.
483  common_voice_sv-SE_19550824	No, I’m working out.	I I an’the the the the the.
659  common_voice_sv-SE_18754035	Start and I’ll be there.	I I tous the athe the the the athe the.
573  common_voice_sv-SE_19307838	He will be back.	I I tous the toure the the the the the.
852  common_voice_sv-SE_19790564	I am arresting you.	I I an’the tous the the the the the the the.
872  common_voice_sv-SE_19795636	I will take you to the floor.	I I tou the the the the the the the the the.
854  common_voice_sv-SE_19790571	I lost my train of thought.	I I tous the the the the the athe the the the.
414  common_voice_sv-SE_18762817	I’m here for you.	I I anout t toure the the.
722  common_voice_sv-SE_19475975	No, don’t...	I I tous the the the the.
686  common_voice_sv-SE_19758136	My colleague calls the shots.	I I an’the the the the toure athe the the.
976  common_voice_sv-SE_18852926	Why are you interrogating me?	I I an’t the the the the the athe the the.
173  common_voice_sv-SE_18748652	This is reality.	I I tous the toure the the the the the.
968  common_voice_sv-SE_18852878	Can I give you a ride, father?	I I an’the the the the the the the the the.
589  common_voice_sv-SE_19354321	I don’t believe you.	You an’the the the the the the the the the the.
1332  common_voice_sv-SE_20020991	I’m also high.	I I an’the tous the the the the the the the.
864  common_voice_sv-SE_19795628	Should I dress up?	I I atous the the the the the athe the the.
881  common_voice_sv-SE_19845655	Do you believe all that?	I I tous the thathe the the the the the the.
1367  common_voice_sv-SE_20021300	It’s not a dream.	I I anout the toure the the athe t.
907  common_voice_sv-SE_19589184	See the bomb?	I I tous the the the the.
838  common_voice_sv-SE_19578954	Here it is.	I I tous the athe the the the the the.
698  common_voice_sv-SE_19758178	What will I have for lunch?	I I an’the the the the the.
1372  common_voice_sv-SE_20021336	Yes, what is it?	I I anout t toure the the.
818  common_voice_sv-SE_19575629	No, I like the song.	I I’s the the the athe the the athe the the.
667  common_voice_sv-SE_18754048	Trust me!	I I tou the toure the the the the.
584  common_voice_sv-SE_19354300	That’s the opposite.	You an’t the the the the.
145  common_voice_sv-SE_19469915	Don’t fuck with us!	You an’the the the the the the the the the athe the be athere be be be boure wangoure che the the be the be bere be bere be berere thererererere berererere berere berere the.
1145  common_voice_sv-SE_18746562	It’s awesome.	I I tous the athe the the the athe the the atous.
1183  common_voice_sv-SE_18780658	So you’re coming home?	I I atous tous the the the the athe the the atous.
1206  common_voice_sv-SE_18770422	I’ll be alright.	I I anout tou the the the the athe the ingous.
1211  common_voice_sv-SE_18770427	There’s a pool here.	Whe athe the the athe the is athe the the athe.
531  common_voice_sv-SE_18852940	He’s out of it.	I I tou the the the the the the the the the.
1219  common_voice_sv-SE_18770435	It’s him there.	I I an’the toure the the the athe the the the.
1511  common_voice_sv-SE_18847709	I love this city!	You an’the the the the the.
1144  common_voice_sv-SE_18746555	Have you read our mail?	I I atous tous the the the the athe the the athe the.
1134  common_voice_sv-SE_18746533	Try to relax.	Whe athe the the athe the the athe the the atoure the.
1133  common_voice_sv-SE_18746532	I am moving his foot.	I I tous the thathe the the the the the the athe the.
1586  common_voice_sv-SE_18858793	Have you seen my in-laws?	You an’the the the the the.
1120  common_voice_sv-SE_18746490	But there was a test.	I I tous the thathe the the athe the the the athe the the.
1099  common_voice_sv-SE_18858823	Do you think that you have a chance?	You an the the the the the the the the the the.
748  common_voice_sv-SE_19476004	He must have helped her.	I I anout tous the the the the the the the.
1076  common_voice_sv-SE_18858787	What have I done?	You an’the the the the the the the the the athe the the.
1075  common_voice_sv-SE_18858781	Why should I steer it?	The the the are the the the the the the the.
1238  common_voice_sv-SE_18770471	I have to move on.	Whe athe the toure the the is athe the.
482  common_voice_sv-SE_19550823	Something about your mother.	You an’the the the the the.
1253  common_voice_sv-SE_18774968	Oh, how wobbly I feel.	I I an’the tous the the the athe the athe athe the athe athere the be be boure bere the athe the be be the bere athere be be berere bererererere bererere bererere berere be bere be be be be athathe t
547  common_voice_sv-SE_19307792	He is from the north.	I I tous tou the the the the the the the the.
1506  common_voice_sv-SE_18847699	You said that he will pick them up later.	You an’the the the the the.
564  common_voice_sv-SE_19307829	She is revolting.	I I tous tou the the the the the the there.
1499  common_voice_sv-SE_18847665	We are going to hit the clock.	I I an’the the the the the the the the the athe the.
1498  common_voice_sv-SE_18847664	And are you coming back soon?	I I an’the the the the the the athe the the.
51  common_voice_sv-SE_18748645	I don’t have a basement.	I I tous the toure the the the the the the.
1479  common_voice_sv-SE_18847645	And that goes for your friend, too.	I I an’the the the the the the the the the athe.
121  common_voice_sv-SE_20009865	Let’s pack up.	You an’the the the the the.
1407  common_voice_sv-SE_20021462	As he said.	I I anout the the the the.
1531  common_voice_sv-SE_18847857	You can’t just allow it.	You an’the the the the the.
1041  common_voice_sv-SE_18858722	You are correct there.	I I an’the tous the the the athe the the the athe the the the the be be bourerere the the the the the the be the therere be berere bererererere thererererererere.
1330  common_voice_sv-SE_20020963	Is that possible?	I I tous the toure the the the the the the.
1535  common_voice_sv-SE_18847861	Yes, at least at my school.	I I an’the the the the the the the the the athe.
1290  common_voice_sv-SE_18775022	Were are the silverware?	Whe athe the the athe the is athe the.
1286  common_voice_sv-SE_18775018	But I don’t have any cash register experience.	Whe athe the the athe the the athe the the athe the the the be be be be boure che the the the the be cathe be the the be be berere thererererere bererere be berere bere be s be be be be be be the the
1282  common_voice_sv-SE_18775014	Please hurry up.	You an’the the the the the the athe the the athe the.
1512  common_voice_sv-SE_18847710	For my age, or?	I I an’the the the the the.
174  common_voice_sv-SE_18748653	I have found one more battery.	I I the tous the the the the the the the the.
1074  common_voice_sv-SE_18858780	Get used to it.	I I an’the tous the the the the the the the.
1256  common_voice_sv-SE_18774971	It’s doing a countdown!	Whe athe the the athe the the athe the athe athe the athe athe the be be the be be the athe the be be the be the athathe be be be be bere bere be bererere be be be bere be be be be be be be the athat
869  common_voice_sv-SE_19795633	At least I'm housebroken.	I I tou the the the the tous athe the the athe the the the the the be be be the be the athe the be be the be the the bere be berere bererererere thererere be bere berere s s.
316  common_voice_sv-SE_20159185	You can look.	I I anout t tous the the.
827  common_voice_sv-SE_19575673	You are my savior.	I I tous the the athe the the athe the the athe the.
1000  common_voice_sv-SE_18853078	I understand perfectly.	I I an’the the the the the.
1014  common_voice_sv-SE_18854187	We are not taking the group outside.	I I an’the the the the the the the the the.
1410  common_voice_sv-SE_20021466	It was a trap.	I I an’the toure the the the athere therere.
310  common_voice_sv-SE_18742731	We have to leave.	I I tous the the the the the athe.
1449  common_voice_sv-SE_20021799	What are you doing?	I I anout tou the the the.
1008  common_voice_sv-SE_18854176	He has massive.	I I an’t the the the the the athe the the.
600  common_voice_sv-SE_19354336	How did he do in Irak?	I I an’the the the the the the the the the athe.
177  common_voice_sv-SE_18748656	What did you say, honey?	I I anout the the the the.
843  common_voice_sv-SE_19578959	Do you understand what happened?	I I tous tous the the the the athe the the.
1373  common_voice_sv-SE_20021339	I don’t give a goddamn.	I I an’t the toure the the the athe the the.
649  common_voice_sv-SE_18754025	Here it is!	I I tous the the the the.
830  common_voice_sv-SE_19575676	I’m a good listener.	I I tous tou the the the the athe the the the.
965  common_voice_sv-SE_18852874	What a fortune that you’re good friends with a kind like that.	You the the the the the the the the the the.
732  common_voice_sv-SE_19475985	He has made his decision.	I I tous the the the the the athe the there.
817  common_voice_sv-SE_19575628	She is not here anymore.	I I tous the toure the the the the the the.
754  common_voice_sv-SE_19476010	That doesn’t apply to the Chinese!	I I an’the the the the the the athe the the.
730  common_voice_sv-SE_19475983	Happy birthday.	I I’s the the the athe the the are the the.
1345  common_voice_sv-SE_20021080	She’s a lawyer.	I I tous the athe the the the athe the the.
1515  common_voice_sv-SE_18847714	Can’t you give him yours?	You an’the the the the the.
1216  common_voice_sv-SE_18770432	I’ll fetch him immediately.	You an’the the the the the the athe the the athe the the athe the be be bousthe be the athe the be be the be be be bere be be bere be berererere bererere bererere berere s s.
988  common_voice_sv-SE_18852949	You are so unclear.	I I an’the the the the the.
468  common_voice_sv-SE_18855103	We’re not interested in that.	You an’the the the the the the the the the the.
1447  common_voice_sv-SE_20021776	I know what you do!	I I an’the the the the toure athe the the.
1342  common_voice_sv-SE_20021056	Are you feeling okay?	I I anout t toure the the.
1222  common_voice_sv-SE_18770438	We should talk to him.	You an’the the the the the the athe the the athe the be there be be be bousthe che the athe the be be the be the athathe be berere thererererere bererere be bere berere be s.
857  common_voice_sv-SE_19790574	I love you too.	I I an’the tous the the the the the the the.
1139  common_voice_sv-SE_18746545	You can do whatever you want.	Whe athe the the athe the the athe the athe atoure the the.
1466  common_voice_sv-SE_18847632	In a couple of days, I promise.	I I an’the the the the the the athe the the athe the the.
923  common_voice_sv-SE_19932390	Listen to me.	I I tou the toure the the the the the the.
1161  common_voice_sv-SE_18780620	I hurt myself.	You an’the the the the the the athe the the athe the the.
1169  common_voice_sv-SE_18780636	He is to pay.	Whe athe the toure the the is athe the.
702  common_voice_sv-SE_19758215	I never said I believe that.	I I an’the the the the the the the the the.
1307  common_voice_sv-SE_18775039	Are you still talking?	Whe athe the the athe the the athe the the athe the.
1254  common_voice_sv-SE_18774969	You are a beautiful woman!	I I tous the thathe the the the the the the athe the the athe athe be bousthe bere the athe the be be the be the athathe be berere be bere bere be berere bererere berere s s.
1472  common_voice_sv-SE_18847638	Who is ever happy?	I I an’the the the the the the athe the the.
1497  common_voice_sv-SE_18847663	Answer he phone, Peter!	You an’the the the the the.
648  common_voice_sv-SE_18754024	Which switch is it?	I I’s the the the the the.
1210  common_voice_sv-SE_18770426	Lets get out of here.	Whe athe the the athe the is athe the the athe.
