id	target_txt	prediction
1575  common_voice_sv-SE_18858772	Do you see how you’re talking to me?	Should we go out tonight and party?
1260  common_voice_sv-SE_18774992	Dead or alive.	I have not been seeking attention.
1195  common_voice_sv-SE_18780679	Why would they?	But if you fail we will do it.
1228  common_voice_sv-SE_18770444	I hope you understand.	I have a suite in the penthouse.
1127  common_voice_sv-SE_18746500	You were my best friend.	I looked like you have been doing.
1237  common_voice_sv-SE_18770459	I don’t like it.	I do not know about that.
1220  common_voice_sv-SE_18770436	Nice and easy.	I will check that.
1293  common_voice_sv-SE_18775025	Your are welcome, dear.	I don’t know about that either.
901  common_voice_sv-SE_19589178	We will fix that.	You can have candy!
1315  common_voice_sv-SE_18775048	It looks like him.	I have a meeting in there?
1299  common_voice_sv-SE_18775031	Let me handle it.	I will let you know.
1555  common_voice_sv-SE_18851029	Despite me calling.	This one is good.
993  common_voice_sv-SE_18853069	We can manage everything!	We are going to Budapest.
991  common_voice_sv-SE_18853067	Because I’m not thinking that either.	You can’t be responsible for everyone.
984  common_voice_sv-SE_18852934	Your little thing is a hit.	I looks like you have been doing this?
709  common_voice_sv-SE_19758226	What does she want?	Do you want to try?
955  common_voice_sv-SE_18852859	This is how we do.	So I don’t think about it.
712  common_voice_sv-SE_19758269	We’ve dreamt something up.	I don’t want to feel like an eight.
983  common_voice_sv-SE_18852933	It is my last meal.	I didn’t want to ruin your nice entry.
979  common_voice_sv-SE_18852929	Another person called.	I know you were going to say that.
684  common_voice_sv-SE_19758124	I don’t care!	I know, I know.
1462  common_voice_sv-SE_18847618	He is home!	He’s getting married!
1405  common_voice_sv-SE_20021460	Cancel.	I’m not moping.
1326  common_voice_sv-SE_18775059	I didn’t do anything.	What do you want to do that?
181  common_voice_sv-SE_18713028	Thanks, darling.	It’s probably him.
1311  common_voice_sv-SE_18775043	Damn you!	How do you feel today?
1227  common_voice_sv-SE_18770443	Don’t be stupid.	I do not know about that either.
1241  common_voice_sv-SE_18770474	Why did you sat that?	I have not been seeking attention.
1291  common_voice_sv-SE_18775023	It’s a personal matter.	You can only carry her.
1495  common_voice_sv-SE_18847661	It is for the handyman.	I don’t want to feel like an eight.
52  common_voice_sv-SE_18748646	Can I finish?	It’s not fair!
523  common_voice_sv-SE_18852902	I did not do it.	I will let you know.
1017  common_voice_sv-SE_18858673	That we are not coming in.	Because I am a fucking gull.
788  common_voice_sv-SE_19623824	It is us.	Is it good?
1478  common_voice_sv-SE_18847644	Are you?	It is spring.
1574  common_voice_sv-SE_18858771	You don’t know her.	I don’t want to feel like an eight.
1487  common_voice_sv-SE_18847653	How do you say it?	I don’t want that!
1571  common_voice_sv-SE_18858768	Where did they travel?	I will let you know.
1540  common_voice_sv-SE_18847871	We should panic.	Do you really want to know?
257  common_voice_sv-SE_18858735	Thanks for that!	It’s nothing.
1475  common_voice_sv-SE_18847641	Good idea, right?	It is not possible
1320  common_voice_sv-SE_18775053	I fell head over heals.	It will leave for you.
820  common_voice_sv-SE_19575631	There’s a geezer there.	I don’t know about that either.
1318  common_voice_sv-SE_18775051	Here we have it.	What do you mean?
465  common_voice_sv-SE_18855100	I understand, but.	I don’t know what he’s doing.
1203  common_voice_sv-SE_18797089	It’s bad luck.	It is flooding.
1503  common_voice_sv-SE_18847695	Are you going to jump?	This one is good.
1545  common_voice_sv-SE_18851019	How did they defeat you?	I knew you were going to say that.
1007  common_voice_sv-SE_18854175	I can handle it.	I will check that.
967  common_voice_sv-SE_18852877	It’s been fun.	What are you doing here?
1064  common_voice_sv-SE_18858758	And for your family.	You can’t watch over me all the time.
1532  common_voice_sv-SE_18847858	You’re so beautiful.	It is not possible
1463  common_voice_sv-SE_18847619	He was in the same class as me.	He was at the café.
1077  common_voice_sv-SE_18858789	Just what I need.	He isn’t police, but they say he’s good.
1500  common_voice_sv-SE_18847666	Your Maria?	It is not possible.
945  common_voice_sv-SE_19932470	Whats happening?	I will check that.
1413  common_voice_sv-SE_20021501	Can I see?	What does it?
985  common_voice_sv-SE_18852946	I’m a little busy.	I have not been seeking attention.
986  common_voice_sv-SE_18852947	You’re offering to cook for me.	Can you get the phone out for me?
226  common_voice_sv-SE_19518857	You’re crazy.	It’s nothing.
679  common_voice_sv-SE_19758103	Nice evening.	It’s probably him.
694  common_voice_sv-SE_19758162	Show me what you got.	It’s like that.
36  common_voice_sv-SE_19878007	Because now you are.	Should I leave?
1204  common_voice_sv-SE_18797090	Yes, finally.	But we will think about it.
1496  common_voice_sv-SE_18847662	Could we hurry up?	You are so high.
1565  common_voice_sv-SE_18858233	It’s dead.	It’s nothing.
1098  common_voice_sv-SE_18858822	He thinks I’m in.	We need to get a hold of a lot of money.
420  common_voice_sv-SE_18762823	It is not.	It’s not a problem.
1092  common_voice_sv-SE_18858816	What the hell?	It’s dry period.
1483  common_voice_sv-SE_18847649	Count on that.	It is spring.
1505  common_voice_sv-SE_18847697	Call me.	It will leave now.
1006  common_voice_sv-SE_18853089	Are you sleeping with him?	I will let you know.
1489  common_voice_sv-SE_18847655	The men are with us.	No, I don’t think so.
1502  common_voice_sv-SE_18847694	A skillful thief?	Do you really want to know?
1582  common_voice_sv-SE_18858784	You’re frustrated.	Is that a good sign?
1019  common_voice_sv-SE_18858675	We can plant now.	Yes, I don’t know.
949  common_voice_sv-SE_18852853	I’m just kidding.	Do you really want to know?
430  common_voice_sv-SE_18762839	Crank the pedal.	I will let you know.
1285  common_voice_sv-SE_18775017	He’s never at home.	Do you want to buy jeans?
386  common_voice_sv-SE_18736942	You can talk to me.	It is actually quite elegant.
596  common_voice_sv-SE_19354332	I am high.	It’s not a problem.
1570  common_voice_sv-SE_18858767	Isn’t that your thing?	I will let you know.
458  common_voice_sv-SE_18855091	They’re almost done.	Can you get the phone?
1482  common_voice_sv-SE_18847648	What do you want?	What kind of gang?
1060  common_voice_sv-SE_18858753	I’m sick of it.	I do not think that it is very.
1579  common_voice_sv-SE_18858776	We were so scared.	It doesn’t work like that!
1225  common_voice_sv-SE_18770441	Who is she?	This one is good.
1501  common_voice_sv-SE_18847692	He lives in my basement.	I will send it to our fun.
900  common_voice_sv-SE_19589177	Thank you for today.	You should know.
825  common_voice_sv-SE_19575641	To what?	Don’t do it?
290  common_voice_sv-SE_19582303	I am single.	It is so annoying.
1063  common_voice_sv-SE_18858757	What do you think.	You can leave now.
1287  common_voice_sv-SE_18775019	What did you think?	But it is over now.
1590  common_voice_sv-SE_18858802	What’s inside?	Do you want to buy jeans?
1589  common_voice_sv-SE_18858796	Thank you.	It is not possible
1023  common_voice_sv-SE_18858691	I can’t make my mind up.	I do not understand why anymore.
1058  common_voice_sv-SE_18858751	Take it away.	Yes, I don’t know.
1082  common_voice_sv-SE_18858800	It’s hard to read.	It is not possible for everyone.
963  common_voice_sv-SE_18852872	I am moving here.	I will let you know.
463  common_voice_sv-SE_18855098	Sure it will be sold.	I know as much as you.
1525  common_voice_sv-SE_18847846	Stand still.	Should we eat?
1091  common_voice_sv-SE_18858815	See you, man.	I didn’t want it to be like before.
453  common_voice_sv-SE_18855083	Dance with me.	Can you move the bag?
1190  common_voice_sv-SE_18780670	Bye for now!	I will let you know.
1247  common_voice_sv-SE_18770486	Are you kidding?	You know she druggged me.
1544  common_voice_sv-SE_18851018	Tell them we will take it.	It’s not old.
1248  common_voice_sv-SE_18770487	Is it here?	I will let you know.
998  common_voice_sv-SE_18853076	What is in them?	Is the old fridge broken?
1258  common_voice_sv-SE_18774984	How good for you.	Should I leave?
1514  common_voice_sv-SE_18847713	You look the same!	It’s not a whore.
454  common_voice_sv-SE_18855084	Then we can wait!	I don’t know about that either.
462  common_voice_sv-SE_18855097	I hate you!	It is not posiblem.
470  common_voice_sv-SE_18855105	Come down again.	Come on, let’s leave.
1297  common_voice_sv-SE_18775029	I am sick!	Is everything okay?
704  common_voice_sv-SE_19758217	On the carpet.	It’s nothing.
299  common_voice_sv-SE_19797189	It’s not that easy.	Do you want to buy jeans?
1488  common_voice_sv-SE_18847654	What do you want to eat?	What do you want to do?
1292  common_voice_sv-SE_18775024	No, I swear.	You can leave now.
1084  common_voice_sv-SE_18858807	To play.	I’m not going to start talking crap now.
992  common_voice_sv-SE_18853068	He is smart.	It’s not fair!
1550  common_voice_sv-SE_18851024	That is important!	It’s nothing.
1104  common_voice_sv-SE_18858829	Do you have a garage?	Yes, there’s someone here.
1542  common_voice_sv-SE_18851016	Is that true?	Is that my shorts?
1558  common_voice_sv-SE_18858222	Do you have more?	Is everything okay?
1486  common_voice_sv-SE_18847652	Up your ass!	You know that right?
958  common_voice_sv-SE_18852867	Just listen.	How are you going to do?
1470  common_voice_sv-SE_18847636	What do you want?	What are you doing here?
974  common_voice_sv-SE_18852919	Come on.	Do you want to try?
1484  common_voice_sv-SE_18847650	If it’s what I want?	What are you doing here?
962  common_voice_sv-SE_18852871	Look around!	Do you know each other?
1088  common_voice_sv-SE_18858811	Have you seen?	Is everything okay?
1264  common_voice_sv-SE_18774996	You wanted to quit.	That I do not know.
1250  common_voice_sv-SE_18770489	Take that later.	You know, they have names.
1239  common_voice_sv-SE_18770472	Ouch, my liver!	You know she drugged me.
1176  common_voice_sv-SE_18780649	Let’s go there now.	It is so annnoying.
1209  common_voice_sv-SE_18770425	Goddamn!	Do you have a solid line?
1052  common_voice_sv-SE_18858739	So not from mine?	Do you remember how he looked at me in the groce?
518  common_voice_sv-SE_18852861	Don’t say that!	I’ll try something.
528  common_voice_sv-SE_18852912	You will get sick.	That is what a business.
529  common_voice_sv-SE_18852913	Do not hit people like that.	Should we build a train track we with you?
433  common_voice_sv-SE_18763570	Keep an eye on her.	I will let you know.
483  common_voice_sv-SE_19550824	No, I’m working out.	I’m taking of now.
659  common_voice_sv-SE_18754035	Start and I’ll be there.	No, I want to go.
573  common_voice_sv-SE_19307838	He will be back.	Don’t count me in that.
852  common_voice_sv-SE_19790564	I am arresting you.	I don’t know what he’s doing.
872  common_voice_sv-SE_19795636	I will take you to the floor.	It could run a water pump.
854  common_voice_sv-SE_19790571	I lost my train of thought.	I looks like you have been doing.
414  common_voice_sv-SE_18762817	I’m here for you.	It is flooding.
722  common_voice_sv-SE_19475975	No, don’t...	It will last for you.
686  common_voice_sv-SE_19758136	My colleague calls the shots.	I will let you know.
976  common_voice_sv-SE_18852926	Why are you interrogating me?	What do you know about women?
173  common_voice_sv-SE_18748652	This is reality.	I like it.
968  common_voice_sv-SE_18852878	Can I give you a ride, father?	Ask them to keep looking.
589  common_voice_sv-SE_19354321	I don’t believe you.	I don’t know what he’s doing.
1332  common_voice_sv-SE_20020991	I’m also high.	I’ll se you the brother.
864  common_voice_sv-SE_19795628	Should I dress up?	Should I leave?
881  common_voice_sv-SE_19845655	Do you believe all that?	Don’t do it.
1367  common_voice_sv-SE_20021300	It’s not a dream.	It will be done soon.
907  common_voice_sv-SE_19589184	See the bomb?	You should know.
838  common_voice_sv-SE_19578954	Here it is.	It will be done work.
698  common_voice_sv-SE_19758178	What will I have for lunch?	Do you want to buy jeans?
1372  common_voice_sv-SE_20021336	Yes, what is it?	I’ll try something.
818  common_voice_sv-SE_19575629	No, I like the song.	I don’t know what he’s doing.
667  common_voice_sv-SE_18754048	Trust me!	I’ll try something.
584  common_voice_sv-SE_19354300	That’s the opposite.	I will let you know.
145  common_voice_sv-SE_19469915	Don’t fuck with us!	It is after all an important assign.
1145  common_voice_sv-SE_18746562	It’s awesome.	It could have been killed.
1183  common_voice_sv-SE_18780658	So you’re coming home?	That is my wife.
1206  common_voice_sv-SE_18770422	I’ll be alright.	It is so noying.
1211  common_voice_sv-SE_18770427	There’s a pool here.	You know she druggged me.
531  common_voice_sv-SE_18852940	He’s out of it.	I’ll try something.
1219  common_voice_sv-SE_18770435	It’s him there.	Come on, let’s leave.
1511  common_voice_sv-SE_18847709	I love this city!	I will do my best to find it.
1144  common_voice_sv-SE_18746555	Have you read our mail?	You know she drugged me.
1134  common_voice_sv-SE_18746533	Try to relax.	Do you have a solid line?
1133  common_voice_sv-SE_18746532	I am moving his foot.	You have powerful friends.
1586  common_voice_sv-SE_18858793	Have you seen my in-laws?	I’m not going to start talking crap now.
1120  common_voice_sv-SE_18746490	But there was a test.	It’s made of alligator skin.
1099  common_voice_sv-SE_18858823	Do you think that you have a chance?	Yes, I look like a girl that receis.
748  common_voice_sv-SE_19476004	He must have helped her.	Do you have a solid line?
1076  common_voice_sv-SE_18858787	What have I done?	You can’t watch over me all the time.
1075  common_voice_sv-SE_18858781	Why should I steer it?	I do not know why I am thinking about other people.
1238  common_voice_sv-SE_18770471	I have to move on.	It is flooding.
482  common_voice_sv-SE_19550823	Something about your mother.	It is so annoying.
1253  common_voice_sv-SE_18774968	Oh, how wobbly I feel.	Do you want to buy jeans?
547  common_voice_sv-SE_19307792	He is from the north.	Come on, let’s leave.
1506  common_voice_sv-SE_18847699	You said that he will pick them up later.	I have not been able to interrogate him yet.
564  common_voice_sv-SE_19307829	She is revolting.	Come on, let’s leave.
1499  common_voice_sv-SE_18847665	We are going to hit the clock.	I will do my best to find it.
1498  common_voice_sv-SE_18847664	And are you coming back soon?	No, I don’t want to taste.
51  common_voice_sv-SE_18748645	I don’t have a basement.	What does it matter?
1479  common_voice_sv-SE_18847645	And that goes for your friend, too.	I don’t want to feel like an eight.
121  common_voice_sv-SE_20009865	Let’s pack up.	I will never forget it.
1407  common_voice_sv-SE_20021462	As he said.	Do you want to buy jeans?
1531  common_voice_sv-SE_18847857	You can’t just allow it.	I’m not going to start talking crap now.
1041  common_voice_sv-SE_18858722	You are correct there.	No, it’s not a big issue.
1330  common_voice_sv-SE_20020963	Is that possible?	Do you want to buy jeans?
1535  common_voice_sv-SE_18847861	Yes, at least at my school.	I don’t know what they put in it.
1290  common_voice_sv-SE_18775022	Were are the silverware?	No, I’m pissed of.
1286  common_voice_sv-SE_18775018	But I don’t have any cash register experience.	No, but I need to use the ladies’ room.
1282  common_voice_sv-SE_18775014	Please hurry up.	I have not been seeking attention.
1512  common_voice_sv-SE_18847710	For my age, or?	It will last for year.
174  common_voice_sv-SE_18748653	I have found one more battery.	I don’t know what he’s doing.
1074  common_voice_sv-SE_18858780	Get used to it.	I’m busy rolling around in the money.
1256  common_voice_sv-SE_18774971	It’s doing a countdown!	The goal training is over.
869  common_voice_sv-SE_19795633	At least I'm housebroken.	No, I just walked in here.
316  common_voice_sv-SE_20159185	You can look.	It is so annice.
827  common_voice_sv-SE_19575673	You are my savior.	Come on, let’s leave.
1000  common_voice_sv-SE_18853078	I understand perfectly.	I will let you know.
1014  common_voice_sv-SE_18854187	We are not taking the group outside.	No, it’s actually fine.
1410  common_voice_sv-SE_20021466	It was a trap.	Is that really it?
310  common_voice_sv-SE_18742731	We have to leave.	I will let you know.
1449  common_voice_sv-SE_20021799	What are you doing?	Do you want to buy jeans?
1008  common_voice_sv-SE_18854176	He has massive.	How much do I have to lose?
600  common_voice_sv-SE_19354336	How did he do in Irak?	I was going to tell you the secret.
177  common_voice_sv-SE_18748656	What did you say, honey?	What does it matter?
843  common_voice_sv-SE_19578959	Do you understand what happened?	Maybe she didn’t have a coint?
1373  common_voice_sv-SE_20021339	I don’t give a goddamn.	I told you not to leave.
649  common_voice_sv-SE_18754025	Here it is!	Do you have it?
830  common_voice_sv-SE_19575676	I’m a good listener.	It will don’t feel like it.
965  common_voice_sv-SE_18852874	What a fortune that you’re good friends with a kind like that.	We can’t risk him recognizing you.
732  common_voice_sv-SE_19475985	He has made his decision.	What does it matter?
817  common_voice_sv-SE_19575628	She is not here anymore.	It’s made of alligator skin.
754  common_voice_sv-SE_19476010	That doesn’t apply to the Chinese!	I’m going to the auction house.
730  common_voice_sv-SE_19475983	Happy birthday.	You have powerful friends.
1345  common_voice_sv-SE_20021080	She’s a lawyer.	What does it matter?
1515  common_voice_sv-SE_18847714	Can’t you give him yours?	I will help you.
1216  common_voice_sv-SE_18770432	I’ll fetch him immediately.	It’s made of alligator skin.
988  common_voice_sv-SE_18852949	You are so unclear.	I am its rightful owner.
468  common_voice_sv-SE_18855103	We’re not interested in that.	We have to fix this so we can read?
1447  common_voice_sv-SE_20021776	I know what you do!	I’m your father!
1342  common_voice_sv-SE_20021056	Are you feeling okay?	I’m your father!
1222  common_voice_sv-SE_18770438	We should talk to him.	I can’t get the phone out.
857  common_voice_sv-SE_19790574	I love you too.	It’s made of a like that.
1139  common_voice_sv-SE_18746545	You can do whatever you want.	I have a suite in the penthouse.
1466  common_voice_sv-SE_18847632	In a couple of days, I promise.	What are our alternatives?
923  common_voice_sv-SE_19932390	Listen to me.	Did you hear that?
1161  common_voice_sv-SE_18780620	I hurt myself.	You know she drugged me.
1169  common_voice_sv-SE_18780636	He is to pay.	Do you want to buy jeans?
702  common_voice_sv-SE_19758215	I never said I believe that.	I will let you know.
1307  common_voice_sv-SE_18775039	Are you still talking?	No, I just walked in here.
1254  common_voice_sv-SE_18774969	You are a beautiful woman!	It’s made of alligator skin.
1472  common_voice_sv-SE_18847638	Who is ever happy?	I have not been able to interrogate him yea.
1497  common_voice_sv-SE_18847663	Answer he phone, Peter!	Should we go out tonight and party?
648  common_voice_sv-SE_18754024	Which switch is it?	I like it.
1210  common_voice_sv-SE_18770426	Lets get out of here.	I can’t get the phone old.
72  common_voice_sv-SE_19380485	I want to buy back in.	I will let you know.
1232  common_voice_sv-SE_18770449	Without the three of us.	Yes, I think it will couch.
1568  common_voice_sv-SE_18858237	We are leaving for the moon then.	Is the old fridge broken?
1313  common_voice_sv-SE_18775045	They would really like to hang out with you a bit.	I’m beginning to believe that you were you.
1554  common_voice_sv-SE_18851028	Then I’ll go somewhere else.	I’m not going to start talking crap now.
447  common_voice_sv-SE_18763659	It’s a test.	It’s probably a time.
740  common_voice_sv-SE_19475993	Damn!	I will let you know.
1588  common_voice_sv-SE_18858795	Do you prefer Asia?	Do you know each other?
1557  common_voice_sv-SE_18858221	I’m nothing more than wise and reasonable.	I have not been seeking attention.
557  common_voice_sv-SE_19307807	You don’t think I’ll pay you?	Don’t count me in.
972  common_voice_sv-SE_18852917	Just look at me.	I will let you know.
1408  common_voice_sv-SE_20021463	I’m not feeling well.	Do you really want to do?
559  common_voice_sv-SE_19307819	Your carpet.	Do you want to shot?
1003  common_voice_sv-SE_18853086	Though I am not one of them.	I don’t know why you care.
989  common_voice_sv-SE_18853065	Then I will have to be selfish.	I am playing a game, we do not want to be dist.
1401  common_voice_sv-SE_20021451	I am asking for a lot.	It’s not our problem.
357  common_voice_sv-SE_18856712	I would not say no to that.	You can winch it up now.
143  common_voice_sv-SE_19469913	Breathe, girl!	Do you have a solid line?
970  common_voice_sv-SE_18852915	It’s the right clothes.	Do you have a solid line?
348  common_voice_sv-SE_19700051	I counted on it.	I will be home all week.
1365  common_voice_sv-SE_20021296	I can.	It will be done soon.
1379  common_voice_sv-SE_20021364	I’ve had enough.	Do you like that?
50  common_voice_sv-SE_18748644	No, I’m not done!	I will let you know.
34  common_voice_sv-SE_19878005	Why is it fun for him?	I don’t know about that either.
212  common_voice_sv-SE_18748675	I can't believe you did that.	Do you really want to know?
875  common_voice_sv-SE_19845649	We’re in a hurry, officer.	She doesn’t speak French.
1444  common_voice_sv-SE_20021770	Take your time.	No, I don’t think so.
707  common_voice_sv-SE_19758224	What we have done.	Is everything okay?
878  common_voice_sv-SE_19845652	That is not my wife.	It is my like it.
1027  common_voice_sv-SE_18858701	I piss on you.	You can’t watch over me all the time.
1322  common_voice_sv-SE_18775055	Listen to the chief.	It’s made of alligator skin.
525  common_voice_sv-SE_18852904	It’s not over yet!	I am not a model.
1012  common_voice_sv-SE_18854185	Vincent is my best friend.	I have not been able to interrogate him yet.
1572  common_voice_sv-SE_18858769	But they travel to the galaxy instead.	Why do you think he’s obsesed with you?
1061  common_voice_sv-SE_18858754	Can I hang my things here?	You can’t watch over me all the time.
1045  common_voice_sv-SE_18858726	You have a point.	Do you remember the ending of my life?
1280  common_voice_sv-SE_18775012	I’ll knock you out.	I recognize him.
1192  common_voice_sv-SE_18780676	Ask me where I am going!	Do you mean life after death?
418  common_voice_sv-SE_18762821	I will be funnier.	It will last for you.
902  common_voice_sv-SE_19589179	And he pissed on it.	I have sated I can’t help you.
1279  common_voice_sv-SE_18775011	He is an old friend	Do you mean life after death?
1129  common_voice_sv-SE_18746512	It’s the best way.	It could have been killed.
49  common_voice_sv-SE_18748643	But that is good.	I’m your father.
1425  common_voice_sv-SE_20021617	Are you ready?	Are you lying to me?
1083  common_voice_sv-SE_18858801	So he couldn’t make it.	Yes, because we are starting our company.
1327  common_voice_sv-SE_18775060	And send it.	What does it matter?
1080  common_voice_sv-SE_18858797	Don’t let him win.	I do not know why I am thinking about other people.
569  common_voice_sv-SE_19307834	Where are we going?	I like it.
691  common_voice_sv-SE_19758154	Nothing wrong with trying.	I will let you know.
1262  common_voice_sv-SE_18774994	Yes they are.	It is actually quite elegant.
798  common_voice_sv-SE_19624029	Of course.	I’ll try something.
1013  common_voice_sv-SE_18854186	A pleasure meeting you.	I will do my best to find it.
899  common_voice_sv-SE_19589176	Do you have any vodka?	I’ll take care of it.
208  common_voice_sv-SE_18711924	Do not touch me.	I don’t want to fucking.
48  common_voice_sv-SE_18748642	It is mean.	I do not really have an opinion on the subject.
592  common_voice_sv-SE_19354324	She and I will go to eat.	I don’t care anywhere.
1371  common_voice_sv-SE_20021335	Good to see you.	I’m not moping.
176  common_voice_sv-SE_18748655	He says something.	Do you want to see?
756  common_voice_sv-SE_19476012	I mean your mother, ma'am.	I have a feeling.
1288  common_voice_sv-SE_18775020	It’s his blood.	Do you want to buy jeans?
1249  common_voice_sv-SE_18770488	On one condition.	Yes, I have it.
1298  common_voice_sv-SE_18775030	We won’t talk about that.	No, I just walked in here.
1242  common_voice_sv-SE_18770475	It doesn’t look good.	I wanted to burn you both.
873  common_voice_sv-SE_19795637	You have the responsibility.	Do you really want to know?
823  common_voice_sv-SE_19575639	I want to speak to Thomas.	I don’t know what he’s doing.
452  common_voice_sv-SE_18855082	We have said so.	You know the president.
678  common_voice_sv-SE_19758102	Yes, fuck!	No, I’m just happy.
1132  common_voice_sv-SE_18746531	You promise?	What do you mean?
865  common_voice_sv-SE_19795629	We have to do it.	Do you want to buy jeans?
743  common_voice_sv-SE_19475997	I can be disgusting.	I don’t know what he’s doing.
1168  common_voice_sv-SE_18780635	Return to London?	I have not been seeking attention.
498  common_voice_sv-SE_18716990	I can not take it anymore.	Do you really want to know?
2  common_voice_sv-SE_20160056	Can you babysit?	It’s our one year anniversary.
510  common_voice_sv-SE_18717014	I’ll pass.	It will soon be over.
1584  common_voice_sv-SE_18858786	You needed to invest that time a long time ago.	He isn’t police, but they say he’s good.
296  common_voice_sv-SE_19797186	Come on, let’s hug.	It is actually question.
1566  common_voice_sv-SE_18858235	It’s only more crap from the tobacco farm.	You can’t be responsible for everyone.
883  common_voice_sv-SE_19845657	You seem to have the upper hand.	That is my wife.
