id	target_txt	prediction
920  ch_sg_2499.wav	dafür rieche ich nach schweisse	dafür das möchte ich nicht mass
107  ch_vs_1833.wav	leichter regenschauer und windig	die rechtlagen fall und winder
28  ch_vs_2697.wav	aber das dürfte doch wohl etwas übertrieben sein	aber werden stachtungen kurz über die leben schein
556  ch_zh_3322.wav	diese erhielt schliesslich auch den zuschlag	hier haben es zusamtlich halt dazu schläge in den kommt
182  ch_be_2701.wav	er umarmt sie fest	damals verfest
949  ch_ag_0629.wav	guten tag rotkäppchen sagte der wolf	gut der tagne dargne das wohl gefährt
1289  ch_lu_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	im wall es gibt es ein bar gressere wollen
1298  ch_lu_0488.wav	das gefieder ist allgemein dunkel blaugrau	fage es ist ein allgement dunken blassen
641  ch_zh_3096.wav	sie beanspruchen deutlich weniger ressourcen als wir dies tun	sie brauchen gibt es winiger versurs als wir
1066  ch_ag_0606.wav	wie oft haben sie mit ihr schon über die schweiz gesprochen	ich habe ganz sind wir gerade es über das wort
398  ch_gr_2171.wav	highlight der ausstellung sind die sensen	heilleit der ausstellungs sind zu enzen
734  ch_sg_2528.wav	du schielst tatsächlich ein bisschen	das ist erst tätsächlich ein titz nehme
746  ch_sg_2448.wav	er hasste es zu niesen	das kasten zu müssen
559  ch_zh_2014.wav	was bedeutet das konkret	das heisst das kanton
443  ch_zh_1052.wav	der apfel kann vielseitig eingesetzt werden	dort kann viel sind eingesetzt werden
392  ch_gr_1493.wav	die kleine kammer setze falsche prioritäten	der gleich kommen wir setzt fällt seglerität
939  ch_sg_2666.wav	stell dir vor ich stürze	das geht davon ist das geschäft
1135  ch_bs_1856.wav	wie hoch ist das schauerrisiko heute	wir hoch ist sammerweise kurt
326  ch_gr_2570.wav	schrumpfst du zu einem kleinen käfer zusammen	zur unterstützen wir keinen grossrat
974  ch_ag_1719.wav	sie wendet sich um und blickt hinunter auf die stadt	sie geht sich um und bletkraben auf das stadt
717  ch_sg_2717.wav	seine oberfläche war uneben	sie haben auch das wort sehen
1312  ch_lu_0503.wav	die trikots wurden von gonzo geklaut	die liegl uns im vom ganz gefährt wurde
567  ch_zh_3861.wav	der deutsche kaiser war hocherfreut	bedeut sind die fanz war uns vorfreut gesehen
458  ch_zh_1873.wav	zeitweise hat es dichtere schleierwolken	ein weischatz dichter ist lehr wohl
1233  ch_lu_0925.wav	im nächsten jahr soll handtracking hinzukommen	ich möchte sie haben kennen dazu kommen
1223  ch_lu_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	aber wir daruch ist die weger lagen und klar
465  ch_zh_2413.wav	kurz vor weihnachten schneite es leicht	kurz von wir möchten hat es bitzer geschneht
1254  ch_lu_2458.wav	irgendjemand pfuscht mir hier ins handwerk	irgen werden finden wir handwerf
338  ch_gr_0171.wav	jetzt hab ich dich du alter sünder	jetzt habe ich wint und allen sindern
350  ch_gr_1527.wav	aber alle haben dieselben sorgen	aber allehnt der gleiche sorgen
379  ch_gr_1687.wav	und jetzt stopft er sich mit fleisch voll	jetzt ob darf sich nicht klein vor
998  ch_ag_0598.wav	die sechsunddreissig jährige greta gysin zieht ins parlament ein	die fachsenbicht jähre zu den spannen gut
1313  ch_lu_2472.wav	meine güte roch der arme ranzig aus dem mund	dort hat den armansen ich muss dem schule gemeckt
774  ch_sg_2648.wav	geliehen hab ich es nicht gestohlen	ich habe so ausgelehnt nicht gestellen
119  ch_vs_0046.wav	ich zog mich also vor dem arzt aus	ich kann man es vor dem arts abgezogen
153  ch_vs_1991.wav	es ist immer teil von machstrukturen	es sinner teil von machtsdrukturen
79  ch_vs_0693.wav	das geheimrezept wildblumen	das kenn regfapt will die plänung
53  ch_vs_0268.wav	also drei grad mehr als heute	als ich werde ich gerade niemand
403  ch_gr_1861.wav	lockerschnee weisst eine extrem geringe dichte auf	ich glaube schnehmer werden extlehn gring richti
708  ch_sg_1034.wav	seitdem ist der ort selbstständig	seit dann ist der art sehr ständer
227  ch_be_2673.wav	aber ich tanze nicht nach deiner pfeife	aber ich danke dass wir nicht nach glaufen
309  ch_gr_2389.wav	ja ich glaube jetzt habe ich das verstanden	ich glaube es habe ich das verständen
951  ch_ag_1523.wav	allerdings ist sie nicht selbstverständlich	anderen setzen sie nicht fachst es danklich
931  ch_sg_0924.wav	videoconferencing boomt	ich denkanfurenzen bund
135  ch_vs_2693.wav	ich trank noch ein glas	ich kann es gelasse betrechen
842  ch_sg_2675.wav	du tanzt so leicht wie eine feder	dank ist von lecht jener sprechen
1272  ch_lu_1780.wav	ich kehre laub immer nur ende herbst	ich werde das war immer noch ende herst
704  ch_sg_2501.wav	nicky rollte sich auf die seite	wir haben sie auch zeiten gekart
1120  ch_bs_1499.wav	seit zehn jahren ist sie konstant	das ist die fall ja ist sehr kann
57  ch_vs_2494.wav	ich bin nur so gerannt um dich einzuholen	ich bin uns auch gesagt der schule
127  ch_vs_2678.wav	ich fürchte dass er euch täuscht	der krichte der fahren gest
1140  ch_bs_0221.wav	aber er widersprach auch nicht	aber haben nicht einmal einer spruche
771  ch_sg_0063.wav	das auto rast durch die nacht	das alto lasst das auch nach
1056  ch_ag_2207.wav	ich starre in die weiten des ozeans	aber auch gehen wird von morzan gestärt
828  ch_sg_1142.wav	sonst ist es dann morgen wieder trocken	für das ist es ist auf dieser man nicht tache
404  ch_gr_1849.wav	drohnen vermessen die schneedicke	drauen verlessend schnehmen
322  ch_gr_1723.wav	er warf die flasche zur seite	auf die zeiten gelerfen
1022  ch_ag_2601.wav	ich wohne in einem kleinen hotel und erhole mich	ich war ihnen einen freinen hat einen unterhalten
1023  ch_ag_2629.wav	auf diese weise sparst du jede menge zeit	auf dies was sie ihren argezeigt
1216  ch_lu_0474.wav	wochentags werden eher frühstücksflocken zum frühstück serviert	wer den wochung zu müssen das morgen
1215  ch_lu_2505.wav	dann rülpste er gewaltig und kicherte darüber	wir haben wir gerne gerne gerade
438  ch_zh_3686.wav	wir waren total erstaunt über lena	wir sind vor gerne straue gewesen
1262  ch_lu_1838.wav	am abend klar mit wenigen wolken	ich möchte nicht es par wurke
1195  ch_bs_1698.wav	hommes bereitet schon das haus vor	der auch möchte ich muss
877  ch_sg_2261.wav	du malst das ja sehr bunt aus	diese massnahme sehr sehr bereits
660  ch_zh_2953.wav	die zahl der betroffenen schwankt	die kann der betroffenen schrankt
540  ch_zh_2758.wav	doch es kam andersnein	aber wenn sie anders kommen
1047  ch_ag_2588.wav	sie war ausgeruht hungrig glücklich	es ist uns doch sehr handlung
1218  ch_lu_1018.wav	diese volksbräuche sind europaweit verbreitet	die volks bichs in einer rubau verbreigen
418  ch_gr_2207.wav	ich starre in die weiten des ozeans	ist dar entweite des orzern
420  ch_gr_2561.wav	eine alte frau schrie auf	eine alte frau hat aufgeschrauen
1015  ch_ag_1888.wav	am abend nicht ganz wolkenlos	am aber ist nicht ganz wohe aus
311  ch_gr_1864.wav	auf zweitausend metern elf grad	auf 22 mit der elfgrage
873  ch_sg_1754.wav	unglaublich er zerpflückt dich ja	ungeantlach nimmt resuland
1013  ch_ag_0228.wav	du hast mir damals alles weg gegessen	das ist man dort zum alles angessen
782  ch_sg_1631.wav	die schweiz eine schwimmnation	das wird es vielen motion
1219  ch_lu_2539.wav	alter freund du schläfst jetzt ein	alter kolleg der schlage ich zu ein
565  ch_zh_3685.wav	der unfall verursachte zwei tote	der umfall hat es jetzt zwei geführt
604  ch_zh_0987.wav	beliebtes ziel ist der stockberg	beliegt es ziel ist der stockbarung
37  ch_vs_2641.wav	du magst ihn und das spürt er	die machsnehmen und das sprecher gern
1256  ch_lu_2302.wav	dann drehe sich für ihn die zeit zurück	dem grei sich für den zeit zurück
886  ch_sg_2711.wav	sie ist schon vor langer zeit umgezogen	es ist schon von langen gesetz verlangen
1231  ch_lu_0528.wav	das zeigte sich am dienstagabend	das hat sich ans unserer gezeigt
1102  ch_bs_2437.wav	sie naschte von den pralinen	sie hat von der prolline geschen
73  ch_vs_1228.wav	der april macht wieder mal was er will	vor arber macht man wir das wort
643  ch_zh_1695.wav	sie sind sicher gut vorbereitet	sie sind sicher gut vor geragen
31  ch_vs_2668.wav	dann stürzt du dich von einem kliff	das durch das wurde zu diesem kref
686  ch_sg_0074.wav	vor allem du siehst dich ein bisschen um	von allem grossrat sprechen
1238  ch_lu_2667.wav	deshalb stürze ich auch hin und wieder ab	deshalb stellt sich ab
166  ch_vs_0655.wav	sofort sah er das rotkäppchen	sofort haben das rückweisen
23  ch_vs_2330.wav	der plan wurde fallengelassen	ich habe nicht mehr lesen
61  ch_vs_2523.wav	ich schaue mir das im auto an	ich schlebe gesagt
446  ch_zh_1720.wav	endlich wendete sich das schicksal	ich habe das es sehr gesagt
616  ch_zh_1468.wav	weshalb haben sie eigentlich deutschland im auge	ich habe es auch nicht gesagt
48  ch_vs_0254.wav	diese benötigen viel strom	das bleiche ich strom
1277  ch_lu_1555.wav	das problem sind nicht die kantonsgrenzen	vor lesen wir kantons genzen
1165  ch_bs_0633.wav	gut dachte sich der wolf	gut hat sich sich danken
122  ch_vs_2645.wav	ich stehle ihn aus der vorratskammer	ich stehe neueser vor rat kann
1004  ch_ag_2364.wav	der maulwurf gräbt sich durch die erde	damuer geht sich der targen
944  ch_sg_1810.wav	am samstag ist es oft sonnig	am famsteg ist es aufgezüglich
492  ch_zh_2638.wav	weil ich deine fantasien spüre	wir wollen ich fände es eingespieren
481  ch_zh_2611.wav	sie hatte auf der kellertreppe gesessen	sie ist auf der kann auf der kann
777  ch_sg_1180.wav	ich wünsche ihnen einen schönen abend	wir sind noch im sehen aber
22  ch_vs_0241.wav	am donnerstag einzelne regenschauer	am denn ist das einzelne ragen frage
1093  ch_bs_1062.wav	ich sollte immer auf ihn aufpassen	ich sage immer auch viel auf das sehen
855  ch_sg_0072.wav	er sieht sie erstaunt an	er schauen sie erstaunt an
1053  ch_ag_2549.wav	sie mussten ihn auf eine lichtung geschleppt haben	sommen soll auf dem wichtig geschlagt haben
1000  ch_ag_0229.wav	ich sage du wirst für sie gekehrt haben	ich fage das wort
469  ch_zh_1668.wav	und wie stoppt man ronaldo	und wir stopt man gerneude
921  ch_sg_2670.wav	mutter war zu boden gestürzt	die motten wurde auf der modenkärt
561  ch_zh_0171.wav	jetzt hab ich dich du alter sünder	jetzt kann ich den glau gesingen
199  ch_be_1142.wav	sonst ist es dann morgen wieder trocken	das ist ist es der noch nicht der groche
1017  ch_ag_1687.wav	und jetzt stopft er sich mit fleisch voll	ich möchte sagt es sich nicht klar
116  ch_vs_2686.wav	sie hat es gut getroffen	sie hat es gegen getroffen
645  ch_zh_4114.wav	ein raunen ging durch die menge	das rahme ist noch nicht gangen
547  ch_zh_2955.wav	immer wieder werden hier tiere überfahren	immer wieder wer regierung erföhren
1016  ch_ag_1877.wav	prognose für in den bissen	aber grossrätin der lindung das
351  ch_gr_2749.wav	ja sie hatten alle verstanden	ja sehen wähle verständen
1052  ch_ag_1726.wav	wir haben ihn in den turm geworfen	wir haben noch darum geht
1226  ch_lu_2471.wav	kann es sein das ich ranzig rieche	kann sie das sich gränzen gemechen
101  ch_vs_1774.wav	er ass den kuchen selbst auf	ich möchte der fache salber kassen
792  ch_sg_1745.wav	ich zanke gerne mit dir rum	ich senke gerne gerne gerne
252  ch_be_2464.wav	er prahlte nicht gern damit	da hat nicht anderm getreffen
278  ch_be_2710.wav	ich habe gehört das du hier her umziehst	auch gehört hat das wort
165  ch_vs_2724.wav	ihm war unterdessen eine idee gekommen	ich möchte eine resse ich darüber
654  ch_zh_0820.wav	die person wurde behandelt	die person ist der angeworden
282  ch_be_2738.wav	er verschmutzt die taschentücher	das verschloss gemäss seher
568  ch_zh_1723.wav	er warf die flasche zur seite	aber die flasschaft zeit gericht
1130  ch_bs_2634.wav	ich spucke dir ins gesicht	ist auch denke ich geschicht
427  ch_zh_3447.wav	das geschieht mehr schlecht als recht	das wird mehr schlecht gerecht
244  ch_be_2666.wav	stell dir vor ich stürze	das stellt der fahr ist dort gefand
456  ch_zh_1697.wav	du bereitest ein bad für ihn vor	sie macht es ein pot für ein prag
963  ch_ag_2214.wav	seither hat sie stark abgenommen	von den lassen wir zu nehmen
1297  ch_lu_1782.wav	wir haben gekochte kartoffeln gemacht	ich habe gerade zu gemacht
388  ch_gr_2615.wav	er sitzt an einem computer	als sind es dann kommt hinter
389  ch_gr_0957.wav	mannschaft integriert	man sache intergeler
27  ch_vs_0916.wav	die wall street steht unter feuer	was wird darum nach vier
1276  ch_lu_1541.wav	aber es gehe auch um medizin	aber es genau medizin
1054  ch_ag_2561.wav	eine alte frau schrie auf	auch an der fall hat aufgeschauen
1206  ch_lu_2713.wav	ich bin gerade wirklich unbeholfen	ist der antrag wicklich umgesekt
1294  ch_lu_2738.wav	er verschmutzt die taschentücher	er macht mass der erdeckung
536  ch_zh_1523.wav	allerdings ist sie nicht selbstverständlich	aber sie ist nicht zwar verständlich
580  ch_zh_1694.wav	er hatte sich gut vorbereitet	es hat sich gut vorbregen
1290  ch_lu_2704.wav	er hat mich um diesen gefallen gebeten	sie haben nicht um mehr gefällen bade
75  ch_vs_2709.wav	ich ziehe gerade ins alte haus um	auf zugeben waren sark kiss
672  ch_zh_1527.wav	aber alle haben dieselben sorgen	aber alle hant die gleiche sorgen
1278  ch_lu_2712.wav	sie sah sehr unbeholfen aus	sie hat sehr um gesehen
66  ch_vs_1770.wav	es ist mir aus der hand entglitten	das ist wir reser hand krit
240  ch_be_2672.wav	aber nach was hat sie gesucht	aber nach war fletzung schlucht
880  ch_sg_1595.wav	news aus dem eishockey	wir sind dass dem unser kein
763  ch_sg_2689.wav	ich trinke einen schluck bier	ich denke ihnen schrückt
670  ch_zh_2748.wav	nur verstand sie nicht warum	wir haben es nicht verständen werung
1282  ch_lu_2706.wav	du hast sie gebeten das zu tun	ich gege das machen
236  ch_be_2699.wav	ich umarme dich fest	auch auch mehr nach erfosst
1265  ch_lu_2538.wav	sonst schlafe ich am nachmittag ein	das ist laufe ich von nach mit der gehen
516  ch_zh_2572.wav	nicht wenn ich sie vorher schubse	man kann ich sie zuerst zu kommt
258  ch_be_2538.wav	sonst schlafe ich am nachmittag ein	das wäre ja nicht tag ein
802  ch_sg_2700.wav	du umarmst mich fest	deshalb fest
760  ch_sg_0061.wav	also habe ich gepfuscht	also ich erant fusst
592  ch_zh_2410.wav	es fängt langsam an zu regnen	das fand grossrat noch einmal
613  ch_zh_2613.wav	jetzt sitze ich zum letzten mal	jetzt sind zum letzten ein
7  ch_vs_1017.wav	jänner im amt war	janger im anters gesehen
970  ch_ag_1725.wav	ich hab keinen stein geworfen	der fankrass sagen gerade
570  ch_zh_1051.wav	er möchte sich die welt anschauen	ich habe ihnen zwar anschlegen
1033  ch_ag_1532.wav	schon lieber im hintergrund	schon lieber nicht der grund
514  ch_zh_1696.wav	ich bereite den verband vor	ich macht dass der gant gerade
1300  ch_lu_2274.wav	er wringt nichts aus	artrikt nicht aus
981  ch_ag_1255.wav	wer ist jon snow	war ist zu sanchmal
741  ch_sg_1784.wav	ich gewinne sonst nie	ich kenn fest nach
1018  ch_ag_2615.wav	er sitzt an einem computer	das ist für den kandiert
826  ch_sg_1787.wav	ich gewinne dieses spiel gerade	ich gewinde das bill gerägt
714  ch_sg_2703.wav	sie hatten sich umarmt	ich habe sich lehnt
956  ch_ag_0198.wav	er war geh	alles gesetz
997  ch_ag_1692.wav	ich bin von oben rein gekommen	für die fage ich nicht kommt
1250  ch_lu_2699.wav	ich umarme dich fest	ich komme das fest
142  ch_vs_2334.wav	wir haben die tüten festgehalten	sie haben zwack fest
932  ch_sg_2699.wav	ich umarme dich fest	nur ander fest
1246  ch_lu_0071.wav	ich sehe ihn mir an	ich frage nehme an
669  ch_zh_1255.wav	wer ist jon snow	war ist es ein ganz nach
1101  ch_bs_0234.wav	starker föhn	das tageform
1075  ch_ag_1478.wav	alle wissen es	alle nessetz
397  ch_gr_1478.wav	alle wissen es	alle wissens
162  ch_vs_0899.wav	was ist fake	was ist fert
473  ch_zh_3282.wav	will man sie nicht mehr	wollen wir schommen
489  ch_zh_3268.wav	wieviel soll die ausnahmebewilligung künftig kosten	ich versehe ausnahme gerilligung in zurkunft kosten
497  ch_zh_1494.wav	das gehöre zu einer glaubwürdigen klimapolitik	das geht es er wird der kinder politik dazu
375  ch_gr_2403.wav	erst wenn er genug lärm gemacht hatte gab er sich zufrieden	erst eine genau gerne gemecht hat ist es er zu frieben gesehen
222  ch_be_1193.wav	in der nacht fallen die temperaturen unter dreizehn grad	er nacht haben jetzt tenbraturen unterfritt von grad
836  ch_sg_2488.wav	die reifen dieses wagens waren nicht kugelsicher	die freichen der magen sind nicht von besichen gesehen
391  ch_gr_0969.wav	oft können die experimente dann sogar nützlich sein	auf die exprimenzen wäre nicht sein
1136  ch_bs_2387.wav	also ich verstehe das gerade inhaltlich überhaupt nicht	also ich verstand das geht inheitlich auch nicht
537  ch_zh_2994.wav	sie bauten mais bohnen quinoa und kürbisse an	sie haben meiss bohne kinder für ein abaut
1251  ch_lu_0930.wav	amazon will quantumcomputing salonfähig machen	einen werden wir die kanton kommisse anfällt machen
600  ch_zh_0978.wav	sie ermöglicht ausserdem eine vorhersage des kommenden wetters	sie er möchte ich es zu dann von herr sage des kommenderwegen
973  ch_ag_2576.wav	einer von ihnen wurde von seinen kameraden nach vorne geschubst	alle frein ist für sie nicht von ragen nach vorher geschäft würde
619  ch_zh_0038.wav	noch sein vater animierte ralph voltz zum zeichnen	wir sind fager hat grossrat vollz zu empfäch nicht merg
628  ch_zh_1118.wav	die flanken der beiden räder berühren sich nur punktförmig	der rand der beiger regerungsrat sich nur punkt für mich
768  ch_sg_0077.wav	sie hatten sich nie gestritten	sie haben sich nicht gesprochen
297  ch_gr_0788.wav	auch bio kommt nicht ganz ohne pestizide aus	auch bin auch komplet genz ohne pestiz aus
1288  ch_lu_0661.wav	der jäger zog seinen pelz ab und ging damit nach hause	bergen wir sind nicht haben sie nicht haben
1197  ch_bs_1854.wav	am samstagvormittag nicht ganz wolkenlos	am sanchs der fahre tag nicht ganz zweich geruss
1181  ch_bs_0419.wav	fahrrad und wanderwege verlaufen um den gesamten stausee	wir haben um wanderwertellen begänze stand sind
1192  ch_bs_2408.wav	hattest du ihn nicht gehört er hat und ganz laut gerufen	das ist nicht klar darf hat ganz nicht gewufen
609  ch_zh_1469.wav	das kann für die schweiz sicher keine valable lösung sein	das kann wir die schweiz aber sicher keine brauchbare lesung sein
1019  ch_ag_0764.wav	in der schweiz gibt es nur noch dreitausend brutpaare so frei	auch ersutz gibt es unserer planungserklär
1108  ch_bs_0591.wav	sie ist schon eine träge sache die schweizer politik	wir ist sagen fahren facht dass wir es ein palitit
1028  ch_ag_1491.wav	der negative wert hat sich innert zwei jahren fast verdoppelt	der regierungsrat hat sich innerhalb für zehn jahren was vergaben
908  ch_sg_1741.wav	er zwängte sich durch die öffnung und wühlte weiter	er zwängt sich auch der fnung und werden
662  ch_zh_3318.wav	bern aargau und graubünden melden neue rekorde	bern organn gerbinden haben wir neuer geführt
349  ch_gr_2203.wav	es geht um unsere altstadt und es soll neues entstehen	es geht auch meine alstag und das seln neues entstehen
552  ch_zh_0159.wav	beim milliardenprojekt zeichnet sich ein klares nein ab	wir haben den projekt zechnet sich ein klar neu ab
1260  ch_lu_2316.wav	lange krankheit ertrug er zum ende seines lebens geduldig	am ende das ist eben hat ein lange franken langerträge
1040  ch_ag_2577.wav	ihr rechter arm schürfte über eine scharfe glaskante	der recht jahren wir es im gressen kanton geschäft
1010  ch_ag_2403.wav	erst wenn er genug lärm gemacht hatte gab er sich zufrieden	das macht dies macht noch gemacht hat sich das wort
778  ch_sg_0513.wav	positiv für geldbeutel und umwelt	die positive geht bitter und umwert
29  ch_vs_0094.wav	in den alpen und im süden ist es meistens sonnig	ich habe ein pann ich sei gesmässen sinn
495  ch_zh_0985.wav	sehr spannend wurde das spiel in den schlussminuten	sehr spannen ist spier in den schlutz minuten wurden
1180  ch_bs_1061.wav	dann soll thor eine katze vom boden aufheben	dann sollte das wort hat es vom bude aufhiren
807  ch_sg_0894.wav	um die software braucht man sich ebenfalls keine sorgen zu machen	die saftwerb braucht man sie kenn songen zu lassen
975  ch_ag_0413.wav	die spannung zwischen ihm und sema scheint zu explodieren	das wänge zusämmen und zwangen zu den sex verlieren
412  ch_gr_2429.wav	laycock war nicht in der kutsche mitgefahren	der leute ist nicht in der gutscha nicht gefahren
370  ch_gr_1650.wav	und das ohne eine einzige platte laufen zu lassen	dies ohne ein einzelne platten laufen zu jahren
445  ch_zh_1046.wav	die art gehört zu den sklavenhaltenden ameisen	hier sprechen es kann es keine verhalten anmesen
808  ch_sg_2729.wav	ich verscheuche sie mit einer handbewegung	ich vers erste ihnen kanton beregt
965  ch_ag_2599.wav	du übernimmst die verantwortung dafür dass sie sich nicht betrinkt	ich werde es verantwordert dafür dass sie sich noch den grünft
70  ch_vs_0122.wav	es bräuchte deshalb zunächst eine vermittlung von dritten	das spricht das wort
288  ch_be_2260.wav	ich male sehr gerne die figuren in den malheften aus	ich noch ein sehr ganz für ganz für darauf
149  ch_vs_1775.wav	wir assen alle zusammen den feinen braten	wir haben alle zusammen der feinden gessen
667  ch_zh_1533.wav	zurückzuführen ist das einerseits auf die metoobewegung	dass es anderseit sich die meinthalbewegung zurückzufieren
1188  ch_bs_2420.wav	erst jahre später liess er sie endlich los	das diale spielt hat als andere fluss grossrat
409  ch_gr_0202.wav	manchmal sind sie bemalt meist auf der innenseite	lennmal sind es damals mässten sich dann seiten
255  ch_be_1780.wav	ich kehre laub immer nur ende herbst	ich habe es laut immer noch ende herzst
1164  ch_bs_2742.wav	ich fürchte damit verschwendet ihr wertvolle zeit	ich beklicht damit für das wender der wäre volle zu
784  ch_sg_1143.wav	die temperaturen gehen im norden ein bisschen zurück	der paratur werden wir das zurück
649  ch_zh_1078.wav	die offiziere zwingen ihn sich nackt ausziehen	die profiziert sinner sich blut abzusehn
295  ch_be_1796.wav	tatsächlich können sie den killern die münze wieder abnehmen	tatfachlich haben die kinder die menzen angenommen
1269  ch_lu_2504.wav	er trinkt noch einen schluck bier rülpst und schüttelt den kopf	arbring von einer rückbier gerst und schiedlt hat
1085  ch_bs_1512.wav	dabei fehle es dem staat eigentlich nicht am geld	wenn dies wäre dem staat eigentlich nicht angelt
1261  ch_lu_0298.wav	auch vollkornbrot mit butter und käse ist zulässig	auch von von brot mit ankehr für zu lässig
888  ch_sg_2705.wav	sie bat mich erst gerade ihr den tee zu bringen	ich sage mich erst gebätte ihren gebätte bringen
815  ch_sg_1591.wav	und es sei demokratisch nicht legitim	und es sekt demokages wir regierung
410  ch_gr_1134.wav	zudem gibt es dort auch noch mischungen mit cola oder zitronenlimonade	zudem gibt es auch geht noch wieder mit grossrat
680  ch_sg_2688.wav	wir traffen uns gegenseitig ins gesicht	ich gebe das gegen seite ist gesicht
867  ch_sg_2473.wav	es hatte den ganzen tag schon ranzig gerochen	ich fetzte der ganz dann grände für geschnegt
1070  ch_ag_0969.wav	oft können die experimente dann sogar nützlich sein	auf kommen und die experlimenten sogar nicht zu verziehen
1111  ch_bs_0036.wav	ich deute ihr mein interesse offensichtlich an	ich diese ehre wie es interessen auch versichtlich an
82  ch_vs_1589.wav	ist albert rösti noch der richtige präsident	ist der einber grüsst in der richte präsidant
1086  ch_bs_0181.wav	viele verkäufer haben von botanik wenig ahnung	die verkehr haben wir von der grossrat nicht welche
1307  ch_lu_1806.wav	narben falten und akne können ebenfalls behandelt werden	narbefallt die arbefallt der auch behandeln werden
1253  ch_lu_0529.wav	der ausgang der ständeratswahl in genf ist noch offen	der auslang für den ständern auch zwar im ganz ist noch offen
292  ch_be_1741.wav	er zwängte sich durch die öffnung und wühlte weiter	damals sich der gefnung zu frenkt und weiterg wird
432  ch_zh_2995.wav	hierbei handelt es sich um einen spielerischen abschluss des kusses	bei diesem handelt sich um entspieren ist abschlüsse des kuss
1303  ch_lu_1027.wav	die einrichtung eines nahverkehrs konnte keine rolle spielen	die richtung von einem nach verfehr hat keine stellen
1082  ch_bs_2741.wav	er selbst hatte keinen gedanken daran verschwendet	er soll durchkreit auch ganz genau verschwendelt
368  ch_gr_2588.wav	sie war ausgeruht hungrig glücklich	sie ist ausgerade hunderung und gleglich sein
221  ch_be_1811.wav	ab heute mittag örtlich gewitter	dann könnte nicht tag erstlich mitter
87  ch_vs_0898.wav	karrierestart zwischen hightech und tradition	kann ihre statz wir schon haben und gration
264  ch_be_2276.wav	du ziehst die doch besser aus	dazu ist es dann gar nicht der fall
852  ch_sg_2659.wav	meine frau hat sie gestrickt und ich hänge an den dingern	meine frau hat sie gestrekt und haben gedann
84  ch_vs_0867.wav	ist die gesundheit der bevölkerung gewährleistet	das ist der gesund wird fahlbefällt gar näster
1110  ch_bs_2392.wav	man geht von haus zu haus und klingelt an der tür	man gehr verwussen haus ein leiter dann gehen
200  ch_be_1554.wav	einer davon ist peter eberhard	eine davon ist der peter eben härt
621  ch_zh_0992.wav	diese wurde erfüllende gemeinde für schönstedt	sie haben sich für den gemeinde für schönst geworden
1007  ch_ag_0201.wav	doch der teufel kam wieder aus und verfluchte den ort	ich habe den eigentlich sind daraus kommen hat dort verflucht
