id	target_txt	prediction
1253  ch_lu_0529.wav	der ausgang der ständeratswahl in genf ist noch offen	der ausländ für dieses ergänzungsnahme
292  ch_be_1741.wav	er zwängte sich durch die öffnung und wühlte weiter	er hat sich die ergessene gefrankt und weitergehen
432  ch_zh_2995.wav	hierbei handelt es sich um einen spielerischen abschluss des kusses	in diesem handelt es sich um ein spielrischer abschliessvolkus
1303  ch_lu_1027.wav	die einrichtung eines nahverkehrs konnte keine rolle spielen	die einrichtung eines fair hat keine rolle gelen
1082  ch_bs_2741.wav	er selbst hatte keinen gedanken daran verschwendet	auch für die hochkräfte der ganzen graf verschwendet
368  ch_gr_2588.wav	sie war ausgeruht hungrig glücklich	sie war ausgerade die unliegen und gleglich gewesen
221  ch_be_1811.wav	ab heute mittag örtlich gewitter	diesbezüglich knittag ärstlich gemeint
87  ch_vs_0898.wav	karrierestart zwischen hightech und tradition	karrierestatz ist ein heikler intervation
264  ch_be_2276.wav	du ziehst die doch besser aus	sie ziehen es lediglich dies verab
852  ch_sg_2659.wav	meine frau hat sie gestrickt und ich hänge an den dingern	noch fehl hat es erstreckt und hänge gegeben
84  ch_vs_0867.wav	ist die gesundheit der bevölkerung gewährleistet	aus der gesundheit einer bevölkerung gar nicht
