id	target_txt	prediction
771  ch_sg_0063.wav	das auto rast durch die nacht	das alto laster gemecht
1056  ch_ag_2207.wav	ich starre in die weiten des ozeans	aber regierte vom morzent gestärt
828  ch_sg_1142.wav	sonst ist es dann morgen wieder trocken	sonst ist es damals man nicht tachen
404  ch_gr_1849.wav	drohnen vermessen die schneedicke	trillen verliessend schnet begen
322  ch_gr_1723.wav	er warf die flasche zur seite	er extresse auf zeiten gelerfen
1022  ch_ag_2601.wav	ich wohne in einem kleinen hotel und erhole mich	das wäre in einem fleinen hat einen anderhalen nicht
1023  ch_ag_2629.wav	auf diese weise sparst du jede menge zeit	auf dieseweise wäre ihren argezeit
1216  ch_lu_0474.wav	wochentags werden eher frühstücksflocken zum frühstück serviert	und einer wochung jetzt müssen das morgen
1215  ch_lu_2505.wav	dann rülpste er gewaltig und kicherte darüber	ich habe gerne regelungsantreden gelecht
438  ch_zh_3686.wav	wir waren total erstaunt über lena	wir sind vergegenen staunten gewinnen
1262  ch_lu_1838.wav	am abend klar mit wenigen wolken	bamobiker nicht ein paar wulke
1195  ch_bs_1698.wav	hommes bereitet schon das haus vor	der andere möchte ich heuswert
877  ch_sg_2261.wav	du malst das ja sehr bunt aus	die maschen sehr bleiter
660  ch_zh_2953.wav	die zahl der betroffenen schwankt	die kläre der betröffene schrankt
540  ch_zh_2758.wav	doch es kam andersnein	aber es ist endes kommt nein
1047  ch_ag_2588.wav	sie war ausgeruht hungrig glücklich	sie war jetzt gewese handlung glecklich
1218  ch_lu_1018.wav	diese volksbräuche sind europaweit verbreitet	die volksbichseler ruparikerträge
418  ch_gr_2207.wav	ich starre in die weiten des ozeans	ich stehe entweite des orzen
420  ch_gr_2561.wav	eine alte frau schrie auf	eine eldige frau hat aufgeschrauen
1015  ch_ag_1888.wav	am abend nicht ganz wolkenlos	damalber ist es nicht ganz wohe aus
311  ch_gr_1864.wav	auf zweitausend metern elf grad	auf 2 mit der elfgräge
873  ch_sg_1754.wav	unglaublich er zerpflückt dich ja	ungerätlich nimmt die reslände
1013  ch_ag_0228.wav	du hast mir damals alles weg gegessen	die herst man damals alles weggessen
782  ch_sg_1631.wav	die schweiz eine schwimmnation	es wird ein schliesslicher gesamt
1219  ch_lu_2539.wav	alter freund du schläfst jetzt ein	alterkolleg das last jetzt ein
565  ch_zh_3685.wav	der unfall verursachte zwei tote	die umfall hat es jetzt heute geschieht
604  ch_zh_0987.wav	beliebtes ziel ist der stockberg	beliegt es ziel ist der stokpärung
37  ch_vs_2641.wav	du magst ihn und das spürt er	wir maxnen und das gespehen gerne
1256  ch_lu_2302.wav	dann drehe sich für ihn die zeit zurück	dem frei sich finde zeit zurück
886  ch_sg_2711.wav	sie ist schon vor langer zeit umgezogen	das ist ein verlänger gesitzigelt
1231  ch_lu_0528.wav	das zeigte sich am dienstagabend	das hat sich am syssiger wie gezeigt
1102  ch_bs_2437.wav	sie naschte von den pralinen	sie hat es für die qualien gessen
73  ch_vs_1228.wav	der april macht wieder mal was er will	grapiele macht mal in den leverien
643  ch_zh_1695.wav	sie sind sicher gut vorbereitet	sie sind sicher gut vorgegen
31  ch_vs_2668.wav	dann stürzt du dich von einem kliff	das dürze ist die gefammenkref
686  ch_sg_0074.wav	vor allem du siehst dich ein bisschen um	von allem grünen wir expitzen nehmen
1238  ch_lu_2667.wav	deshalb stürze ich auch hin und wieder ab	deshalb stellt sich haben zu regar ab
166  ch_vs_0655.wav	sofort sah er das rotkäppchen	sofort hätte nicht gesehen
23  ch_vs_2330.wav	der plan wurde fallengelassen	ich gebe gerne nicht lesen
61  ch_vs_2523.wav	ich schaue mir das im auto an	ich schliebe gesagt
446  ch_zh_1720.wav	endlich wendete sich das schicksal	entnich hat sich sehr gesagt gewandelt
616  ch_zh_1468.wav	weshalb haben sie eigentlich deutschland im auge	sie haben es eigentlich der kantonale
48  ch_vs_0254.wav	diese benötigen viel strom	das gleiche keine strom
1277  ch_lu_1555.wav	das problem sind nicht die kantonsgrenzen	vor liessen wir die kantonsgenzen
1165  ch_bs_0633.wav	gut dachte sich der wolf	gut hat sich der schdankt
122  ch_vs_2645.wav	ich stehle ihn aus der vorratskammer	ich stelle neueser vorätskammla
1004  ch_ag_2364.wav	der maulwurf gräbt sich durch die erde	der muter gäbe sich dort arbeit
944  ch_sg_1810.wav	am samstag ist es oft sonnig	am fängsteck ist es aufgezüglich
492  ch_zh_2638.wav	weil ich deine fantasien spüre	wir haben ich engas eingespieren
481  ch_zh_2611.wav	sie hatte auf der kellertreppe gesessen	sie ist auf der kann eine stagengesenzen
777  ch_sg_1180.wav	ich wünsche ihnen einen schönen abend	wir wünschen einen sehren arbeit
22  ch_vs_0241.wav	am donnerstag einzelne regenschauer	dem deuenstag einzine ragen frauen
1093  ch_bs_1062.wav	ich sollte immer auf ihn aufpassen	ich sage immer auch viel aufpassen
855  ch_sg_0072.wav	er sieht sie erstaunt an	er schauen sie erstaunt an
1053  ch_ag_2549.wav	sie mussten ihn auf eine lichtung geschleppt haben	zummenso löffen wichtig geschrebt her
1000  ch_ag_0229.wav	ich sage du wirst für sie gekehrt haben	ich sage der versuch der situatstand
469  ch_zh_1668.wav	und wie stoppt man ronaldo	wir stakten wir gelen neuden
921  ch_sg_2670.wav	mutter war zu boden gestürzt	marten ist auf der wodegkärt
561  ch_zh_0171.wav	jetzt hab ich dich du alter sünder	jetzt können die gewalt gesingen
199  ch_be_1142.wav	sonst ist es dann morgen wieder trocken	es ist ein den morgen der gerache
1017  ch_ag_1687.wav	und jetzt stopft er sich mit fleisch voll	ich netzt sagen sich ein klesfall
116  ch_vs_2686.wav	sie hat es gut getroffen	sie hat es geht getroffen
645  ch_zh_4114.wav	ein raunen ging durch die menge	ein rahme ist sich noch eingegangen
547  ch_zh_2955.wav	immer wieder werden hier tiere überfahren	immer wiegen wäre regieren beförden
1016  ch_ag_1877.wav	prognose für in den bissen	die pagrüsserklärundung bisen
351  ch_gr_2749.wav	ja sie hatten alle verstanden	ja sehen wähle verständen
1052  ch_ag_1726.wav	wir haben ihn in den turm geworfen	wir haben diesen tang gelert
1226  ch_lu_2471.wav	kann es sein das ich ranzig rieche	kann sie dann sich grenzeln geschmecken
101  ch_vs_1774.wav	er ass den kuchen selbst auf	parlierter vielleicht selber gessen
792  ch_sg_1745.wav	ich zanke gerne mit dir rum	ich senke gerne gernerolle
252  ch_be_2464.wav	er prahlte nicht gern damit	er hat nicht anderem getreffent
278  ch_be_2710.wav	ich habe gehört das du hier her umziehst	ich habe gehört dazu etwas noch hin
165  ch_vs_2724.wav	ihm war unterdessen eine idee gekommen	erwischen herressene gechlich
654  ch_zh_0820.wav	die person wurde behandelt	die person nicht beantragt worden
282  ch_be_2738.wav	er verschmutzt die taschentücher	das verschlägt gemäss gemäss tächer
568  ch_zh_1723.wav	er warf die flasche zur seite	er hat die flaschaftzeite gericht
1130  ch_bs_2634.wav	ich spucke dir ins gesicht	ist doktinfgesicht
427  ch_zh_3447.wav	das geschieht mehr schlecht als recht	das sieht mehr schlecht recht
244  ch_be_2666.wav	stell dir vor ich stürze	die stelle der fahren stärken
456  ch_zh_1697.wav	du bereitest ein bad für ihn vor	sie machen ein bärker interlage
963  ch_ag_2214.wav	seither hat sie stark abgenommen	sie haben diesen lehr abgenommen
1297  ch_lu_1782.wav	wir haben gekochte kartoffeln gemacht	einkocht jahre hat zugelicht
388  ch_gr_2615.wav	er sitzt an einem computer	erseits danken und hilter
389  ch_gr_0957.wav	mannschaft integriert	manchmal sache integrebe
27  ch_vs_0916.wav	die wall street steht unter feuer	glasseits darum hier
1276  ch_lu_1541.wav	aber es gehe auch um medizin	aber es gehe auch medizin
1054  ch_ag_2561.wav	eine alte frau schrie auf	dem anderen fällen wird aufgeschauen
1206  ch_lu_2713.wav	ich bin gerade wirklich unbeholfen	ist dieser wicklich umgesekt
1294  ch_lu_2738.wav	er verschmutzt die taschentücher	eigentlich mass diese redeckung
536  ch_zh_1523.wav	allerdings ist sie nicht selbstverständlich	aber sie ist nicht sachverständlich
580  ch_zh_1694.wav	er hatte sich gut vorbereitet	ich hätte sich gut vorberegen
1290  ch_lu_2704.wav	er hat mich um diesen gefallen gebeten	er hat nicht um wegfallen parte
75  ch_vs_2709.wav	ich ziehe gerade ins alte haus um	ich ziege bereinsark hiss
672  ch_zh_1527.wav	aber alle haben dieselben sorgen	aber alle haben die gleiche sollen
1278  ch_lu_2712.wav	sie sah sehr unbeholfen aus	sie hat sehr umgeschickt ausgesimmt
66  ch_vs_1770.wav	es ist mir aus der hand entglitten	es handelt sich um riser hand kein
240  ch_be_2672.wav	aber nach was hat sie gesucht	aber danach war hetzungsschucht
880  ch_sg_1595.wav	news aus dem eishockey	wir müssen dem unseren krei
763  ch_sg_2689.wav	ich trinke einen schluck bier	ich kenne denke des rückgeben
670  ch_zh_2748.wav	nur verstand sie nicht warum	wir hätten eine verstände erung
1282  ch_lu_2706.wav	du hast sie gebeten das zu tun	unsere gegen das machen
236  ch_be_2699.wav	ich umarme dich fest	auch märmegel fest
1265  ch_lu_2538.wav	sonst schlafe ich am nachmittag ein	sie schlägt ihnen nochmittegie
516  ch_zh_2572.wav	nicht wenn ich sie vorher schubse	man könne ich sei zu ersten gefunden
258  ch_be_2538.wav	sonst schlafe ich am nachmittag ein	das schlägt ja nicht tag ein
802  ch_sg_2700.wav	du umarmst mich fest	deshalb ämsel fest
760  ch_sg_0061.wav	also habe ich gepfuscht	also ich erachte fusst
592  ch_zh_2410.wav	es fängt langsam an zu regnen	es fängt ganz eine regne
613  ch_zh_2613.wav	jetzt sitze ich zum letzten mal	jetzt sind zum letzten mein
7  ch_vs_1017.wav	jänner im amt war	janger im anters gewesen
970  ch_ag_1725.wav	ich hab keinen stein geworfen	ich fanke kas sager jetzt
570  ch_zh_1051.wav	er möchte sich die welt anschauen	ich habe nicht zwar gar schauen
1033  ch_ag_1532.wav	schon lieber im hintergrund	schönen aber minunterganz
514  ch_zh_1696.wav	ich bereite den verband vor	ich möchte ihnen einen darat
1300  ch_lu_2274.wav	er wringt nichts aus	antrickt nicht aus
981  ch_ag_1255.wav	wer ist jon snow	wäre es zenkmeld
741  ch_sg_1784.wav	ich gewinne sonst nie	ich keine es ist nicht
1018  ch_ag_2615.wav	er sitzt an einem computer	also etwas im kandielter
826  ch_sg_1787.wav	ich gewinne dieses spiel gerade	wie gewill das biel gegen
714  ch_sg_2703.wav	sie hatten sich umarmt	ich habe sich erlängt
956  ch_ag_0198.wav	er war geh	hares gesetzes
997  ch_ag_1692.wav	ich bin von oben rein gekommen	diese fage ich hier kommen
1250  ch_lu_2699.wav	ich umarme dich fest	ich komme das fest
142  ch_vs_2334.wav	wir haben die tüten festgehalten	sie haben zweck kestken
932  ch_sg_2699.wav	ich umarme dich fest	hier männer fest
1246  ch_lu_0071.wav	ich sehe ihn mir an	es frügen wir noch an
669  ch_zh_1255.wav	wer ist jon snow	wer es ist ein gesamtsnahme
1101  ch_bs_0234.wav	starker föhn	das tätefern
1075  ch_ag_1478.wav	alle wissen es	alle ersetz
397  ch_gr_1478.wav	alle wissen es	einwissens
162  ch_vs_0899.wav	was ist fake	lasses fekt
473  ch_zh_3282.wav	will man sie nicht mehr	wir wollen es raumen
489  ch_zh_3268.wav	wieviel soll die ausnahmebewilligung künftig kosten	ich ersehe die ausnehmergeliegungen in zückunftkosten
497  ch_zh_1494.wav	das gehöre zu einer glaubwürdigen klimapolitik	das gehei zum regierungsrat für die kinderpolitikte zu entscheiden
375  ch_gr_2403.wav	erst wenn er genug lärm gemacht hatte gab er sich zufrieden	erst eine genug gerne gemecht hat war sich zu friebe gewesen
222  ch_be_1193.wav	in der nacht fallen die temperaturen unter dreizehn grad	ich mechte habe jetzt tempraturen unterfritzengräte
836  ch_sg_2488.wav	die reifen dieses wagens waren nicht kugelsicher	die vereichen der mage sind nicht von gesichern gesichert
391  ch_gr_0969.wav	oft können die experimente dann sogar nützlich sein	oft gimmt extemenzen wäre nicht zlich sein
1136  ch_bs_2387.wav	also ich verstehe das gerade inhaltlich überhaupt nicht	also ich verstände des gerade inheitlich immerheit nicht
537  ch_zh_2994.wav	sie bauten mais bohnen quinoa und kürbisse an	sie haben maices bohnen kirchen abaut
1251  ch_lu_0930.wav	amazon will quantumcomputing salonfähig machen	eine sahme wir die kanton kompiertinsalfälle machen
600  ch_zh_0978.wav	sie ermöglicht ausserdem eine vorhersage des kommenden wetters	sie ermitglicht als zugänge des kommendaretten
973  ch_ag_2576.wav	einer von ihnen wurde von seinen kameraden nach vorne geschubst	grossrätin ist dass ich nicht von einem ragnach vorhin geschäft wurde
619  ch_zh_0038.wav	noch sein vater animierte ralph voltz zum zeichnen	wir sind fächen gerade vollzeichnaniminiert
628  ch_zh_1118.wav	die flanken der beiden räder berühren sich nur punktförmig	die grand der weiger regeliert sich noch punktförmig
768  ch_sg_0077.wav	sie hatten sich nie gestritten	sie haben sich vier extritten
297  ch_gr_0788.wav	auch bio kommt nicht ganz ohne pestizide aus	auch bio kompliegt genz ohne pestizinaus
1288  ch_lu_0661.wav	der jäger zog seinen pelz ab und ging damit nach hause	die berger haben sinnen peldungserklärungen eingegangen
1197  ch_bs_1854.wav	am samstagvormittag nicht ganz wolkenlos	am sance die plane tage nicht ganz zwei geluss
1181  ch_bs_0419.wav	fahrrad und wanderwege verlaufen um den gesamten stausee	mehr jahrem wanderwechtellen der gänzen stall sind
1192  ch_bs_2408.wav	hattest du ihn nicht gehört er hat und ganz laut gerufen	es geht nicht kerf kann hat ganz nicht geufen
609  ch_zh_1469.wav	das kann für die schweiz sicher keine valable lösung sein	es kann jetzt aber sicherkeit ruchtbare lesung sein
1019  ch_ag_0764.wav	in der schweiz gibt es nur noch dreitausend brutpaare so frei	bereits jetzt gibt für die regierung personen
1108  ch_bs_0591.wav	sie ist schon eine träge sache die schweizer politik	hier ist sehr gefährde fächte sei es eine pallitit
1028  ch_ag_1491.wav	der negative wert hat sich innert zwei jahren fast verdoppelt	der eneragiese wert hat sich unterhebt ein zehn jahres verdappert
908  ch_sg_1741.wav	er zwängte sich durch die öffnung und wühlte weiter	herzlängt sich daran tefnung und rediten
662  ch_zh_3318.wav	bern aargau und graubünden melden neue rekorde	bern ergang krebinden haben die neuer geführt
349  ch_gr_2203.wav	es geht um unsere altstadt und es soll neues entstehen	es gartomisse alstag und ein sehr neues entstehen
552  ch_zh_0159.wav	beim milliardenprojekt zeichnet sich ein klares nein ab	im mir jahren projekt zechnet sich ein kläres neue ab
1260  ch_lu_2316.wav	lange krankheit ertrug er zum ende seines lebens geduldig	am ende für sind eben haben einen langen kranken langerträge
1040  ch_ag_2577.wav	ihr rechter arm schürfte über eine scharfe glaskante	eine recht jahres haben wir einen grässekannten geschäft
1010  ch_ag_2403.wav	erst wenn er genug lärm gemacht hatte gab er sich zufrieden	deshalb möchte ich noch glend macht hat gegen sich das redertand
778  ch_sg_0513.wav	positiv für geldbeutel und umwelt	positive geht bitte und umwert
29  ch_vs_0094.wav	in den alpen und im süden ist es meistens sonnig	ich habe dann ich sie des mestens zuneg
495  ch_zh_0985.wav	sehr spannend wurde das spiel in den schlussminuten	sehr spannend ist spier in den schlüssen minuten wurden
1180  ch_bs_1061.wav	dann soll thor eine katze vom boden aufheben	dann soll die hohe kann das burde auf kirchen
807  ch_sg_0894.wav	um die software braucht man sich ebenfalls keine sorgen zu machen	die saftwerb braucht man sich keine sagen zu nachhen
975  ch_ag_0413.wav	die spannung zwischen ihm und sema scheint zu explodieren	das wängerzisse im und zeinlassungsexvergieren
412  ch_gr_2429.wav	laycock war nicht in der kutsche mitgefahren	der allein gerade ist nicht immer gutschamitgefähren
370  ch_gr_1650.wav	und das ohne eine einzige platte laufen zu lassen	dies ohne einzige platte laufen zu jahren
445  ch_zh_1046.wav	die art gehört zu den sklavenhaltenden ameisen	die asketze ich ein kleinen verhaltenden meisen
808  ch_sg_2729.wav	ich verscheuche sie mit einer handbewegung	ich versichte sind nicht fällt bereitet
965  ch_ag_2599.wav	du übernimmst die verantwortung dafür dass sie sich nicht betrinkt	ich gebe uns verändert dafür dass es sich nicht den grünft
70  ch_vs_0122.wav	es bräuchte deshalb zunächst eine vermittlung von dritten	ein gleichzeitiger am 1 freuter gritten
288  ch_be_2260.wav	ich male sehr gerne die figuren in den malheften aus	ich nehme sehr ganz segauern in genau heft daraus
149  ch_vs_1775.wav	wir assen alle zusammen den feinen braten	wir haben alle zusammen der feinderat ergessen
667  ch_zh_1533.wav	zurückzuführen ist das einerseits auf die metoobewegung	das ist ernerseit sich die meinthilbewegung zurückzukieren
1188  ch_bs_2420.wav	erst jahre später liess er sie endlich los	ist jahre spielt also andere fluss grund
409  ch_gr_0202.wav	manchmal sind sie bemalt meist auf der innenseite	lennmal sind es gemal gemäss auf diesen seiten
255  ch_be_1780.wav	ich kehre laub immer nur ende herbst	ich habe laut immer noch ende hergst
1164  ch_bs_2742.wav	ich fürchte damit verschwendet ihr wertvolle zeit	ich beklicht damit dies wenden der weg von alle zu
784  ch_sg_1143.wav	die temperaturen gehen im norden ein bisschen zurück	erparaturwegende laden es jetzt zurück
649  ch_zh_1078.wav	die offiziere zwingen ihn sich nackt ausziehen	die pofiziert sinner immer sich bluck abzuziehen
295  ch_be_1796.wav	tatsächlich können sie den killern die münze wieder abnehmen	die tagfächlichheiten die kinder die mensen dragenommen
1269  ch_lu_2504.wav	er trinkt noch einen schluck bier rülpst und schüttelt den kopf	ergreich von einem lukbiergerbst und schiedlegenkopf
1085  ch_bs_1512.wav	dabei fehle es dem staat eigentlich nicht am geld	wenn diesem staat eigentlich nicht angelt
1261  ch_lu_0298.wav	auch vollkornbrot mit butter und käse ist zulässig	auch von dem brund mit denken für zulässig
888  ch_sg_2705.wav	sie bat mich erst gerade ihr den tee zu bringen	sie haben erst gab begen ihrer der kredit bringen
815  ch_sg_1591.wav	und es sei demokratisch nicht legitim	ich erteile demokäge dass wir ledität
410  ch_gr_1134.wav	zudem gibt es dort auch noch mischungen mit cola oder zitronenlimonade	zudem gibt es auch gerade noch mit rolle und erzeitern
680  ch_sg_2688.wav	wir traffen uns gegenseitig ins gesicht	wir kommen die gegenseitig ist gesicht
867  ch_sg_2473.wav	es hatte den ganzen tag schon ranzig gerochen	wir haben schon eine regänze tagenämpfer geschneggt
1070  ch_ag_0969.wav	oft können die experimente dann sogar nützlich sein	herft können die experimenten sogar nötzlich viel
1111  ch_bs_0036.wav	ich deute ihr mein interesse offensichtlich an	ich diese ihren ein interesse auch versichtlich an
82  ch_vs_1589.wav	ist albert rösti noch der richtige präsident	ist dreiber grösste in der richte präsident
1086  ch_bs_0181.wav	viele verkäufer haben von botanik wenig ahnung	die inferkeichen haben von den gerne gerne nicht winder ehnet
1307  ch_lu_1806.wav	narben falten und akne können ebenfalls behandelt werden	werbefall der piklichend auch behandeln gehen
1253  ch_lu_0529.wav	der ausgang der ständeratswahl in genf ist noch offen	der auslange der ständer auch zwei im gende ist nach offen
292  ch_be_1741.wav	er zwängte sich durch die öffnung und wühlte weiter	daher hat sich der gefne gezwänkt und weitergewillt
432  ch_zh_2995.wav	hierbei handelt es sich um einen spielerischen abschluss des kusses	bei dann handelt sich um entspieren ist abschlüsse des kusses
1303  ch_lu_1027.wav	die einrichtung eines nahverkehrs konnte keine rolle spielen	die einrichtung eines nachverfieren hat keine wohl stellen
1082  ch_bs_2741.wav	er selbst hatte keinen gedanken daran verschwendet	er sehen durchkreiten dem begref verschwängelt
368  ch_gr_2588.wav	sie war ausgeruht hungrig glücklich	sie war ausgerade die hundlung und gleglich sein
221  ch_be_1811.wav	ab heute mittag örtlich gewitter	ich habe keine nicht tag erstlich gemittel
87  ch_vs_0898.wav	karrierestart zwischen hightech und tradition	karrrierestatzlische haltech und tration
264  ch_be_2276.wav	du ziehst die doch besser aus	diese ziehen ist nicht defferat
852  ch_sg_2659.wav	meine frau hat sie gestrickt und ich hänge an den dingern	meine frau hat sie gestrekt und ich hänge gegen
84  ch_vs_0867.wav	ist die gesundheit der bevölkerung gewährleistet	ist der gesundheit fehlbevölkerung gewährlässtet
