id	target_txt	prediction
398  ch_gr_2171.wav	highlight der ausstellung sind die sensen	heilleit für die ausstellung sind zenzeln
734  ch_sg_2528.wav	du schielst tatsächlich ein bisschen	wir sehen es tatsächlich ein tipfeli
746  ch_sg_2448.wav	er hasste es zu niesen	hier hat es gefässt und zu lösen
559  ch_zh_2014.wav	was bedeutet das konkret	das heisst nicht geführt
443  ch_zh_1052.wav	der apfel kann vielseitig eingesetzt werden	dort funktioniert vieles über diese gesetze tragen
392  ch_gr_1493.wav	die kleine kammer setze falsche prioritäten	dort haben wir es setzt die fehlxerieritäten
939  ch_sg_2666.wav	stell dir vor ich stürze	das thema ist dirgend
1135  ch_bs_1856.wav	wie hoch ist das schauerrisiko heute	in der hoch ist es eine sammreisige heute
326  ch_gr_2570.wav	schrumpfst du zu einem kleinen käfer zusammen	so unterstützen wir auch die käfere zahlen
974  ch_ag_1719.wav	sie wendet sich um und blickt hinunter auf die stadt	so trägt sich deshalb um die eth auf die stadt
717  ch_sg_2717.wav	seine oberfläche war uneben	sind wir aber vielleicht ein universität gewesen
1312  ch_lu_0503.wav	die trikots wurden von gonzo geklaut	liebe sind vom ganzen gefährdet worden
567  ch_zh_3861.wav	der deutsche kaiser war hocherfreut	wenn diese kantone ins frauen erfreut waren
458  ch_zh_1873.wav	zeitweise hat es dichtere schleierwolken	teilweise hat es dichterische erwöhnt
1233  ch_lu_0925.wav	im nächsten jahr soll handtracking hinzukommen	lassen sie sie hanne kragkennen dazu kommen
1223  ch_lu_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	aber mit drauf ist die wege legion eingewährt
465  ch_zh_2413.wav	kurz vor weihnachten schneite es leicht	künfte das fallionerktor etwas gesagt
1254  ch_lu_2458.wav	irgendjemand pfuscht mir hier ins handwerk	irgendwert befinden wir bereits ins handref
338  ch_gr_0171.wav	jetzt hab ich dich du alter sünder	jetzt haben will die wege sinner
350  ch_gr_1527.wav	aber alle haben dieselben sorgen	aber auch in derselben sagen
379  ch_gr_1687.wav	und jetzt stopft er sich mit fleisch voll	jetzt stopp darf sich nicht klein voll
998  ch_ag_0598.wav	die sechsunddreissig jährige greta gysin zieht ins parlament ein	die fachsenberichte wäre zu dieses parlament
1313  ch_lu_2472.wav	meine güte roch der arme ranzig aus dem mund	dort hat er eine wähnzelne unseres erachtens geschmerkt
774  ch_sg_2648.wav	geliehen hab ich es nicht gestohlen	herzlich ausgelehnt nicht bestehen
119  ch_vs_0046.wav	ich zog mich also vor dem arzt aus	ich kann eser für den arzt abgezogen werden
153  ch_vs_1991.wav	es ist immer teil von machstrukturen	es handelt sich um einen teil des achtsdrukturen
79  ch_vs_0693.wav	das geheimrezept wildblumen	das kennen wir zept will planen
53  ch_vs_0268.wav	also drei grad mehr als heute	als ich denke daran einreichungen
403  ch_gr_1861.wav	lockerschnee weisst eine extrem geringe dichte auf	jücker sind wir extrem gring richtig
708  ch_sg_1034.wav	seitdem ist der ort selbstständig	seit teil ist der art selbstständig
227  ch_be_2673.wav	aber ich tanze nicht nach deiner pfeife	aber ektenzen wir nicht nach der glative
309  ch_gr_2389.wav	ja ich glaube jetzt habe ich das verstanden	ich glaube wehrt es handlungsverständnis
951  ch_ag_1523.wav	allerdings ist sie nicht selbstverständlich	anderen sind sie die waffserständlich
931  ch_sg_0924.wav	videoconferencing boomt	ich habe der kanton bern sehr burgd
135  ch_vs_2693.wav	ich trank noch ein glas	das ist für uns gerichtsbetrichend
842  ch_sg_2675.wav	du tanzt so leicht wie eine feder	die ganze ist es verleicht ja noch freiwillig
1272  ch_lu_1780.wav	ich kehre laub immer nur ende herbst	ich wisse das wäre immer noch ende herbst
704  ch_sg_2501.wav	nicky rollte sich auf die seite	liegen ziel zurzeit gekärt
1120  ch_bs_1499.wav	seit zehn jahren ist sie konstant	seit fehljahren ist sie honstand
57  ch_vs_2494.wav	ich bin nur so gerannt um dich einzuholen	ich spiele unsere gesekkes der schützenmille
127  ch_vs_2678.wav	ich fürchte dass er euch täuscht	das verpflichtet dieser vorhanden ist
1140  ch_bs_0221.wav	aber er widersprach auch nicht	aber wir haben nicht andere sprecher
771  ch_sg_0063.wav	das auto rast durch die nacht	das autor laster gemacht
1056  ch_ag_2207.wav	ich starre in die weiten des ozeans	darauf hat die idee des arzents gestärkt
828  ch_sg_1142.wav	sonst ist es dann morgen wieder trocken	sonst ist es dieser lange nicht ertachen
404  ch_gr_1849.wav	drohnen vermessen die schneedicke	teile verlesen sie das nicht detail
322  ch_gr_1723.wav	er warf die flasche zur seite	sie haben extrem auf die seite geliefen
1022  ch_ag_2601.wav	ich wohne in einem kleinen hotel und erhole mich	ich weiss noch einen finanziellen hallen nicht
1023  ch_ag_2629.wav	auf diese weise sparst du jede menge zeit	auf die weise wäre es jeden magen zeigt
1216  ch_lu_0474.wav	wochentags werden eher frühstücksflocken zum frühstück serviert	unter den wochen gibt es wieder zu margen
1215  ch_lu_2505.wav	dann rülpste er gewaltig und kicherte darüber	die energierung der ärztentrebengerächte
438  ch_zh_3686.wav	wir waren total erstaunt über lena	wir waren vergangen stunden in den gewinnen
1262  ch_lu_1838.wav	am abend klar mit wenigen wolken	erlaube ich mich ein paar worken
1195  ch_bs_1698.wav	hommes bereitet schon das haus vor	der ammer möchte ich ausbewägt
877  ch_sg_2261.wav	du malst das ja sehr bunt aus	diese müssen sie eben leiter
660  ch_zh_2953.wav	die zahl der betroffenen schwankt	die zehn der betroffenen schrunkte
540  ch_zh_2758.wav	doch es kam andersnein	aber es ist anders kommen
1047  ch_ag_2588.wav	sie war ausgeruht hungrig glücklich	sie war uns dort wohl glicklich
1218  ch_lu_1018.wav	diese volksbräuche sind europaweit verbreitet	die volksbisse lerropariker träger
418  ch_gr_2207.wav	ich starre in die weiten des ozeans	ich stehe entweiter vom ortion
420  ch_gr_2561.wav	eine alte frau schrie auf	eine alte frau möchte aufgeschrahlen
1015  ch_ag_1888.wav	am abend nicht ganz wolkenlos	dieser margel ist es wirklich ganz wohl aus
311  ch_gr_1864.wav	auf zweitausend metern elf grad	auf 21 meter eine frage
873  ch_sg_1754.wav	unglaublich er zerpflückt dich ja	allerätlich nimmt die resellande
1013  ch_ag_0228.wav	du hast mir damals alles weg gegessen	persönlich wird dort noch ein alles wertpassen
782  ch_sg_1631.wav	die schweiz eine schwimmnation	das schweiz bei schweizerischen gesehen
1219  ch_lu_2539.wav	alter freund du schläfst jetzt ein	er den kollegen schlage ich jetzt ein
565  ch_zh_3685.wav	der unfall verursachte zwei tote	die umfahrung sind zwei durchkehrt
604  ch_zh_0987.wav	beliebtes ziel ist der stockberg	beliebt das ziel ist der stockberg
37  ch_vs_2641.wav	du magst ihn und das spürt er	der lechsene und dieses gespergern
1256  ch_lu_2302.wav	dann drehe sich für ihn die zeit zurück	der freisicht findet zeit zurück
886  ch_sg_2711.wav	sie ist schon vor langer zeit umgezogen	wir sind verlangen gesagt vergelt
1231  ch_lu_0528.wav	das zeigte sich am dienstagabend	das hat sich entziehungsweise gezeigt
1102  ch_bs_2437.wav	sie naschte von den pralinen	sie hat es von der probleme gessen
73  ch_vs_1228.wav	der april macht wieder mal was er will	die herr bern machtmals der haserin
643  ch_zh_1695.wav	sie sind sicher gut vorbereitet	sie sind sicher gut vorwegen
31  ch_vs_2668.wav	dann stürzt du dich von einem kliff	das dürfte die gefängnisse
686  ch_sg_0074.wav	vor allem du siehst dich ein bisschen um	noch allem durchaus explizit an
1238  ch_lu_2667.wav	deshalb stürze ich auch hin und wieder ab	deshalb stellt sich die entsprechenden ab
166  ch_vs_0655.wav	sofort sah er das rotkäppchen	sie haben ziemlich febnig gesehen
23  ch_vs_2330.wav	der plan wurde fallengelassen	das problem lösen sie
61  ch_vs_2523.wav	ich schaue mir das im auto an	wie viel gesagt wurde
446  ch_zh_1720.wav	endlich wendete sich das schicksal	die entwicklung hat sich sehr gelangen
616  ch_zh_1468.wav	weshalb haben sie eigentlich deutschland im auge	sie haben sagen wichtigskanilage
48  ch_vs_0254.wav	diese benötigen viel strom	das beispiel ist deshalb
1277  ch_lu_1555.wav	das problem sind nicht die kantonsgrenzen	das verliessen wir nicht kantonsgenzen
1165  ch_bs_0633.wav	gut dachte sich der wolf	gut hat sich verreicht dank
122  ch_vs_2645.wav	ich stehle ihn aus der vorratskammer	ich stere lieser vorredner
1004  ch_ag_2364.wav	der maulwurf gräbt sich durch die erde	der muller gäbe sich dort bergen
944  ch_sg_1810.wav	am samstag ist es oft sonnig	am fallstag ist eine fachzüllig
492  ch_zh_2638.wav	weil ich deine fantasien spüre	ich möchte ihnen einiges spieren
481  ch_zh_2611.wav	sie hatte auf der kellertreppe gesessen	sie ist auf der fall ein stebengesetzend
777  ch_sg_1180.wav	ich wünsche ihnen einen schönen abend	ich wünsche ihnen eine solche arbeit
22  ch_vs_0241.wav	am donnerstag einzelne regenschauer	am grünestag einzelner agenfrauen
1093  ch_bs_1062.wav	ich sollte immer auf ihn aufpassen	ich sage immer viel aufpassen
855  ch_sg_0072.wav	er sieht sie erstaunt an	er schaut sie erstaunt dar
1053  ch_ag_2549.wav	sie mussten ihn auf eine lichtung geschleppt haben	somit lassen wir wichtig geschlebt her
1000  ch_ag_0229.wav	ich sage du wirst für sie gekehrt haben	ich fage den wesentlichen situationen
469  ch_zh_1668.wav	und wie stoppt man ronaldo	und hier ist optimieren gerneude
921  ch_sg_2670.wav	mutter war zu boden gestürzt	die arten ist auf der bröde gekämpft
561  ch_zh_0171.wav	jetzt hab ich dich du alter sünder	jetzt fand ich die planung sinner
199  ch_be_1142.wav	sonst ist es dann morgen wieder trocken	sonst ist es delorne hier ertrachen
1017  ch_ag_1687.wav	und jetzt stopft er sich mit fleisch voll	denn jetzt sacht es sich nicht klares volk
116  ch_vs_2686.wav	sie hat es gut getroffen	sie sind nicht betroffen
645  ch_zh_4114.wav	ein raunen ging durch die menge	ins rahmen ist sie noch nicht eingegangen
547  ch_zh_2955.wav	immer wieder werden hier tiere überfahren	immer wieder verarragieren befahren
1016  ch_ag_1877.wav	prognose für in den bissen	pragmössig von der übernehmen
351  ch_gr_2749.wav	ja sie hatten alle verstanden	ja sie sollen alle verstanden
1052  ch_ag_1726.wav	wir haben ihn in den turm geworfen	wir haben ihnen daran geklärt
1226  ch_lu_2471.wav	kann es sein das ich ranzig rieche	kann sie relativ grenzeln geschnecken
101  ch_vs_1774.wav	er ass den kuchen selbst auf	er hat den fächer selber gegessen
792  ch_sg_1745.wav	ich zanke gerne mit dir rum	jetzt senkt gerne die rolle
252  ch_be_2464.wav	er prahlte nicht gern damit	damit hat nicht geändert
278  ch_be_2710.wav	ich habe gehört das du hier her umziehst	ich habe gehört dazu etwas noch heran
165  ch_vs_2724.wav	ihm war unterdessen eine idee gekommen	die rewise herressen eingerichten
654  ch_zh_0820.wav	die person wurde behandelt	die person wurde beantragt
282  ch_be_2738.wav	er verschmutzt die taschentücher	er verschlagt es gemäss zäher
568  ch_zh_1723.wav	er warf die flasche zur seite	ich habe die klassen auf zeit vergleicht
1130  ch_bs_2634.wav	ich spucke dir ins gesicht	ist die struktive geschichte
427  ch_zh_3447.wav	das geschieht mehr schlecht als recht	das bezieht einen schlechten recht
244  ch_be_2666.wav	stell dir vor ich stürze	das stelle der fahrer ist dürfen
456  ch_zh_1697.wav	du bereitest ein bad für ihn vor	sie machen es ein bald hier interrat
963  ch_ag_2214.wav	seither hat sie stark abgenommen	solche darlagen zur abgenommen
1297  ch_lu_1782.wav	wir haben gekochte kartoffeln gemacht	wir krafteren zugleich
388  ch_gr_2615.wav	er sitzt an einem computer	herzlich willkommen hinter
389  ch_gr_0957.wav	mannschaft integriert	langsacht und bewerbt
27  ch_vs_0916.wav	die wall street steht unter feuer	die gewässerung dieser werfeier
1276  ch_lu_1541.wav	aber es gehe auch um medizin	aber es gibt auch medikille
1054  ch_ag_2561.wav	eine alte frau schrie auf	hineinarden sagen sie aufgestallen
1206  ch_lu_2713.wav	ich bin gerade wirklich unbeholfen	ich spreche entwicklung
1294  ch_lu_2738.wav	er verschmutzt die taschentücher	eigentlich mass die sehr verdreckung
536  ch_zh_1523.wav	allerdings ist sie nicht selbstverständlich	dabei sind sie nicht selbstverständlich
580  ch_zh_1694.wav	er hatte sich gut vorbereitet	ich habe sich gleich vorbereitet
1290  ch_lu_2704.wav	er hat mich um diesen gefallen gebeten	er hat in der lex allen partei
75  ch_vs_2709.wav	ich ziehe gerade ins alte haus um	ich zuergebe ihnen ein kriss
672  ch_zh_1527.wav	aber alle haben dieselben sorgen	aber alle haben die gleichen sorgen
1278  ch_lu_2712.wav	sie sah sehr unbeholfen aus	sie hat sehr umgesehen
66  ch_vs_1770.wav	es ist mir aus der hand entglitten	das sind wir unsere handlung
240  ch_be_2672.wav	aber nach was hat sie gesucht	aber nachher wäre es hetzung gesucht
880  ch_sg_1595.wav	news aus dem eishockey	wir sind aus dem userer krei
763  ch_sg_2689.wav	ich trinke einen schluck bier	ich kinder uns wirklich die ba
670  ch_zh_2748.wav	nur verstand sie nicht warum	man hat zu einem verständnis weshalb
1282  ch_lu_2706.wav	du hast sie gebeten das zu tun	sie wissen gegen dies machen
236  ch_be_2699.wav	ich umarme dich fest	auch erlären sie fest
1265  ch_lu_2538.wav	sonst schlafe ich am nachmittag ein	das erlaube ich einem neuen energie
516  ch_zh_2572.wav	nicht wenn ich sie vorher schubse	nicht einfach sozialhilfe
258  ch_be_2538.wav	sonst schlafe ich am nachmittag ein	sonst werfen wir nachmittag eine
802  ch_sg_2700.wav	du umarmst mich fest	im lärmsel fest
760  ch_sg_0061.wav	also habe ich gepfuscht	also ihr auch gefusst
592  ch_zh_2410.wav	es fängt langsam an zu regnen	es handelt sich um eine argene
613  ch_zh_2613.wav	jetzt sitze ich zum letzten mal	jetzt sind zum letzten mal
7  ch_vs_1017.wav	jänner im amt war	lange wir in der anderen war
970  ch_ag_1725.wav	ich hab keinen stein geworfen	wir haben es angeregt
570  ch_zh_1051.wav	er möchte sich die welt anschauen	dieser mich zwar gar nicht
1033  ch_ag_1532.wav	schon lieber im hintergrund	schon liegen ihnen der ganz
514  ch_zh_1696.wav	ich bereite den verband vor	ich mache einen gangbarat
1300  ch_lu_2274.wav	er wringt nichts aus	er trifft mir nicht uns
981  ch_ag_1255.wav	wer ist jon snow	wer ist zahlreich
741  ch_sg_1784.wav	ich gewinne sonst nie	ungewillig ist es nie
1018  ch_ag_2615.wav	er sitzt an einem computer	das sollte sie sympathien über
826  ch_sg_1787.wav	ich gewinne dieses spiel gerade	nicht gewinn das pleingereg
714  ch_sg_2703.wav	sie hatten sich umarmt	hier haben sich erläut
956  ch_ag_0198.wav	er war geh	wir haben es gesehen
997  ch_ag_1692.wav	ich bin von oben rein gekommen	sprecherin der fall
1250  ch_lu_2699.wav	ich umarme dich fest	ich vernehme das ist fest
142  ch_vs_2334.wav	wir haben die tüten festgehalten	hier nimmt zweck fest
932  ch_sg_2699.wav	ich umarme dich fest	niemanden fest
1246  ch_lu_0071.wav	ich sehe ihn mir an	das würden wir aber
669  ch_zh_1255.wav	wer ist jon snow	wer ist es exempliziert
1101  ch_bs_0234.wav	starker föhn	das täter folgende
1075  ch_ag_1478.wav	alle wissen es	pallele wesen
397  ch_gr_1478.wav	alle wissen es	einwissens
162  ch_vs_0899.wav	was ist fake	weshalb das fert
473  ch_zh_3282.wav	will man sie nicht mehr	denn man zu raument
489  ch_zh_3268.wav	wieviel soll die ausnahmebewilligung künftig kosten	ich versehe die ausnahmewilligung in zukunft kosten
497  ch_zh_1494.wav	das gehöre zu einer glaubwürdigen klimapolitik	das klein zerniert die anführung der kinderpallitik dazu
375  ch_gr_2403.wav	erst wenn er genug lärm gemacht hatte gab er sich zufrieden	erstens genügend gemerkt hat waren sich zufrieden
222  ch_be_1193.wav	in der nacht fallen die temperaturen unter dreizehn grad	er machte das tendraturen unter 133 gräde
836  ch_sg_2488.wav	die reifen dieses wagens waren nicht kugelsicher	die preise verwagen sie nicht von besichern gesehen
391  ch_gr_0969.wav	oft können die experimente dann sogar nützlich sein	auf die gilt experiminser wäre nicht zu sein
1136  ch_bs_2387.wav	also ich verstehe das gerade inhaltlich überhaupt nicht	auch sich verstanden dass gerade inheitlich überhaupt nicht
537  ch_zh_2994.wav	sie bauten mais bohnen quinoa und kürbisse an	so ein weiss bollechnologie an ihrer bisabbaut
1251  ch_lu_0930.wav	amazon will quantumcomputing salonfähig machen	einen samerkanton campiert hinsichtlich sagen und fälle machen
600  ch_zh_0978.wav	sie ermöglicht ausserdem eine vorhersage des kommenden wetters	sie ermöglicht als zur damit vorhersage des kommenden wacken
973  ch_ag_2576.wav	einer von ihnen wurde von seinen kameraden nach vorne geschubst	die alle von ihnen ist versorgt von einem ragel nach vorne geschäft werden
619  ch_zh_0038.wav	noch sein vater animierte ralph voltz zum zeichnen	wir sind im vergangenen relativ vollz zum zehnmanimiert
628  ch_zh_1118.wav	die flanken der beiden räder berühren sich nur punktförmig	die rand der gelierten leger auf einen punkt für mich
768  ch_sg_0077.wav	sie hatten sich nie gestritten	zudem haben sie ein erfüllungstritten
297  ch_gr_0788.wav	auch bio kommt nicht ganz ohne pestizide aus	auch biel erkompliert genz formuliert pestizide aus
1288  ch_lu_0661.wav	der jäger zog seinen pelz ab und ging damit nach hause	die berger haben um seine personen zu sagen liesten wiederheit gerne
1197  ch_bs_1854.wav	am samstagvormittag nicht ganz wolkenlos	am samstag fehlentag und ganz zweirken aus
1181  ch_bs_0419.wav	fahrrad und wanderwege verlaufen um den gesamten stausee	wir laren wanderrecht gelten den ganzen staus sein
1192  ch_bs_2408.wav	hattest du ihn nicht gehört er hat und ganz laut gerufen	das kann es nicht kraft gehen hat ganz heute gerufen
609  ch_zh_1469.wav	das kann für die schweiz sicher keine valable lösung sein	das kann es aber sicher keine druckbare lösung sein
1019  ch_ag_0764.wav	in der schweiz gibt es nur noch dreitausend brutpaare so frei	er sollte es jetzt gibt verlangt hier unser bürgbereiche
1108  ch_bs_0591.wav	sie ist schon eine träge sache die schweizer politik	für uns sagt die ferdenfachten sitzen prolitik
1028  ch_ag_1491.wav	der negative wert hat sich innert zwei jahren fast verdoppelt	die härrende sie werden sich innerhalb von zehn erfassen vergeben
908  ch_sg_1741.wav	er zwängte sich durch die öffnung und wühlte weiter	er zwingt sich dann die öffnung an der tritte
662  ch_zh_3318.wav	bern aargau und graubünden melden neue rekorde	bern argau und graubinden eigentlich neuer gefördert
349  ch_gr_2203.wav	es geht um unsere altstadt und es soll neues entstehen	es gartonomisse ausstadt und selber neues entstehen
552  ch_zh_0159.wav	beim milliardenprojekt zeichnet sich ein klares nein ab	für milliärderpriert zechnet sich ein kernes neues ab
1260  ch_lu_2316.wav	lange krankheit ertrug er zum ende seines lebens geduldig	am anderen haben lange franken lange erträgt
1040  ch_ag_2577.wav	ihr rechter arm schürfte über eine scharfe glaskante	durch eine rechtlahme sind grossratskantonale geschäfte
1010  ch_ag_2403.wav	erst wenn er genug lärm gemacht hatte gab er sich zufrieden	das macht auf diesem noch lange gemacht hat gegen sich zu weder geld
778  ch_sg_0513.wav	positiv für geldbeutel und umwelt	positive geld bieter und umwert
29  ch_vs_0094.wav	in den alpen und im süden ist es meistens sonnig	in einem aupanisieges mestens sonntag
495  ch_zh_0985.wav	sehr spannend wurde das spiel in den schlussminuten	sehr spannend ich spiere in den schlüssminuten
1180  ch_bs_1061.wav	dann soll thor eine katze vom boden aufheben	dann seien vertrauen hat es vom burden aufführen
807  ch_sg_0894.wav	um die software braucht man sich ebenfalls keine sorgen zu machen	auch die saftwerke braucht man sie keinen sorgen zu lassen
975  ch_ag_0413.wav	die spannung zwischen ihm und sema scheint zu explodieren	das spannende sesser em und zulassend zu extruieren
412  ch_gr_2429.wav	laycock war nicht in der kutsche mitgefahren	der allein gehört ist nicht intergrutschon liegen
370  ch_gr_1650.wav	und das ohne eine einzige platte laufen zu lassen	und dies ohne einzige platter laufen zu fragen
445  ch_zh_1046.wav	die art gehört zu den sklavenhaltenden ameisen	die hfklassen sind das kantonale armeisen
808  ch_sg_2729.wav	ich verscheuche sie mit einer handbewegung	diese für sich sind mit kanton bewegung
965  ch_ag_2599.wav	du übernimmst die verantwortung dafür dass sie sich nicht betrinkt	durch uns verändert worden dafür dass es sich nicht bekünftigt
70  ch_vs_0122.wav	es bräuchte deshalb zunächst eine vermittlung von dritten	das gleiche amt sehen sie frühtlich vergritten
288  ch_be_2260.wav	ich male sehr gerne die figuren in den malheften aus	ich nehme sehr gar nicht seburen in den laufenden aus
149  ch_vs_1775.wav	wir assen alle zusammen den feinen braten	wir haben alle zusammen den vorangehenden gessen
667  ch_zh_1533.wav	zurückzuführen ist das einerseits auf die metoobewegung	das ist andererseits auf die mittelbewegung zurückzukehren
1188  ch_bs_2420.wav	erst jahre später liess er sie endlich los	das diale steht auch für andere flusskrunde
409  ch_gr_0202.wav	manchmal sind sie bemalt meist auf der innenseite	linne wäre es uns demals gemestens auf der gleichen seite
255  ch_be_1780.wav	ich kehre laub immer nur ende herbst	ich habe laut immer noch einen ende herbst
1164  ch_bs_2742.wav	ich fürchte damit verschwendet ihr wertvolle zeit	ich beflecht denn nicht für das wender der rat falli zu
784  ch_sg_1143.wav	die temperaturen gehen im norden ein bisschen zurück	die elparaturregeln lagen ein bisschen zurück
649  ch_zh_1078.wav	die offiziere zwingen ihn sich nackt ausziehen	profiziert sind wir in sich blück abzusehen
295  ch_be_1796.wav	tatsächlich können sie den killern die münze wieder abnehmen	tatsächlich halten sie diesen kindern die menschen daran
1269  ch_lu_2504.wav	er trinkt noch einen schluck bier rülpst und schüttelt den kopf	der bericht von einem luk bier gerbst und schiedliche kopf
1085  ch_bs_1512.wav	dabei fehle es dem staat eigentlich nicht am geld	denn die ferien start eigentlich nicht anwelt
1261  ch_lu_0298.wav	auch vollkornbrot mit butter und käse ist zulässig	auch vor dem grossen rat mit ankrafis zur lesung
888  ch_sg_2705.wav	sie bat mich erst gerade ihr den tee zu bringen	sie haben den ersten betten ihren erklärungspellen
815  ch_sg_1591.wav	und es sei demokratisch nicht legitim	bund er sei demokratisch wir legitim
410  ch_gr_1134.wav	zudem gibt es dort auch noch mischungen mit cola oder zitronenlimonade	zudem gibt es auch gerade noch lyssigen mittrollen und zeitren
680  ch_sg_2688.wav	wir traffen uns gegenseitig ins gesicht	wir treffen genannt gegen seiten aus gesicht
867  ch_sg_2473.wav	es hatte den ganzen tag schon ranzig gerochen	wir setzen den ganzen angehend für beschneggt
1070  ch_ag_0969.wav	oft können die experimente dann sogar nützlich sein	oft können die experimenten einen sogar noch zu verziehen
1111  ch_bs_0036.wav	ich deute ihr mein interesse offensichtlich an	ich stehe die ihres inkrasse versichtlich an
82  ch_vs_1589.wav	ist albert rösti noch der richtige präsident	ist daher bei der grössten unterrichten präsident
1086  ch_bs_0181.wav	viele verkäufer haben von botanik wenig ahnung	diese verkeicher haben von den gar nicht willig ähnen
1307  ch_lu_1806.wav	narben falten und akne können ebenfalls behandelt werden	wer befallten auch der pickel und auch behandelt werden
1253  ch_lu_0529.wav	der ausgang der ständeratswahl in genf ist noch offen	der aushalf der stand wir auch zwar ergänzen ist noch offen
292  ch_be_1741.wav	er zwängte sich durch die öffnung und wühlte weiter	hier hat sich durch gefragt und weitergewillt
432  ch_zh_2995.wav	hierbei handelt es sich um einen spielerischen abschluss des kusses	bei diesem handelt es sich um ein spielrischer abschlüsse des kusses
1303  ch_lu_1027.wav	die einrichtung eines nahverkehrs konnte keine rolle spielen	die einrichtung eines raschenverkehrs hat keine einrichtung
1082  ch_bs_2741.wav	er selbst hatte keinen gedanken daran verschwendet	auch fehlbruchtträge gedampetrafe verschwendet
368  ch_gr_2588.wav	sie war ausgeruht hungrig glücklich	sie war ausgerabt hundelt und gleich gewesen
221  ch_be_1811.wav	ab heute mittag örtlich gewitter	der kritische mittag erstlich grüpper
87  ch_vs_0898.wav	karrierestart zwischen hightech und tradition	karrieres tatsächlich zwischen hauptration
264  ch_be_2276.wav	du ziehst die doch besser aus	hier ziehen sie das legen auch die efferenz
