id	target_txt	prediction
788  ch_sg_1779.wav	wir werden alle zusammen das laub gekehrt haben	wir werden alle ein laub gefährden
920  ch_sg_2499.wav	dafür rieche ich nach schweisse	der schluss möchte ich als lärs
107  ch_vs_1833.wav	leichter regenschauer und windig	lechter argefälle endlindung
28  ch_vs_2697.wav	aber das dürfte doch wohl etwas übertrieben sein	da wäre ein dächtiger kohle eben zu übertreben sein
556  ch_zh_3322.wav	diese erhielt schliesslich auch den zuschlag	hier werden sämtliche haben dazu schläge erhalten
182  ch_be_2701.wav	er umarmt sie fest	am erne verfasst
949  ch_ag_0629.wav	guten tag rotkäppchen sagte der wolf	gut den tagnekapierten löffe gesagt
1289  ch_lu_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	und wallies gibt es sich bergresserevolkollegen
1298  ch_lu_0488.wav	das gefieder ist allgemein dunkel blaugrau	fakret sind auch genannt dunkenblar
641  ch_zh_3096.wav	sie beanspruchen deutlich weniger ressourcen als wir dies tun	sie brauchen gik winiger jetzt aussage nicht
1066  ch_ag_0606.wav	wie oft haben sie mit ihr schon über die schweiz gesprochen	auch aufganzen schauen sie aber das heute geleben
398  ch_gr_2171.wav	highlight der ausstellung sind die sensen	heilleit für den ausstellungs im zenzelnen
734  ch_sg_2528.wav	du schielst tatsächlich ein bisschen	wir sehen tatsächlich ein tipfel
746  ch_sg_2448.wav	er hasste es zu niesen	die adriatskasten zu lösen
559  ch_zh_2014.wav	was bedeutet das konkret	das heisst ein konflug
443  ch_zh_1052.wav	der apfel kann vielseitig eingesetzt werden	dort funktioniert viel sugereinsatz tragen
392  ch_gr_1493.wav	die kleine kammer setze falsche prioritäten	der klein haben wir setzt die fehlzegieritäten
939  ch_sg_2666.wav	stell dir vor ich stürze	das gesetz ist gelegt
1135  ch_bs_1856.wav	wie hoch ist das schauerrisiko heute	ich hoffe ist sammriesig heute
326  ch_gr_2570.wav	schrumpfst du zu einem kleinen käfer zusammen	es unterstützen wir die käfer zusammen
974  ch_ag_1719.wav	sie wendet sich um und blickt hinunter auf die stadt	so geht es sich um um die bleckerben auf die stadt
717  ch_sg_2717.wav	seine oberfläche war uneben	sind wir aber flächen unserer meinung
1312  ch_lu_0503.wav	die trikots wurden von gonzo geklaut	die liege sind im vom ganzen gefährd worden
567  ch_zh_3861.wav	der deutsche kaiser war hocherfreut	bedeutet waren für uns kohle freude
458  ch_zh_1873.wav	zeitweise hat es dichtere schleierwolken	teilweise hat es dichteli schlehr hohe
1233  ch_lu_0925.wav	im nächsten jahr soll handtracking hinzukommen	ich möchte also eine hand kredit zukommen
1223  ch_lu_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	aber mittwoch ist die wegen lagen unkam
465  ch_zh_2413.wav	kurz vor weihnachten schneite es leicht	kurz familienlecht artsbeitzer gesagt
1254  ch_lu_2458.wav	irgendjemand pfuscht mir hier ins handwerk	irgendwerte finde ich ein handref
338  ch_gr_0171.wav	jetzt hab ich dich du alter sünder	jetzt habe ich wieder auch gesender
350  ch_gr_1527.wav	aber alle haben dieselben sorgen	aber allehnt derselben sarben kann
379  ch_gr_1687.wav	und jetzt stopft er sich mit fleisch voll	am letzten statt darf sich mit kleines vorher
998  ch_ag_0598.wav	die sechsunddreissig jährige greta gysin zieht ins parlament ein	ich wechselbe aufgehrung zu dieses parlament
1313  ch_lu_2472.wav	meine güte roch der arme ranzig aus dem mund	dort hat allemann habe ich aus dem umgeschneggt
774  ch_sg_2648.wav	geliehen hab ich es nicht gestohlen	was ausgelehnt lehnt nicht gestellt
119  ch_vs_0046.wav	ich zog mich also vor dem arzt aus	ich kann also vor dem arzt abgezogen
153  ch_vs_1991.wav	es ist immer teil von machstrukturen	es ist immer teil der machtsdrukturen
79  ch_vs_0693.wav	das geheimrezept wildblumen	das kennere effekt mildplang
53  ch_vs_0268.wav	also drei grad mehr als heute	also drei gerade nicht einweigen
403  ch_gr_1861.wav	lockerschnee weisst eine extrem geringe dichte auf	ich jögger schneehe wextreingerinnen richtung
708  ch_sg_1034.wav	seitdem ist der ort selbstständig	seit teil ist der anzelbststand
227  ch_be_2673.wav	aber ich tanze nicht nach deiner pfeife	aber eckdenken vermutlich gelakive
309  ch_gr_2389.wav	ja ich glaube jetzt habe ich das verstanden	ja ich glaube möchte ich ein verständen
951  ch_ag_1523.wav	allerdings ist sie nicht selbstverständlich	anderen sind für die fachselstandlich
931  ch_sg_0924.wav	videoconferencing boomt	in der kanformation zum bund
135  ch_vs_2693.wav	ich trank noch ein glas	ich kann es klar vergleichen
842  ch_sg_2675.wav	du tanzt so leicht wie eine feder	ich denke es ist verliecht noch fredern
1272  ch_lu_1780.wav	ich kehre laub immer nur ende herbst	ich wisse das wort immer noch ende hebst
704  ch_sg_2501.wav	nicky rollte sich auf die seite	ich habe es auch zeite gehört
1120  ch_bs_1499.wav	seit zehn jahren ist sie konstant	seit fehljahren ist seitenstand
57  ch_vs_2494.wav	ich bin nur so gerannt um dich einzuholen	ich bin heraus eine gesekte der glpfrühle
127  ch_vs_2678.wav	ich fürchte dass er euch täuscht	der richte dieser fälle ist
1140  ch_bs_0221.wav	aber er widersprach auch nicht	dabei haben wir nicht einfachere sproche
771  ch_sg_0063.wav	das auto rast durch die nacht	das alto arstag lecht
1056  ch_ag_2207.wav	ich starre in die weiten des ozeans	daran sprechen wieder von arzent gestärkt
828  ch_sg_1142.wav	sonst ist es dann morgen wieder trocken	für mich ist es dieser manglichen pache
404  ch_gr_1849.wav	drohnen vermessen die schneedicke	trauen vermessen sie das nicht tegel
322  ch_gr_1723.wav	er warf die flasche zur seite	er extresse auf die seite gelefen
1022  ch_ag_2601.wav	ich wohne in einem kleinen hotel und erhole mich	ich wäre einen fleinen harten und hallen nicht
1023  ch_ag_2629.wav	auf diese weise sparst du jede menge zeit	auf diese wechsel wächst ihrer mergezeug
1216  ch_lu_0474.wav	wochentags werden eher frühstücksflocken zum frühstück serviert	unter den wochenungen müssen wir viel zu morgen
1215  ch_lu_2505.wav	dann rülpste er gewaltig und kicherte darüber	diesen haben gerber gesend reden gerecht
438  ch_zh_3686.wav	wir waren total erstaunt über lena	wir waren im vergangenstrum gewesen
1262  ch_lu_1838.wav	am abend klar mit wenigen wolken	er laube ich kär mich ein paar wolke
1195  ch_bs_1698.wav	hommes bereitet schon das haus vor	der anlächtliche ausbeweg
877  ch_sg_2261.wav	du malst das ja sehr bunt aus	die gemeinden sehr beitrag
660  ch_zh_2953.wav	die zahl der betroffenen schwankt	die zehn der betroffenen schrankt
540  ch_zh_2758.wav	doch es kam andersnein	aber ich ist endes gekommen
1047  ch_ag_2588.wav	sie war ausgeruht hungrig glücklich	sie war jetzt gewesen holung glücklich
1218  ch_lu_1018.wav	diese volksbräuche sind europaweit verbreitet	die volksbichselen europarik verbreitet
418  ch_gr_2207.wav	ich starre in die weiten des ozeans	ist der entweitel des auch c
420  ch_gr_2561.wav	eine alte frau schrie auf	eine alte frau hat aufgeschrauen
1015  ch_ag_1888.wav	am abend nicht ganz wolkenlos	am anderen ist es nicht ganz welche aus
311  ch_gr_1864.wav	auf zweitausend metern elf grad	auf 2 mittel einfrage
873  ch_sg_1754.wav	unglaublich er zerpflückt dich ja	angeblich nimmt die resultate
1013  ch_ag_0228.wav	du hast mir damals alles weg gegessen	das ist mir dazu auch ein wenig werkessen
782  ch_sg_1631.wav	die schweiz eine schwimmnation	es wird ein schindler gesehen
1219  ch_lu_2539.wav	alter freund du schläfst jetzt ein	der kollege schlagt jetzt ein
565  ch_zh_3685.wav	der unfall verursachte zwei tote	der umfassung hat seit zeit geführt
604  ch_zh_0987.wav	beliebtes ziel ist der stockberg	bereits ziel ist der stockberg
37  ch_vs_2641.wav	du magst ihn und das spürt er	wir machen und dieses sprechen
1256  ch_lu_2302.wav	dann drehe sich für ihn die zeit zurück	dem frei sich findet zeit zurück
886  ch_sg_2711.wav	sie ist schon vor langer zeit umgezogen	sie sind von langen gesitzt
1231  ch_lu_0528.wav	das zeigte sich am dienstagabend	das hat sich am sissigar wie gefähigt
1102  ch_bs_2437.wav	sie naschte von den pralinen	sie hat von den qualine ergässen
73  ch_vs_1228.wav	der april macht wieder mal was er will	der appelle machtmaligen laveryl
643  ch_zh_1695.wav	sie sind sicher gut vorbereitet	sie sind sicher gut vorgelegt
31  ch_vs_2668.wav	dann stürzt du dich von einem kliff	das dürfte für die gefundenkref
686  ch_sg_0074.wav	vor allem du siehst dich ein bisschen um	von allem grünen expliziellen
1238  ch_lu_2667.wav	deshalb stürze ich auch hin und wieder ab	deshalb steht sich ab dem zweiten ab
166  ch_vs_0655.wav	sofort sah er das rotkäppchen	sofort hätten wir zurückkehrt werden
23  ch_vs_2330.wav	der plan wurde fallengelassen	kommissionspräsident der fiko
61  ch_vs_2523.wav	ich schaue mir das im auto an	ich werde gesagt
446  ch_zh_1720.wav	endlich wendete sich das schicksal	ich habe es schon gesagt gelangen
616  ch_zh_1468.wav	weshalb haben sie eigentlich deutschland im auge	selbstverständlich der kanton
48  ch_vs_0254.wav	diese benötigen viel strom	das gleiche ist deshalb
1277  ch_lu_1555.wav	das problem sind nicht die kantonsgrenzen	das verliessen sie mit kantonsgrenzen
1165  ch_bs_0633.wav	gut dachte sich der wolf	gut hat sich der recht dankt
122  ch_vs_2645.wav	ich stehle ihn aus der vorratskammer	ich starre unsere vorredner kann
1004  ch_ag_2364.wav	der maulwurf gräbt sich durch die erde	der murf hätte sich der berge
944  ch_sg_1810.wav	am samstag ist es oft sonnig	am famstag ist eine fraktgeführt
492  ch_zh_2638.wav	weil ich deine fantasien spüre	ich könne das eingespieren
481  ch_zh_2611.wav	sie hatte auf der kellertreppe gesessen	sie ist auf den kantonenstegen gesetzen
777  ch_sg_1180.wav	ich wünsche ihnen einen schönen abend	wir wissen noch eine solche arbeit
22  ch_vs_0241.wav	am donnerstag einzelne regenschauer	am neuen statt einzelne wegenfalls
1093  ch_bs_1062.wav	ich sollte immer auf ihn aufpassen	ich sage immer auf viel aufpassen
855  ch_sg_0072.wav	er sieht sie erstaunt an	er lassen sie ein stunde da
1053  ch_ag_2549.wav	sie mussten ihn auf eine lichtung geschleppt haben	sie müssen es auch von wichtig geschlagen
1000  ch_ag_0229.wav	ich sage du wirst für sie gekehrt haben	ich sage der wesentliche resultate
469  ch_zh_1668.wav	und wie stoppt man ronaldo	wie ist optimierung erneude
921  ch_sg_2670.wav	mutter war zu boden gestürzt	netter ist auf der bodenkärt
561  ch_zh_0171.wav	jetzt hab ich dich du alter sünder	jetzt kann die trau gesinden
199  ch_be_1142.wav	sonst ist es dann morgen wieder trocken	es ist ein genorme der groche
1017  ch_ag_1687.wav	und jetzt stopft er sich mit fleisch voll	nun sachen sich noch kasfall
116  ch_vs_2686.wav	sie hat es gut getroffen	sie hat das gerde getroffen
645  ch_zh_4114.wav	ein raunen ging durch die menge	das rahmen ist sich auch nicht gegangen
547  ch_zh_2955.wav	immer wieder werden hier tiere überfahren	immer wieder wäre regierung befürworen
1016  ch_ag_1877.wav	prognose für in den bissen	die grösserung der lündung besser
351  ch_gr_2749.wav	ja sie hatten alle verstanden	ja soll auch verständen
1052  ch_ag_1726.wav	wir haben ihn in den turm geworfen	wir haben noch gerne gesprochen
1226  ch_lu_2471.wav	kann es sein das ich ranzig rieche	kann es sich eine grenzelung gemeckt
101  ch_vs_1774.wav	er ass den kuchen selbst auf	er hat eine fläche selber kesse
792  ch_sg_1745.wav	ich zanke gerne mit dir rum	ich senke gerne auch noch
252  ch_be_2464.wav	er prahlte nicht gern damit	daran hat nicht andere getreffen
278  ch_be_2710.wav	ich habe gehört das du hier her umziehst	ich habe gehört dazu dies noch hin
165  ch_vs_2724.wav	ihm war unterdessen eine idee gekommen	die liche herr ressierung eichen
654  ch_zh_0820.wav	die person wurde behandelt	die parsanchbehandlung wurde
282  ch_be_2738.wav	er verschmutzt die taschentücher	dieser verschlag gegenstärker
568  ch_zh_1723.wav	er warf die flasche zur seite	er hat eine klasse auf zeitelgleich
1130  ch_bs_2634.wav	ich spucke dir ins gesicht	aus proktien aus gesicht
427  ch_zh_3447.wav	das geschieht mehr schlecht als recht	das sind nicht schlechte recht
244  ch_be_2666.wav	stell dir vor ich stürze	das stelle dafahren stärken
456  ch_zh_1697.wav	du bereitest ein bad für ihn vor	sie mechsten ein börker interet
963  ch_ag_2214.wav	seither hat sie stark abgenommen	dieser lässt solche abgenommen
1297  ch_lu_1782.wav	wir haben gekochte kartoffeln gemacht	mehrkraft gerne vergleicht
388  ch_gr_2615.wav	er sitzt an einem computer	erseits dieser gründe hinter
389  ch_gr_0957.wav	mannschaft integriert	langsache interlerb
27  ch_vs_0916.wav	die wall street steht unter feuer	gewasser sitzt darum nach 4
1276  ch_lu_1541.wav	aber es gehe auch um medizin	aber es geht auch medikil
1054  ch_ag_2561.wav	eine alte frau schrie auf	kann argesamt aufgefallen
1206  ch_lu_2713.wav	ich bin gerade wirklich unbeholfen	das ist der antwickel umgesetzt
1294  ch_lu_2738.wav	er verschmutzt die taschentücher	er nachmals dieser verdeckung
536  ch_zh_1523.wav	allerdings ist sie nicht selbstverständlich	aber sie sind nicht sachverständlich
580  ch_zh_1694.wav	er hatte sich gut vorbereitet	er hat sich gott vorhin bereitet
1290  ch_lu_2704.wav	er hat mich um diesen gefallen gebeten	er hat nicht vom lexellen partei
75  ch_vs_2709.wav	ich ziehe gerade ins alte haus um	ich zugebe der inferkweise
672  ch_zh_1527.wav	aber alle haben dieselben sorgen	aber alle haben die gleiche sorgen
1278  ch_lu_2712.wav	sie sah sehr unbeholfen aus	sie hat sehr umgesetzt ausgesehen
66  ch_vs_1770.wav	es ist mir aus der hand entglitten	also wir unsere handkung
240  ch_be_2672.wav	aber nach was hat sie gesucht	danach wäre es hat sich gesucht
880  ch_sg_1595.wav	news aus dem eishockey	wir müssen aus dem riesenkeit
763  ch_sg_2689.wav	ich trinke einen schluck bier	die kinder des rückweisungsantrag
670  ch_zh_2748.wav	nur verstand sie nicht warum	wir haben zu einem verständnis
1282  ch_lu_2706.wav	du hast sie gebeten das zu tun	sie müssen gegen das machen
236  ch_be_2699.wav	ich umarme dich fest	auch ein leerner der fast
1265  ch_lu_2538.wav	sonst schlafe ich am nachmittag ein	es läuft sich noch nicht egie
516  ch_zh_2572.wav	nicht wenn ich sie vorher schubse	man kann ihnen für die zeschenken
258  ch_be_2538.wav	sonst schlafe ich am nachmittag ein	das wäre ja nicht tag ein
802  ch_sg_2700.wav	du umarmst mich fest	deshalb fest
760  ch_sg_0061.wav	also habe ich gepfuscht	also ich habe fusst
592  ch_zh_2410.wav	es fängt langsam an zu regnen	das kann ganz angenommen
613  ch_zh_2613.wav	jetzt sitze ich zum letzten mal	jetzt sind zum letzten mal
7  ch_vs_1017.wav	jänner im amt war	langer im anders war
970  ch_ag_1725.wav	ich hab keinen stein geworfen	der kanton kas angelebt
570  ch_zh_1051.wav	er möchte sich die welt anschauen	ich habe nicht sagen anlegen
1033  ch_ag_1532.wav	schon lieber im hintergrund	solche über den muntergang
514  ch_zh_1696.wav	ich bereite den verband vor	ich möchte ihnen einen bundesrecht
1300  ch_lu_2274.wav	er wringt nichts aus	antrikt nicht aus
981  ch_ag_1255.wav	wer ist jon snow	wäre es zu senken
741  ch_sg_1784.wav	ich gewinne sonst nie	die kinder verschnehmen
1018  ch_ag_2615.wav	er sitzt an einem computer	das ist für das im kandiert
826  ch_sg_1787.wav	ich gewinne dieses spiel gerade	nicht gewinn das glei gegeben
714  ch_sg_2703.wav	sie hatten sich umarmt	plant sich erlängt
956  ch_ag_0198.wav	er war geh	er hat ein gesetz vom
997  ch_ag_1692.wav	ich bin von oben rein gekommen	ich fage ihnen von
1250  ch_lu_2699.wav	ich umarme dich fest	ich komme zum anderen fest
142  ch_vs_2334.wav	wir haben die tüten festgehalten	sie haben zweck festgelegt
932  ch_sg_2699.wav	ich umarme dich fest	nicht am ende fest
1246  ch_lu_0071.wav	ich sehe ihn mir an	das frage ich noch an
669  ch_zh_1255.wav	wer ist jon snow	wer ist es bekannt genommen
1101  ch_bs_0234.wav	starker föhn	das tartefonds
1075  ch_ag_1478.wav	alle wissen es	alle lesen sie
397  ch_gr_1478.wav	alle wissen es	ein wissens
162  ch_vs_0899.wav	was ist fake	nach ein fakt
473  ch_zh_3282.wav	will man sie nicht mehr	weil ich es raum
489  ch_zh_3268.wav	wieviel soll die ausnahmebewilligung künftig kosten	ich versehe die ausnahmebewilligung in zukunft kosten
497  ch_zh_1494.wav	das gehöre zu einer glaubwürdigen klimapolitik	das geht für eine grafwürdige kinderpolitik dazu
375  ch_gr_2403.wav	erst wenn er genug lärm gemacht hatte gab er sich zufrieden	erstens war eine genügend gemächt hat war sich zu frieden
222  ch_be_1193.wav	in der nacht fallen die temperaturen unter dreizehn grad	er lechte haben die temperaturen unter 135 grat
836  ch_sg_2488.wav	die reifen dieses wagens waren nicht kugelsicher	die vereichen der wege sind nicht von gesichert war
391  ch_gr_0969.wav	oft können die experimente dann sogar nützlich sein	auf die kindexpräminzen wäre nicht sein
1136  ch_bs_2387.wav	also ich verstehe das gerade inhaltlich überhaupt nicht	als ich verstand des grossen rat inheitlich oberhaupt nicht
537  ch_zh_2994.wav	sie bauten mais bohnen quinoa und kürbisse an	sie ein neines bollen kinder und ihre bisabbau
1251  ch_lu_0930.wav	amazon will quantumcomputing salonfähig machen	annahme werden wir kanton campiert hinschauen und fälle machen
600  ch_zh_0978.wav	sie ermöglicht ausserdem eine vorhersage des kommenden wetters	sie haben nicht als zudem von herrn sage des kommenden weggeben
973  ch_ag_2576.wav	einer von ihnen wurde von seinen kameraden nach vorne geschubst	die allenfreinen ist von seinen kann man sagen nach vor einer geschäft wurde
619  ch_zh_0038.wav	noch sein vater animierte ralph voltz zum zeichnen	wir sind im fakratarial volks zum zentral miniert
628  ch_zh_1118.wav	die flanken der beiden räder berühren sich nur punktförmig	die rand der beiden reger regeliert sich auf noch punkt förmig
768  ch_sg_0077.wav	sie hatten sich nie gestritten	sie haben sich nur einen letzten titel
297  ch_gr_0788.wav	auch bio kommt nicht ganz ohne pestizide aus	albien und kompliziert ganz ohne pestizide aus
1288  ch_lu_0661.wav	der jäger zog seinen pelz ab und ging damit nach hause	ich gebe im seinen berner zeigen und ist dies nicht eingegangen
1197  ch_bs_1854.wav	am samstagvormittag nicht ganz wolkenlos	am falls der fahrentag nut ganz weicht gelöst
1181  ch_bs_0419.wav	fahrrad und wanderwege verlaufen um den gesamten stausee	mehr larum wanderwerktellen der ganzen stark fest
1192  ch_bs_2408.wav	hattest du ihn nicht gehört er hat und ganz laut gerufen	das kann es nicht gekraft hat ganz nichts geprofen
609  ch_zh_1469.wav	das kann für die schweiz sicher keine valable lösung sein	das kann sie aber sicher keine bruchtbare lesung sein
1019  ch_ag_0764.wav	in der schweiz gibt es nur noch dreitausend brutpaare so frei	wer das jetzt geführt wird unsere bürger passlichen kann
1108  ch_bs_0591.wav	sie ist schon eine träge sache die schweizer politik	für uns sagen gefährde und fachten sind es eine palliatik
1028  ch_ag_1491.wav	der negative wert hat sich innert zwei jahren fast verdoppelt	eragische wert hat sich inhaken zeinen erfassung der gpk
908  ch_sg_1741.wav	er zwängte sich durch die öffnung und wühlte weiter	entschuldigen sich die öffnung und wehrteiten
662  ch_zh_3318.wav	bern aargau und graubünden melden neue rekorde	bern organ kabinden haben wir neuer geführt
349  ch_gr_2203.wav	es geht um unsere altstadt und es soll neues entstehen	es garto müsse allstäge und es sehr neues entstehen
552  ch_zh_0159.wav	beim milliardenprojekt zeichnet sich ein klares nein ab	für mich jahre projekte zeichnet sich ein klares neu ab
1260  ch_lu_2316.wav	lange krankheit ertrug er zum ende seines lebens geduldig	am ende versuchen haben lange franken lange erteilt
1040  ch_ag_2577.wav	ihr rechter arm schürfte über eine scharfe glaskante	einer rechtlarme sogressrat vergasskannten geschäfte
1010  ch_ag_2403.wav	erst wenn er genug lärm gemacht hatte gab er sich zufrieden	das macht auch noch nicht gerne gemacht hat gegen sich das wort
778  ch_sg_0513.wav	positiv für geldbeutel und umwelt	positive geht bitter und umwerte
29  ch_vs_0094.wav	in den alpen und im süden ist es meistens sonnig	in heilpanysieges mestens gefunden
495  ch_zh_0985.wav	sehr spannend wurde das spiel in den schlussminuten	sehr spannend ich spiere in den schlüssenminuten hurge
1180  ch_bs_1061.wav	dann soll thor eine katze vom boden aufheben	dann seitens der höhe kann es vom burde aufkirren
807  ch_sg_0894.wav	um die software braucht man sich ebenfalls keine sorgen zu machen	die saftwerbe braucht man sich auch keinen sagen zu nehmen
975  ch_ag_0413.wav	die spannung zwischen ihm und sema scheint zu explodieren	zwar nicht zu einem und ziel lesend sexulgieren
412  ch_gr_2429.wav	laycock war nicht in der kutsche mitgefahren	der alleingart ist nicht intergrutschamit gutschamitgefahren
370  ch_gr_1650.wav	und das ohne eine einzige platte laufen zu lassen	dies ohne einzige perter laufen zu lassen
445  ch_zh_1046.wav	die art gehört zu den sklavenhaltenden ameisen	die afken zu einem kantonalen anwesen
808  ch_sg_2729.wav	ich verscheuche sie mit einer handbewegung	diese verschiedene kantone bewegung
965  ch_ag_2599.wav	du übernimmst die verantwortung dafür dass sie sich nicht betrinkt	ich gebe uns verantwortet dafür dass es sich nicht bekämpft
70  ch_vs_0122.wav	es bräuchte deshalb zunächst eine vermittlung von dritten	das spricht der amt fair sehr vermittlicken gritte
288  ch_be_2260.wav	ich male sehr gerne die figuren in den malheften aus	ich nehme sehr gar nicht verburen und genau häfte darauf
149  ch_vs_1775.wav	wir assen alle zusammen den feinen braten	wir haben alle zusammen den fangrat ergessen
667  ch_zh_1533.wav	zurückzuführen ist das einerseits auf die metoobewegung	was es anderseits sich die meintülbewegung zurückzukehren
1188  ch_bs_2420.wav	erst jahre später liess er sie endlich los	das jahre spielt auch für andere fluss grund
409  ch_gr_0202.wav	manchmal sind sie bemalt meist auf der innenseite	langbar sind es gemalk messen sich auf eine seite
255  ch_be_1780.wav	ich kehre laub immer nur ende herbst	ich habe erlaubt immer noch ende herbst
1164  ch_bs_2742.wav	ich fürchte damit verschwendet ihr wertvolle zeit	ich beklückte mit verswendenen wartfalle zugute
784  ch_sg_1143.wav	die temperaturen gehen im norden ein bisschen zurück	die erparakturregen entladen ein wenig zurück
649  ch_zh_1078.wav	die offiziere zwingen ihn sich nackt ausziehen	pofiziert sind sich blück abzusehen
295  ch_be_1796.wav	tatsächlich können sie den killern die münze wieder abnehmen	tatsächlich haben sie keinen 21 angenommen
1269  ch_lu_2504.wav	er trinkt noch einen schluck bier rülpst und schüttelt den kopf	er breich von einem rückbier gäbst und schiedletten hat
1085  ch_bs_1512.wav	dabei fehle es dem staat eigentlich nicht am geld	dabei fährt diesen start eigentlich nicht an dies
1261  ch_lu_0298.wav	auch vollkornbrot mit butter und käse ist zulässig	auch vor dem grund mit ankennen am kafer zulässig
888  ch_sg_2705.wav	sie bat mich erst gerade ihr den tee zu bringen	ich sage bei ersten peten ihren klegen pringen
815  ch_sg_1591.wav	und es sei demokratisch nicht legitim	und es seit demokratismehr lediglich
410  ch_gr_1134.wav	zudem gibt es dort auch noch mischungen mit cola oder zitronenlimonade	zudem gibt es auch gednomischungen mit gollen und zeitern
680  ch_sg_2688.wav	wir traffen uns gegenseitig ins gesicht	nach die gesetzesänderung ist ins gesicht
867  ch_sg_2473.wav	es hatte den ganzen tag schon ranzig gerochen	man möchte sie den ganzen angehämpfen geschneggt
1070  ch_ag_0969.wav	oft können die experimente dann sogar nützlich sein	herzlich können die experlementen sogar noch zu verkehren
1111  ch_bs_0036.wav	ich deute ihr mein interesse offensichtlich an	ich gehe das inkrassen auffichtlich ab
82  ch_vs_1589.wav	ist albert rösti noch der richtige präsident	ist drei bergrössten in der richterpräsident
1086  ch_bs_0181.wav	viele verkäufer haben von botanik wenig ahnung	die evpfraktion haben von den gerne nicht will eng
1307  ch_lu_1806.wav	narben falten und akne können ebenfalls behandelt werden	nachher befällt artikel können auch behandeln
1253  ch_lu_0529.wav	der ausgang der ständeratswahl in genf ist noch offen	der auslände für dieses wir auch im gend ist offen
292  ch_be_1741.wav	er zwängte sich durch die öffnung und wühlte weiter	dieser hat sich durch gefrankt und weitergewirkt
432  ch_zh_2995.wav	hierbei handelt es sich um einen spielerischen abschluss des kusses	in diesem handelt sich um entspieher ist abschliessend der fikus
1303  ch_lu_1027.wav	die einrichtung eines nahverkehrs konnte keine rolle spielen	die einrichtung eines rahmenverkehrs hat keine einrichtung
1082  ch_bs_2741.wav	er selbst hatte keinen gedanken daran verschwendet	er sei durchkeiten gedanken gegrafen verschwendet
368  ch_gr_2588.wav	sie war ausgeruht hungrig glücklich	sie war ausgerade die hundelung und gleich gewesen
221  ch_be_1811.wav	ab heute mittag örtlich gewitter	der kredit nicht tag öffntlich gmütter
87  ch_vs_0898.wav	karrierestart zwischen hightech und tradition	karrierstatz für sie heiklich und gration
264  ch_be_2276.wav	du ziehst die doch besser aus	dort ziehen sie dann auch dafür ab
852  ch_sg_2659.wav	meine frau hat sie gestrickt und ich hänge an den dingern	meine fehl hat es extrekt an die hände gegeben
84  ch_vs_0867.wav	ist die gesundheit der bevölkerung gewährleistet	das ist der gefrankentform eine bevenkung gewährleistet
1110  ch_bs_2392.wav	man geht von haus zu haus und klingelt an der tür	man gorf den wussen muss ein leiterhänder gehen
