id	target_txt	prediction
c2d66e13-8a03-4910-a410-1a2f3d364f91.flac	ich bin der target text	was zählt dort ist die reine kraft gewesen
2e97f741-48fb-4b48-805c-a2d58cc6b304.flac	ich bin der target text	ich kann bei aniess und pastionieren
56c4ef47-14d0-481f-9628-fcfd3ee9025c.flac	ich bin der target text	aber jetzt zum kern meiner frage
00b10b53-feec-4a66-bef0-4447a8ab1f58.flac	ich bin der target text	ich begrüsse diese richtlinien sehr
59304d0b-9a31-41eb-9249-865b574789f1.flac	ich bin der target text	es gibt keine versympassive
100e6567-0703-40f7-97ae-b3421c56a7f4.flac	ich bin der target text	sie ist über die landsliste in der partei gewählt worden
898e490f-2314-4fab-8a3e-ba37a20ab6bd.flac	ich bin der target text	in ihrer antwort von urian lauten
d7adcf5a-2a54-4d9e-b86f-741f9f5ed102.flac	ich bin der target text	hier muss klar wird herrschen wie das weitergehen soll
02616b4b-70d4-40f0-a918-559d1c2cf6c2.flac	ich bin der target text	es handelt sich um und vorbei
a50bd810-0429-4623-bf7c-6af1f9132c9e.flac	ich bin der target text	dann hinzu kommt ostermundigen
fde0222e-49c5-4458-a089-cfa315ad5652.flac	ich bin der target text	soweit also die guten nachrichten
ff636ae9-7164-41c4-a0e8-be00d36263cf.flac	ich bin der target text	sie sind die gewünschten
966e2faf-4e60-4331-b4f1-e6a2cf368c89.flac	ich bin der target text	hier kommt die srginalisierung
81f04326-7965-4da2-bd8f-7f95ae53c794.flac	ich bin der target text	das verwandte ist auch ambus
206aa022-c2e5-4101-9f69-ece1558699a5.flac	ich bin der target text	das darf nicht geschehen hat wirklich gesagt haben
b05f061a-d7c9-42a2-b13b-8ff90bb8bc18.flac	ich bin der target text	es wurde berücksichtigt
ce57929a-6f02-4cc6-8fb5-bc16824ec1b0.flac	ich bin der target text	wir sagen den tod aber nicht das hand
83f66453-493f-476b-a28a-f9e02f0a4f08.flac	ich bin der target text	unsere einzige wahl ist dagegenzustimmen
716f35bf-60a3-4904-9698-518f00478e33.flac	ich bin der target text	deshalb ist der spielball jetzt vieler beim rat spielball
b7bab98b-e74a-4f72-893d-a625dce2e461.flac	ich bin der target text	der elegalstatus ist ungeklärt
f000ae8a-92b8-4d2a-9f6a-04a986447dcb.flac	ich bin der target text	diese mode ist nachher schwunden
20191be2-b5b2-40f9-9f56-4e0e651506ce.flac	ich bin der target text	die standen in der tabelle standen
f676418e-dded-4f7d-a0dd-fd0d4ffbb597.flac	ich bin der target text	der hauserin ist breit und weise breit
9426142c-c3d7-4340-9ea1-f5677619ab73.flac	ich bin der target text	liga hat depitiert
a7b0680b-bb14-4557-9bf2-1d7490bc7919.flac	ich bin der target text	wir haben verschiedene male erlebt
c0e135ed-8683-4762-8af9-fda4174b33b7.flac	ich bin der target text	das eben ist einfach nur ein vorband
7393cf95-cb47-46f2-ad55-e5c4468ce358.flac	ich bin der target text	die grossen allgemeinen orte
9bec7c32-061c-4542-a0ce-875e8ab37bae.flac	ich bin der target text	die baubringer müssen unternehmen
ce9893b1-7704-4dc6-b468-d1ef5b0aace6.flac	ich bin der target text	wir werden ja sehen
056e974f-fad6-49c2-bb16-9cb0a82ad6ca.flac	ich bin der target text	damit wird geoppelte arküpfen mieden
aaf9dc2a-80bc-43c3-a989-01d89541a1c4.flac	ich bin der target text	sie ist gerade dafür
1eee2128-ccf2-46d4-abb6-19d4bb4b2ed3.flac	ich bin der target text	diese muss man wieder diskutisch mussion gemacht werden
f77b1784-6b93-41e7-b8f5-223c34134a6c.flac	ich bin der target text	dieser ist kaum auf pfansenwuchspedektor
8771f316-11cf-40a1-b065-e40ffdf9219a.flac	ich bin der target text	die schweiz hat erknält
07e7ff71-2087-4dac-bb27-d7ab0271e013.flac	ich bin der target text	habe ich noch zürich die sammelkühle schrank
355f0702-fa87-4c09-8b0a-cc0a5c378aba.flac	ich bin der target text	es handelt sich um zwei punkte
020765be-7921-4008-a463-cf4731fd8f6b.flac	ich bin der target text	der erste blick ist besorgnis erlegend
2dfa81df-6556-415f-ba00-99f709fcd2c9.flac	ich bin der target text	das ist nicht der fall
8fed9ded-732a-4bbd-a6e6-5cd8c7ed5441.flac	ich bin der target text	wir führen eine lesung durch
4e4b876d-433c-4df2-b66d-2c98d815a629.flac	ich bin der target text	sie bilden in zonen
1df83feb-4208-4a8b-9873-1aff7a84fd23.flac	ich bin der target text	in den letzten jahren gewinnen den vorspannenden begehrstellung
3f15be7b-7128-4b2e-a704-dad3fa9541b6.flac	ich bin der target text	auch viele ferien die ich entstünde
83ca6357-fc5e-4946-9412-15a11134f58b.flac	ich bin der target text	macht hier ein prückweis
b3a13866-baaa-48d6-923b-11097531f8f8.flac	ich bin der target text	es bedeutet nichts dass meine massnahmen gerade kulumen ergriffen werden
cb70457a-0700-4b28-9f1b-12a27fd6dac7.flac	ich bin der target text	die liga angepasst
e86268c1-928e-4f86-ac83-71b0f2b55e07.flac	ich bin der target text	sie ist eben der grundruhe in den säuerlichen mittelmehrländern
5071c27e-3c98-4862-959d-b3ccfe61eccf.flac	ich bin der target text	das senkt davon ab was man hier den unterverstand hat
78299278-40c7-4abd-a16a-2d4291435d87.flac	ich bin der target text	wahnsinnig ist der erste sekretariat gerne eine gesellschaft gesehen
24856d4a-9a2a-4869-acf3-d62e601c64cc.flac	ich bin der target text	sie haben ihre beziehung der öffentlichkeit geheimhalten
6ff91797-62e7-4264-a14a-e60e0c889e51.flac	ich bin der target text	heute gibt es ein sehr kleines weinbaugebiet verweiss für die
c858c215-4d05-476d-9c86-6659351fda19.flac	ich bin der target text	der kurz dickschnebel ist falsch gefährdet
e0fbe2c8-894f-4882-bb85-154e46374e8f.flac	ich bin der target text	der verursacher konnte mich ermittelt werden
4f46fac4-de8f-45da-b93a-5d78c85af290.flac	ich bin der target text	ich habe die chemischen projekte gegeben hess grund
7e33cec7-cd4a-4fed-86c3-bb2c69e58a4e.flac	ich bin der target text	sie müssen die prüfungen anliegen
cadd24eb-951e-4be7-b53d-86d1b2cc16c4.flac	ich bin der target text	im juli gibt es sogar eine sternbedingung
469eee86-1d4d-47a6-b31f-132cd1274867.flac	ich bin der target text	er liegt in der landschaft mani und entlastungen von einem seinen
da38b9aa-162b-45b4-9761-6b5fdb8ec5cb.flac	ich bin der target text	wir wünschen es klären
1cd04c4d-3aae-4603-97c8-c4aa97b339c4.flac	ich bin der target text	du dich diesen antrag fliesst die specke
0c79a85f-88b5-423c-b49d-c3747c89536b.flac	ich bin der target text	herr selbst erlebt die gesamtausgabe nicht mehr
6e4c69a9-9882-44bc-b0ae-03f58a22086f.flac	ich bin der target text	wir haben die abschreibungsländer nimmt jedes jahr
3d0d9391-e591-45d7-9248-eb45b6b0c5ac.flac	ich bin der target text	wir kommen zum schluss noch etwas zu sagen
ec00a276-14f4-4d4f-8330-a4658650f692.flac	ich bin der target text	jawohlang hat eine kranke seine lebensliegend verpacht
f7a956a6-b4a7-4eda-b2bb-e1b846a4890f.flac	ich bin der target text	das problem ist somit die konkretisierung der kriterien
f6dfd82d-e369-4315-9284-eea5ab39a6fc.flac	ich bin der target text	ich halte dies für unverantwortlich
bdda3719-7994-4215-862d-196328221bf7.flac	ich bin der target text	dabei war die unterstützung gemäss sehr konkret
ec17139a-5669-4618-b693-67facb8defa1.flac	ich bin der target text	die neue bakanlage findet sich noch eine konstruktion
bfd1e63e-3cb9-43b3-b73d-21fef32366ac.flac	ich bin der target text	ihre eltern waren ziokusattisten
4d242698-e8c1-4388-af82-fd9253f580f6.flac	ich bin der target text	etwa energie befindet sich von einer rohle
7be5ed20-d4eb-4959-9843-c1afa6e77d9a.flac	ich bin der target text	alle anderen waren es das gewesen
863ae392-08bb-4491-aa74-363637c3e19d.flac	ich bin der target text	er hat mit einem abpann sympathisiert
328505fc-2b2e-4452-8407-3b562515f26a.flac	ich bin der target text	deshalb sind wir augenblicke keine verhandlungen geplant
b08062db-3146-4f46-ad71-e648db8799d8.flac	ich bin der target text	lösungen sind wir mit einem anderen punkt enden
e9ca4416-3cf6-462d-af00-4b1e55b45d62.flac	ich bin der target text	sie sind in eine ganz europa verbreitet
d4318dbc-f679-48e2-bef7-e319861c547a.flac	ich bin der target text	im frühling ist es taut noch schwach bigmentiert
edfe75ac-61a9-410a-ae87-67f0c7ad4f54.flac	ich bin der target text	er hat seine kindheit dass weniger möglich bestätigen können
5c58a385-321b-4464-8202-a58f4a7153c6.flac	ich bin der target text	aufgefüllt wird mit leistbrühl aufgefüllt
bda0b61e-1c96-47c5-9807-8a3bbd4391ac.flac	ich bin der target text	regierungsrätin dianalogen waren expaxiden
e0056792-bd2c-4b99-8c3b-b2fac35ef4b6.flac	ich bin der target text	aber jetzt ist er auf der rolle stuhl angewiesen
b34b4dbc-41e5-4ec6-8f54-f69da00f774a.flac	ich bin der target text	mich hatte wie gesagt es instillende mütter könne ich ausreichen
c54e2d7a-328e-4d6c-8e7c-6f0f3ce0774d.flac	ich bin der target text	auf ihn führt kein markierter weg
e5ea538c-8097-4372-a7cc-45c94250afde.flac	ich bin der target text	ich verlässe die wohnung das wort
8808dd88-5325-4feb-876a-ef902fddbe3e.flac	ich bin der target text	der legtische aufenthalt in sancar minderjanuar
7c275029-f04f-484f-b461-63cbc0a1e8b9.flac	ich bin der target text	es gilt einige lücken zu schliessen
a0094388-4457-48b4-ab6e-ce9f701e5130.flac	ich bin der target text	die etappe ist er noch immer angetreten können
2d85162f-eaa8-4f8d-a7c0-926050f28e18.flac	ich bin der target text	das können die tausenden von menschen ein leben hetten
ce49fe0b-f07d-4505-818f-8eb4683c6934.flac	ich bin der target text	es handelt sich um sehr grosse flughäfen bittel lohnstes für bilotha
1a30ca05-6d56-4afc-b166-551fdc05c5e8.flac	ich bin der target text	schliesslich meldet sichten ist er unsere mister
8a36cde6-b3e4-4638-950a-ebef79c34078.flac	ich bin der target text	ein kopfhuchtburst herrscht
21a4d8bb-33ed-4860-bfa9-abcc4d570006.flac	ich bin der target text	die akzeptieren wurden autobahnrascht geworden
ccc2fb17-2424-42c2-9076-34eb9c6ef7f4.flac	ich bin der target text	die verhandlungen laufen jetzt aber langsam
2d52cb25-a267-4c0a-9682-243af18bff0d.flac	ich bin der target text	paar ich sage dass das rauchen durchaus erlaubt sei
00cb5b8b-ce09-4b45-bfd7-ed130ac5e6b0.flac	ich bin der target text	sie wissen doch dass ich sie recht habe
264379e7-3c08-4c0d-ad25-c2d80d4c4629.flac	ich bin der target text	jede doch ist wie für dieses amt schlichtweg zahlt gewesen
9188faf3-bb0c-49ae-97ca-2ee71c0531b8.flac	ich bin der target text	nicht kollaus wird man eingehen
acb9c64e-bb7e-4520-a443-d20319a2a90e.flac	ich bin der target text	es handelt sich um nur um den grossen dank verloren gemacht
dceec9d1-223b-49e8-8789-3432a435fea3.flac	ich bin der target text	er ist nicht verletzt worden
23c87f14-ba2b-4836-94d8-04798e650eb6.flac	ich bin der target text	dies hat das landschaftsbild der ebene plätze
b2f287f3-a61b-4ad0-be12-425461369c2f.flac	ich bin der target text	das wächst ausser dem auf und natürlich das wächst
259780cc-75bc-4c30-b3ec-e3bbc6e0542d.flac	ich bin der target text	techoolich kommt dies aus dem bäcke heraus
9cd8f054-3ca8-44bd-8a37-b06c4b13500f.flac	ich bin der target text	das zweite kriterium ist das bild davor rücklagen
5e6dd588-ba06-4408-9aa6-ba2f15404833.flac	ich bin der target text	die liste der burgen und schlüsse listen
e10f8ccd-f232-421c-9503-be4c651cf1d0.flac	ich bin der target text	auf der rückseite ist ein kurzer text graviert
24d44360-d292-4f6f-ae9d-4bd22f5c5743.flac	ich bin der target text	diese überränge kunkturiert auch ist lina evfnet
295536a5-11f1-4b76-a010-5809adaca4c5.flac	ich bin der target text	was sie nicht teil ist ein amtshaustreter
997137e5-e728-4dd2-acef-cd3b823083d2.flac	ich bin der target text	drei jahre hätte er dieses amt besetzt
6e08ce1c-f3e8-4235-9cbc-3388afcc9c65.flac	ich bin der target text	ein sitzmapus carton ist der heutige aussage dchar
9052dc5a-7a98-479b-93f7-6704680c3269.flac	ich bin der target text	dies verspricht dem geist der finanziellen vorausschauung
856dcd5c-086b-4425-93a9-2fe2a98d6ddc.flac	ich bin der target text	es gibt keine gründe dafür
a2cbc766-437e-4093-8cee-18dd9642ce9d.flac	ich bin der target text	wir sprechen in diesem sinn richtig stellen
05360f5b-3e64-43b2-80f6-e6310c1f1441.flac	ich bin der target text	für sie sind leistungen in ökologischen honen
6481c723-e6db-4e65-a291-fd6ba14341c1.flac	ich bin der target text	der führer geschlossene angriff in hohn
57429197-5a26-4fc1-adbb-96c140c953a7.flac	ich bin der target text	das könnte fruhe an sachen tuachen
f63ba47e-21ba-4a19-ae96-7666b8a18976.flac	ich bin der target text	am besten nehmen wir den zug an
f0ed3a28-a2f7-4eb8-9d67-6647f70b5643.flac	ich bin der target text	das halten wir für falsch
99edc847-8288-4fa9-a056-d8b0057a90a3.flac	ich bin der target text	das handeln ist natürlich ein bester weg um den nenner zu helfen
8bb9f06f-3658-430e-ba60-3bc2a246594b.flac	ich bin der target text	die franziskussion in der leitung von orden
d0a3752f-dff9-4292-a344-072609ce0075.flac	ich bin der target text	ich komme darum zu den fallen geäussert zu äussern
a75e2ef1-cbbc-4030-9aac-11f74c6d2c28.flac	ich bin der target text	es liegt noch der westliche neubrand der burgdorf
b5555306-e2c5-4922-9208-a3c2d28ce714.flac	ich bin der target text	danach hat mich auch einfach seitens gewechselt
8eefde2e-f43e-481c-aefe-6ac0c67c1f8b.flac	ich bin der target text	abweichendes verhalten ist dort unerwünscht
3382f215-d6d0-4fe7-bc4b-477e65c8c340.flac	ich bin der target text	diese wurde aber nicht mehr fertiggestellt
9b3beb2f-8375-4ada-b409-c076b816db0d.flac	ich bin der target text	er ist schliesslich freigesprochen worden
14cb27d8-602b-436d-a690-e7394f568dde.flac	ich bin der target text	die kinder sind kein lang wieder reabilitiert zu werden
dcc37233-5ef4-4a6d-8d2c-926d3b03eee5.flac	ich bin der target text	ich denke es gibt drei gründe für diesen bericht
af33e15e-ed44-4351-b9a0-f2b77ab3a019.flac	ich bin der target text	dort hat eine prüfung zum mittelschullehrer gemacht
a00bbf36-52bf-491b-9650-fb1fbff59952.flac	ich bin der target text	sie haben das vollkommen recht
48897243-2a71-4c11-8690-a039f573b8c7.flac	ich bin der target text	der motionaltansport gestaltet sich nicht einfach
d045820c-ce8f-4566-8262-767e78adbfaf.flac	ich bin der target text	entsprechend informationen sollen ihre anpraxen auslegen
ec16accf-1374-4457-9598-a775fdcbcd6e.flac	ich bin der target text	seit dem steigen die noch zählen langsam wieder
bd43e0a0-247c-4171-a644-32b34c73a463.flac	ich bin der target text	die sprache ist jedoch stabil
052e4ebe-72a0-4398-bd6a-32e8d9534022.flac	ich bin der target text	es gibt keine nografenheitsanträge an der regionalkonferenz
5e47b5d6-937c-4a0a-b75e-5c78e5d5b0aa.flac	ich bin der target text	beide verkehr sind für schulen
64e476b0-1287-41b6-a240-a65eb7879184.flac	ich bin der target text	plätze zum grössten erfolg in einer geschichte
f9468f9d-9899-4b8e-a87d-ff05b7c1c553.flac	ich bin der target text	fast alle ihren oberflächen auf dem gooland höhe liegen
fc8f511c-7ec8-42fc-a8a5-9f319396f773.flac	ich bin der target text	es handelt sich um eine oder in fontaliereglimente
ccbcc387-f031-48ed-a2b4-1c7c5e808a59.flac	ich bin der target text	aktueller und anzehn aber ist morission macki
b24b3e49-7053-41c3-8060-12873f34b88f.flac	ich bin der target text	für die spjusopsafraktion hat herr frau ammann das wort
e8d6ccf7-5490-4a06-b152-6b98e4877f9f.flac	ich bin der target text	ich persönlich bevorzuge ein mehrheitswahlrecht
f2df4abd-72dc-46f5-9f9d-db3db7a1e99f.flac	ich bin der target text	zu mich liegt die antwort auf den hand
bd978bf8-a68f-4c7e-a48b-0193649f2f29.flac	ich bin der target text	es fahren somit mehr lippels gymnasium
80113fd4-99ae-47d1-9af0-06025feebad9.flac	ich bin der target text	wir kommen zu den einzelsprecherinnen und sprechern
afe0d99a-7cb9-4684-85ef-4aea36db0651.flac	ich bin der target text	dazu geht es heute veröffentlichungen von diesem gicke
34af2725-6563-46b4-b632-f8beafe7d8b9.flac	ich bin der target text	sie nehmen nun mit noch einem gundsätzlichen anwesenden an
55e3b4ee-3200-408f-93ad-536782dd369e.flac	ich bin der target text	wir wollen den aufwendern und den zwischenbericht vorlegen
4f7d030e-2a98-4013-8dfc-eb2f2068629a.flac	ich bin der target text	dieses spiel hat sie verlogen
31eaacef-c79a-4d22-b6ba-c8779b38f891.flac	ich bin der target text	dies muss ein ziel eines rücklich gelingen sein
9e527410-3240-432e-81b5-18aab0489e48.flac	ich bin der target text	das liegt im von acht land
694965ba-a5c1-4630-8e27-07ed40ad7cec.flac	ich bin der target text	die ansiedelung ist aus technischer sicht nicht korrekt
59542f3a-b630-4a96-a868-f9cfcfe2cb46.flac	ich bin der target text	ich weiss worum es geht
12647362-6e36-4d0d-85e7-ef3df037bb40.flac	ich bin der target text	manchmal war es ein kommen im punkt
f81bf616-d66c-4911-9e87-baf20ed04565.flac	ich bin der target text	der vornehmen hat dies steht es in uns burgdorf
88e3bbb5-a192-4ae5-a26f-925b766c664d.flac	ich bin der target text	die dritte besorgte würde das stadion halb leer war sehen
64fa2447-6143-4a22-b2f0-853e1d6599b3.flac	ich bin der target text	die liste mit exikanischen schriftstellern
0ee0725f-edb3-49c3-b1cb-4a7c34c2da93.flac	ich bin der target text	die prüfung ist noch nicht abgeschlossen
046327fb-8df0-4103-b71d-8f56dd513da2.flac	ich bin der target text	es handelt sich um den terren sind uhl
6f684f70-1492-4cd3-affd-dc534aed01eb.flac	ich bin der target text	er produziert die mang leidtaschenlaben
3d9f579c-8c8d-4b3f-b7de-a8ba97c7c77d.flac	ich bin der target text	er hat einen drei jahresvertrag umschrieben
44d876a0-16f3-47ae-89d2-fbd397d963da.flac	ich bin der target text	ein enträgung bei seinem homepage
d654c81b-a832-415c-986e-56a5771eea32.flac	ich bin der target text	dieses drickt die hauptstadt ist blingbach
c7fde118-a3b3-42db-9bd4-48516f4d9930.flac	ich bin der target text	schon das jugendliche teil des papierre angespielt hat
06b6d8fc-fa05-4bc9-8648-c1b8b2b91450.flac	ich bin der target text	ich sehe keine wortmeldungen
06bd0c7b-0f81-44f2-ad50-19bc7819afd5.flac	ich bin der target text	das alter der zeichnung ist aber auch nicht erkannt worden
653eca09-cbfa-414c-accf-0bb2a8b8eaf2.flac	ich bin der target text	in diesem punkt wird das parlament selbstverständlich sein und vor allem sehen
b942fb78-ea43-4c4d-b88b-e89e7d86f754.flac	ich bin der target text	das vorstoss hat sich total auch inselbe wohl und drittel seziert nage
2c01b74c-1696-43bf-a827-63285c42f182.flac	ich bin der target text	ihnen ist es verdanken dass eine europa heute frei und vereint ist
6a67b81b-00a4-411d-aed9-90680447550c.flac	ich bin der target text	dies unterstützt mich auch uneingeschränkt worden
6c40b207-289e-4133-992f-a5cfe832619c.flac	ich bin der target text	erhebt also die rede gehört an seine längsachsen
